                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.5475941                       0                       0           4.0812848e-16  ./initial-2/
                     300                1.547647                       0                       0           2.3282436e-14  ./initial-1/
                   299.9               1.5476999                       0                       0           3.6421594e-16  ./initial-0/
                270.0972               1.5659141              0.10037243           1.1320625e-05           1.4536086e-15   search-0/
               254.16225               1.5782852              0.15408704            1.730094e-05           5.9692873e-15   search-1/
               240.34995               1.5911533               0.2008728           1.6859285e-05           2.1511103e-15   search-2/
               226.60016               1.6066464              0.24778597           1.6518812e-05           1.5626459e-14   search-3/
               214.67558               1.6230135              0.28891735           1.6608487e-05           1.0087403e-14   search-4/
               202.87306               1.6428789               0.3303001           1.9787154e-05           7.0558134e-15   search-5/
               193.26805               1.6627049              0.36478452           1.7804426e-05           2.6688892e-15   search-6/
                183.8722               1.6864756              0.39966744           1.9576266e-05           1.6167371e-15   search-7/
               176.14712               1.7105078              0.42973739           1.7237819e-05            1.256883e-15   search-8/
               168.76866               1.7389201              0.46042841           1.8168617e-05           3.1800282e-14   search-9/
               162.62988               1.7687421              0.48853574           1.6259494e-05           9.8294512e-15   search-10/
               157.08245               1.8039345              0.51784458           1.6381952e-05           2.2425165e-14   search-11/
               152.40666               1.8461904              0.54928333           1.6978145e-05           6.2237432e-14   search-12/
               149.05034               1.8988587              0.58510631            1.962144e-05           2.6262546e-16   search-13/
               147.96487               1.9424044              0.61347473           1.6553027e-05           2.0752956e-16   search-14/
               148.14664               1.9870746              0.64234441           1.7211209e-05           4.8858336e-16   search-15/
                149.3753               2.0306274              0.67078212           1.6793355e-05           2.2221449e-16   search-16/
               151.64567                2.076977                0.701672           1.7622472e-05           9.5166674e-14   search-17/
               154.89046               2.1248126              0.73441836           1.7696584e-05           6.6197008e-14   search-18/
               158.99768               2.1731012              0.76849121           1.7025695e-05           7.1760803e-14   search-19/
                163.8504               2.2210838              0.80346084           1.5553232e-05           2.1235836e-15   search-20/
                169.3488               2.2682665              0.83903271           1.3799154e-05             2.66354e-15   search-21/
                175.4141                2.314354              0.87502642           1.2065469e-05           5.4720547e-15   search-22/
               181.98406                2.359186              0.91134088           1.0486876e-05           4.1359428e-15   search-23/
               190.14487               2.4093928              0.95367747           1.1947643e-05           3.3835987e-15   search-24/
               198.84541               2.4578794               0.9963697           1.1660542e-05           5.8136477e-15   search-25/
               208.01909               2.5047574               1.0394109           1.0640731e-05           8.5587255e-15   search-26/
               219.02173               2.5566907               1.0891212           1.2072959e-05           1.5381767e-14   search-27/
               230.46121               2.6070213               1.1392372           1.2042976e-05           4.0008699e-15   search-28/
               242.24913               2.6559896               1.1896859           1.1311959e-05            3.677107e-15   search-29/
               254.31048               2.7037275               1.2403598           1.0123706e-05           2.0018566e-15   search-30/
               268.57285               2.7575883               1.2992778           1.1859491e-05           4.8230184e-15   search-31/
               283.09196               2.8097997               1.3582726           1.2100459e-05           1.7747156e-15   search-32/
               297.84936               2.8603275               1.4173123           1.2255774e-05           4.5571893e-15   search-33/
               312.83408                2.909263               1.4764282            1.288174e-05            4.879823e-15   search-34/
               328.02723               2.9567851               1.5356537           1.4160649e-05           6.8935676e-15   search-35/
               343.40119               3.0028398               1.5949137           1.5865385e-05           6.7461627e-15   search-36/
               358.94717               3.0466081               1.6539483           1.8066468e-05           2.2179586e-14   search-37/
               372.70326               3.0813266               1.7049954           1.6644437e-05           1.8405309e-14   search-38/
               386.75014               3.1100927               1.7553726           1.9758987e-05           3.4424778e-14   search-39/
               398.15807                3.125886               1.7947445           1.8851469e-05            2.803281e-14   search-40/
               408.20541               3.1325334               1.8285099           1.7137583e-05           4.6417966e-15   search-41/
               418.49639               3.1319318               1.8628154           1.6533206e-05           1.9023552e-14   search-42/
               428.87097               3.1249358               1.8976915           1.3996324e-05           1.6967063e-14   search-43/
               439.15725               3.1137875               1.9327276           1.2353416e-05           1.9674887e-14   search-44/
               449.30733               3.1007016               1.9676017           1.2880284e-05           1.7922514e-14   search-45/
               459.36896               3.0872016               2.0022563           1.1746552e-05           1.2709123e-14   search-46/
               470.76106                3.072601               2.0413843           1.2129862e-05           1.3797206e-14   search-47/
               482.18674               3.0596651               2.0803763           1.0558628e-05           3.2680884e-15   search-48/
               495.73791               3.0474096               2.1262358           1.1615313e-05           1.2463237e-14   search-49/
