                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.5803066                       0                       0           1.3162496e-16  ./initial-2/
                     300               1.5803332                       0                       0           5.9624444e-15  ./initial-1/
                  299.98               1.5803597                       0                       0           2.7758035e-16  ./initial-0/
               285.18743                 1.60587             0.051952377           1.4087678e-05           3.5747208e-14   search-0/
               278.49476                1.622597             0.076644829           1.8622545e-05           1.3424811e-14   search-1/
               272.95838               1.6403717             0.098256817           1.7357541e-05           4.0662576e-14   search-2/
               267.72197               1.6622873              0.12054987           1.7226078e-05           3.2036003e-14   search-3/
               263.60863               1.6851337              0.14047447           1.6959858e-05           1.5884089e-14   search-4/
               260.03025               1.7115338              0.16100118           1.7955231e-05            8.362636e-15   search-5/
               257.12094               1.7388291              0.18080934           1.5289722e-05           8.2082124e-14   search-6/
                254.4724               1.7659873              0.20012952           1.2220205e-05           2.6510711e-16   search-7/
               252.01061               1.7882105              0.21641104           1.3125781e-05           1.6042626e-16   search-8/
               249.33863               1.8057753              0.23065406           1.2301375e-05           2.2248637e-16   search-9/
               246.18284               1.8175792              0.24355541           1.1700555e-05           1.7029616e-16   search-10/
                242.3279               1.8205603              0.25654291           1.4363752e-05           1.4129634e-16   search-11/
                238.5689               1.8136942              0.26980479           1.7333611e-05           6.7771547e-14   search-12/
               235.55238               1.8031666              0.28186642           1.7307395e-05           5.1973304e-14   search-13/
               232.91905               1.7917263              0.29324419           1.0665598e-05           7.3424573e-14   search-14/
               229.66602               1.7764362              0.30777659           1.0061689e-05           3.4482689e-14   search-15/
               226.53685               1.7622856              0.32152338           1.0400701e-05           6.6081215e-15   search-16/
               223.35713               1.7501397              0.33461575           1.3493665e-05           1.5349117e-14   search-17/
               219.98275               1.7411474              0.34722106           1.8642339e-05           5.3512358e-15   search-18/
               217.00013               1.7372947              0.35745765              1.8151e-05           6.0226594e-15   search-19/
                213.8003                1.737786              0.36812826            1.908615e-05           3.3198538e-15   search-20/
               210.50785               1.7433758              0.37965901           1.7182483e-05           2.3272527e-15   search-21/
                207.3871               1.7534536              0.39186056           1.4568228e-05           3.0876655e-15   search-22/
               204.63987               1.7662514              0.40408508           1.7560793e-05           3.8073427e-15   search-23/
               202.27238               1.7803459              0.41599397           1.5912319e-05           2.2783461e-15   search-24/
               200.20967               1.7950449              0.42756063           1.1396872e-05           2.2936731e-15   search-25/
               198.01373               1.8132643              0.44121689            1.118017e-05           2.2376997e-15   search-26/
               195.83407               1.8340118              0.45622176           1.2180873e-05           6.3414048e-15   search-27/
               193.89852               1.8545796              0.47074803           1.6156145e-05            1.991915e-14   search-28/
               192.70727               1.8681269              0.48019547           1.6544181e-05           6.3821739e-14   search-29/
               191.82815                1.878472              0.48736758           1.9734956e-05           3.8588493e-16   search-30/
               191.36839               1.8839704              0.49116943           1.8406514e-05            3.655053e-15   search-31/
               191.21312               1.8876693              0.49356658              1.7858e-05           5.9806113e-16   search-32/
               191.16301               1.8890205              0.49443773           1.7886613e-05           9.6667773e-15   search-33/
               190.99203               1.8936913              0.49744776           1.0426331e-05           7.1226915e-15   search-34/
                 187.771               2.0070233              0.56996101           1.2784669e-05           1.8604781e-16   search-35/
               186.59537               2.0716428              0.61103816           1.6443095e-05           3.0507971e-16   search-36/
               185.88914               2.1273747              0.64638259           1.0568294e-05           1.5792705e-16   search-37/
               185.34123               2.1983506              0.69133169           1.2189282e-05           1.8917787e-14   search-38/
               185.20738               2.3365914              0.77880855           1.0928998e-05           6.3296305e-16   search-39/
               185.76522                2.439327              0.84384399           1.6968503e-05           1.7312862e-15   search-40/
               186.88368               2.5496356              0.91374433           1.6697136e-05           1.5156128e-14   search-41/
               188.53975               2.6640127              0.98632987           1.4644662e-05            1.939934e-14   search-42/
               190.69978                2.780917               1.0606539           1.3826039e-05           1.2136567e-14   search-43/
               193.32959               2.8993278               1.1360926           1.2607606e-05           4.9235216e-15   search-44/
               196.40006               3.0185719               1.2122387           1.1355055e-05            1.865121e-15   search-45/
               199.88847               3.1381997               1.2888244           1.0211077e-05           1.7067297e-15   search-46/
               204.40139               3.2760223               1.3773234            1.196218e-05           1.8593293e-15   search-47/
               209.43097               3.4136637               1.4660188           1.2175982e-05           8.7574514e-16   search-48/
               214.96775               3.5509005               1.5547987           1.1682185e-05            7.509936e-16   search-49/
