      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.155921      0.210781     0.0321674     0.0562125     0.0847771    0.00419458             0             0      0.580307      0.290153     -0.290153      0.580307
     300      0.155926      0.210785     0.0321707     0.0562189     0.0847835    0.00419551             0             0      0.580333      0.290167     -0.290167      0.580333
  299.98       0.15593      0.210789      0.032174     0.0562253       0.08479    0.00419644             0             0       0.58036       0.29018      -0.29018       0.58036
 285.187      0.160053      0.214948      0.034995     0.0616972     0.0903744    0.00503119             0             0       0.60587      0.302935     -0.302935       0.60587
 278.495      0.162741      0.217775     0.0366172     0.0648296     0.0936068    0.00554369             0             0      0.622597      0.311298     -0.311298      0.622597
 272.958      0.165574       0.22081     0.0382146     0.0679117     0.0967692    0.00607235             0             0      0.640372      0.320186     -0.320186      0.640372
 267.722       0.16903      0.224575      0.040047      0.071447      0.100329    0.00670844             0             0      0.662287      0.331144     -0.331144      0.662287
 263.609      0.172597      0.228521     0.0418299     0.0748838      0.103675    0.00735733             0             0      0.685134      0.342567     -0.342567      0.685134
  260.03      0.176683      0.233112     0.0437653     0.0785959      0.107118    0.00809271             0             0      0.711534      0.355767     -0.355767      0.711534
 257.121      0.180891       0.23791     0.0456701     0.0821976      0.110274     0.0088422             0             0      0.738829      0.369415     -0.369415      0.738829
 254.472      0.185096      0.242759      0.047528     0.0856157      0.113126    0.00958895             0             0      0.765987      0.382994     -0.382994      0.765987
 252.011        0.1886      0.246822     0.0490847     0.0883738      0.115361     0.0102192             0             0       0.78821      0.394105     -0.394105       0.78821
 249.339      0.191495      0.250168     0.0504173     0.0906343      0.117166     0.0107565             0             0      0.805775      0.402888     -0.402888      0.805775
 246.183      0.193678      0.252656     0.0515087     0.0923798      0.118523     0.0111872             0             0      0.817579       0.40879      -0.40879      0.817579
 242.328      0.194765      0.253817     0.0522175     0.0933681       0.11918     0.0114443             0             0       0.82056       0.41028      -0.41028       0.82056
 238.569      0.194466      0.253335      0.052357     0.0933502      0.118877     0.0114555             0             0      0.813694      0.406847     -0.406847      0.813694
 235.552      0.193516      0.252113     0.0521695     0.0928148      0.118054     0.0113362             0             0      0.803167      0.401583     -0.401583      0.803167
 232.919      0.192359      0.250666      0.051859     0.0920953       0.11699     0.0111709             0             0      0.791726      0.395863     -0.395863      0.791726
 229.666       0.19074      0.248669     0.0513791     0.0910379      0.115348     0.0109277             0             0      0.776436      0.388218     -0.388218      0.776436
 226.537      0.189224      0.246818     0.0509157     0.0900013      0.113569     0.0106926             0             0      0.762286      0.381143     -0.381143      0.762286
 223.357      0.187957      0.245289     0.0505412     0.0890767       0.11172     0.0104891             0             0       0.75014       0.37507      -0.37507       0.75014
 219.983       0.18712      0.244305     0.0503393     0.0883685      0.109872      0.010343             0             0      0.741147      0.370574     -0.370574      0.741147
     217      0.186931      0.244122     0.0503801     0.0880505      0.108435      0.010291             0             0      0.737295      0.368647     -0.368647      0.737295
   213.8      0.187362      0.244712     0.0506822     0.0880714      0.107159     0.0103253             0             0      0.737786      0.368893     -0.368893      0.737786
 210.508      0.188506      0.246184      0.051286     0.0885014      0.106161     0.0104628             0             0      0.743376      0.371688     -0.371688      0.743376
 207.387      0.190246      0.248383     0.0521407     0.0892989      0.105526      0.010693             0             0      0.753454      0.376727     -0.376727      0.753454
  204.64      0.192307      0.250964     0.0531292     0.0903227      0.105226     0.0109809             0             0      0.766251      0.383126     -0.383126      0.766251
 202.272      0.194487      0.253677     0.0541672     0.0914544      0.105171      0.011298             0             0      0.780346      0.390173     -0.390173      0.780346
  200.21      0.196695      0.256413     0.0552188     0.0926342      0.105281     0.0116302             0             0      0.795045      0.397522     -0.397522      0.795045
