                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               2.0289227                       0                       0           3.1121458e-16  ./initial-2/
                     400               2.0289185                       0                       0           8.5320011e-16  ./initial-1/
                  399.98               2.0289144                       0                       0           2.7705858e-16  ./initial-0/
                387.7364               2.0350003             0.030805669           1.4126715e-05           4.0194894e-16   search-0/
               383.64491               2.0476881             0.042794524           1.6967206e-05           3.9585832e-15   search-1/
               381.17145               2.0753751             0.057776386           1.7012366e-05           2.3223467e-14   search-2/
               381.14798               2.0761465             0.058161093           1.6493698e-05           2.0496711e-15   search-3/
               381.57136                 2.06625             0.063152363           1.1891164e-05            7.217623e-16   search-4/
               382.13526               2.0587679             0.067100344           1.7395394e-05           1.2935336e-14   search-5/
               385.28424               2.0409467             0.078895568           1.1593346e-05           1.3062162e-15   search-6/
               390.62728               2.0311845             0.093093328           1.1940663e-05           8.6675115e-14   search-7/
                394.7875               2.0288901              0.10355517           1.7344962e-05           2.2034792e-16   search-8/
               399.13702               2.0287625              0.11442915           1.3470177e-05           8.5944352e-14   search-9/
                404.7291               2.0304926              0.12843533           1.0612491e-05           4.3834667e-14   search-10/
               411.63725               2.0341416              0.14579911           1.1057208e-05           5.3841387e-14   search-11/
               420.04001               2.0393364              0.16696146           1.1234358e-05           8.6950857e-14   search-12/
               430.00916               2.0448803              0.19203369           1.1613278e-05           1.7587874e-16   search-13/
               439.99344               2.0477639              0.21703479           1.8201479e-05           2.9190123e-16   search-14/
               446.46728               2.0469131              0.23322485           1.6695753e-05           5.0277277e-14   search-15/
               452.94766               2.0433284              0.24952183           1.8050827e-05           5.5098975e-14   search-16/
               459.39168               2.0384395              0.26581109           1.5693175e-05            5.652515e-16   search-17/
               465.80242                2.034686              0.28194438           1.4261791e-05           5.4742566e-16   search-18/
               472.24146               2.0328711              0.29806681           1.9680856e-05           6.8608019e-14   search-19/
                478.7131                2.032754              0.31424599           1.4890232e-05           4.3606067e-14   search-20/
               486.21259               2.0344537              0.33301343           1.1809125e-05           4.0992876e-16   search-21/
               494.71758               2.0398631              0.35444243           1.2218765e-05           5.4072068e-15   search-22/
                502.2203               2.0758933              0.38027214           1.6188484e-05             1.54517e-15   search-23/
               503.58076               2.0864778              0.38649977           1.8879184e-05           1.1568201e-14   search-24/
               505.36425               2.0975915              0.39356271           1.2128955e-05           4.8062335e-14   search-25/
