                     %Lz                     obs                       s                guesserr                   error     directory
               6.4468513               1.9487797               1.5669536           1.6401314e-05           1.5325808e-14   search-46/
               6.4194716               1.9977515               1.5802023           1.1889622e-05           1.9088392e-14   search-47/
               6.3864458                2.057452               1.5961701           1.1460995e-05           1.8382506e-14   search-48/
               6.3550881               2.1213728               1.6121747           1.3089877e-05           4.3603369e-14   search-49/
                6.332219               2.1819827                1.625732           1.7321854e-05           3.6743915e-14   search-50/
               6.3194367               2.2354663               1.6363429           1.9390819e-05           6.1116951e-14   search-51/
               6.3148625               2.2826322               1.6449968           1.8807956e-05           6.3379496e-14   search-52/
               6.3164991               2.3257736               1.6528468           1.6877866e-05           2.0093268e-14   search-53/
               6.3232868               2.3696279               1.6612204            1.612246e-05           2.1876238e-14   search-54/
               6.3327539               2.4139344               1.6700649           1.8140928e-05           6.0872892e-14   search-55/
               6.3386141               2.4508478               1.6773078           1.8507723e-05           2.7504772e-16   search-56/
               6.3390683               2.4807824               1.6831024           1.9128479e-05            3.067155e-16   search-57/
               6.3352382               2.5068186               1.6885013           1.6685657e-05           3.2227421e-14   search-58/
               6.3280078               2.5321609               1.6943791           1.3062798e-05           8.5533191e-15   search-59/
               6.3189377               2.5566434               1.7005803           1.5018242e-05           2.3255107e-14   search-60/
               6.3096353               2.5808541               1.7069122           1.4224798e-05           3.0482233e-14   search-61/
               6.3015666               2.6058988               1.7133111            1.369536e-05           3.2642867e-14   search-62/
               6.2966892                2.632868               1.7198294           1.8766647e-05           3.9621036e-16   search-63/
               6.2970319               2.6558018               1.7252805           1.8518343e-05           1.4200612e-16   search-64/
               6.3025382                2.678737               1.7311943           1.6050823e-05           2.7638954e-14   search-65/
               6.3131701               2.7002065               1.7377875           1.6605476e-05           1.2249176e-14   search-66/
               6.3243658               2.7154146               1.7434188           1.9109521e-05           4.1547031e-14   search-67/
               6.3370968                2.728797                 1.74924           1.5837958e-05           3.6640601e-14   search-68/
               6.3507799                2.740485               1.7551553           1.1110687e-05           1.0410722e-14   search-69/
               6.3679914               2.7525682               1.7623164           1.1404211e-05           1.5233434e-14   search-70/
               6.3882037               2.7640817               1.7704934           1.2207019e-05           1.8455196e-14   search-71/
               6.4089306               2.7735828               1.7787263           1.0734999e-05            1.395239e-14   search-72/
                6.433584               2.7824236                1.788417           1.1737396e-05           1.1508602e-14   search-73/
                6.458393               2.7890389                1.798161           1.1490883e-05           2.6272458e-14   search-74/
               6.4828983               2.7936067               1.8079596           1.3327688e-05           4.9514867e-14   search-75/
               6.5020988               2.7959437               1.8162771           1.7327138e-05           5.7710748e-16   search-76/
               6.5090959                  2.7967               1.8211246           1.7681871e-05           8.4725963e-16   search-77/
               6.5066428               2.7970528               1.8240489           1.8103886e-05           1.0104224e-14   search-78/
               6.4962568               2.7977419               1.8287675           1.2073989e-05           2.6095657e-16   search-79/
