                     %Lz                     obs                       s                guesserr                   error     directory
               2.8270086               2.0233936                       0                       0           2.9551216e-16  ./initial-2/
               2.8220086               2.0147142                       0                       0            1.430658e-14  ./initial-1/
               2.8170086               2.0058497                       0                       0           5.4076389e-16  ./initial-0/
               2.7702568               1.9108703             0.054712346            1.225017e-05           5.4250264e-15   search-0/
               2.7478077               1.8516337             0.085171462           1.6930963e-05            3.970503e-14   search-1/
               2.7318415               1.7945744              0.11405234           1.6621301e-05           2.7064267e-16   search-2/
               2.7210536               1.7145333              0.15396408           1.8604275e-05            8.105546e-14   search-3/
               2.7209198               1.7094894              0.15646809           5.9397578e-07           3.2688054e-15   search-8/
               2.7208769               1.7066611              0.15787197           3.5893999e-08           1.6621209e-15   search-11/
               2.7208605               1.7012905              0.16053769           1.5061099e-08           5.3231842e-15   search-12/
               2.7210831               1.6907626              0.16576378           7.7003465e-08           4.4953555e-16   search-13/
               2.7225405               1.6703209              0.17592314            5.879326e-07           3.3611426e-15   search-14/
               2.7295146               1.6316148              0.19529311           4.4550546e-06           5.6169982e-14   search-15/
                2.743425               1.5924635              0.21534123           9.0641324e-06           7.0048989e-14   search-16/
               2.7641424               1.5564305              0.23467425           1.0052321e-05           2.7768984e-14   search-17/
                2.796771               1.5187478              0.25666322            1.200713e-05           1.2125739e-14   search-18/
               2.8390473               1.4851208              0.27909107           1.4334408e-05           7.4581105e-15   search-19/
               2.8904089               1.4557562              0.30240812           1.8524254e-05           4.3236306e-15   search-20/
               2.9415111               1.4336602              0.32357882           1.6764436e-05           6.4995254e-15   search-21/
               2.9968662                1.414763               0.3453215           1.4503223e-05           6.2193099e-15   search-22/
               3.0551319               1.3987255              0.36744971           1.1656872e-05            6.009054e-15   search-23/
               3.1248563               1.3831888              0.39333259           1.1877429e-05           2.9166416e-15   search-24/
               3.2052379               1.3688174              0.42269604           1.2284819e-05           7.9269638e-15   search-25/
               3.2869815               1.3570397              0.45224648           1.0129075e-05           7.8470697e-15   search-26/
               3.3892874               1.3452758              0.48896659           1.0953737e-05            4.258818e-15   search-27/
               3.5091801                1.334633               0.5317786           1.1813835e-05           6.1260945e-15   search-28/
               3.6458938               1.3255996               0.5804312           1.2144551e-05           1.8628713e-15   search-29/
                3.802989               1.3183341              0.63621575           1.1998146e-05           2.2800096e-15   search-30/
               3.9843811               1.3131941              0.70054402           1.1906699e-05           8.1667879e-15   search-31/
               4.1936338               1.3107887              0.77470389           1.1902982e-05           1.1224758e-14   search-32/
               4.4338582               1.3120298              0.85983145           1.1963595e-05           7.1395875e-15   search-33/
               4.7051912               1.3181816               0.9560288           1.2207701e-05           1.3105055e-14   search-34/
               4.9763865               1.3293546               1.0522888           1.1146997e-05           1.6350634e-15   search-35/
               5.2472675               1.3458294               1.1486252           1.1065024e-05           2.7638187e-15   search-36/
               5.5176186               1.3680649               1.2450598           1.1949193e-05           4.4346054e-15   search-37/
               5.7871634               1.3966683               1.3416243           1.3476064e-05            1.651758e-14   search-38/
               6.0555365               1.4326742               1.4383891           1.6388016e-05           2.8867212e-14   search-39/
