                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3233637                       0                       0           9.0169671e-16  ./initial-2/
                     300               1.3234072                       0                       0           2.2359371e-14  ./initial-1/
                   299.9               1.3234507                       0                       0           3.7980548e-16  ./initial-0/
               270.09122               1.3388871              0.10037983           9.7205278e-06           4.4635742e-15   search-0/
               252.53392               1.3509931              0.15961476           1.7787197e-05           1.5556282e-14   search-1/
               237.99794               1.3634282              0.20897069           1.7839915e-05           1.9791536e-14   search-2/
               223.54666               1.3786863              0.25850215           1.8269775e-05            2.142459e-14   search-3/
               211.52994               1.3942571              0.30025012            1.746293e-05           1.5471036e-14   search-4/
               201.04276               1.4106201              0.33732958            1.644718e-05           8.5608492e-15   search-5/
               190.73034               1.4299554              0.37468039           1.8637614e-05           6.6393026e-15   search-6/
               182.20561               1.4490721              0.40655698           1.7326111e-05           2.4732707e-15   search-7/
                173.9353               1.4712115              0.43880353           1.9285534e-05            2.229941e-15   search-8/
               167.18708               1.4928658              0.46661923           1.7235988e-05           6.2205958e-15   search-9/
               160.79612               1.5177553              0.49503643           1.8625475e-05           5.2824948e-15   search-10/
               155.65084               1.5427348              0.52053987           1.6729687e-05           4.2559527e-15   search-11/
               151.06404                1.571777              0.54728586           1.7430444e-05           2.6672394e-14   search-12/
               147.30566               1.6061313              0.57610973            1.844026e-05           7.6772675e-14   search-13/
               144.77633               1.6467198              0.60791719           1.9373856e-05           3.3805088e-14   search-14/
               143.96344                1.676997              0.63095529           1.7641062e-05           2.2879714e-16   search-15/
                144.0067               1.7190017              0.66269543           1.3027001e-05           1.1822896e-15   search-16/
               145.02417               1.7589764              0.69309113           1.8636001e-05           1.8849744e-16   search-17/
               146.62573               1.7961196              0.72166074           1.7614704e-05           5.7521228e-14   search-18/
               148.85253               1.8352197              0.75212391           1.6203327e-05           5.2288175e-14   search-19/
               151.61508               1.8754573              0.78389229           1.4973823e-05           2.0570099e-14   search-20/
               154.82719                1.916326              0.81657726           1.3627936e-05           1.3831494e-14   search-21/
               158.41443               1.9574857              0.84989798           1.1951976e-05           3.3292507e-15   search-22/
               162.31733               1.9987209              0.88366326           1.0321885e-05           2.3419569e-15   search-23/
               167.20692               2.0467337              0.92343591           1.1809673e-05           1.1377426e-14   search-24/
               172.41268               2.0945926              0.96354703           1.1482165e-05           3.6761148e-15   search-25/
               177.89418               2.1422389               1.0039209           1.0369194e-05           4.1462906e-15   search-26/
               184.57487               2.1973473               1.0511428           1.1841137e-05           4.9316938e-15   search-27/
               191.54608               2.2520997               1.0985943           1.1587078e-05            6.325303e-15   search-28/
               198.77596               2.3064868               1.1462356           1.0584631e-05           2.8507603e-15   search-29/
                207.3659               2.3685013               1.2011508            1.201501e-05           7.8751916e-15   search-30/
               216.23021               2.4300159               1.2562294           1.1948761e-05           2.1182203e-15   search-31/
               225.34373               2.4910025               1.3114244           1.1284734e-05           2.5851517e-15   search-32/
               234.68795               2.5513977               1.3666767           1.0382918e-05           3.6061479e-15   search-33/
               245.53488               2.6189402               1.4292231             1.22213e-05           2.9809282e-15   search-34/
               256.66765                  2.6854               1.4916651           1.2687776e-05           4.8726372e-15   search-35/
               268.10408                2.750572               1.5539417           1.2355049e-05           4.2577074e-15   search-36/
               279.87322               2.8143612               1.6160895           1.1539768e-05           4.6199478e-15   search-37/
               291.99838               2.8768613               1.6782498           1.0869482e-05           1.0060701e-14   search-38/
                304.4772               2.9383156               1.7405922           1.0466523e-05           1.1480657e-14   search-39/
               317.27464               2.9989915               1.8032163           1.0272069e-05           8.9151399e-15   search-40/
               331.95941               3.0664563               1.8738902           1.2336726e-05           9.2853784e-15   search-41/
               346.90117               3.1333561               1.9448553           1.2626192e-05           1.3190285e-14   search-42/
               362.03979               3.1997523               2.0160136           1.1855527e-05           7.0104138e-15   search-43/
               377.33481               3.2656784               2.0872939           1.0744487e-05           6.0441128e-15   search-44/
               392.76038               3.3312161               2.1586823           1.0005494e-05           7.3523886e-15   search-45/
               410.43005                3.405464               2.2400254           1.2167379e-05           1.0892573e-14   search-46/
               428.19888               3.4796914               2.3215974           1.3122128e-05           1.5422763e-14   search-47/
               446.01719               3.5540481               2.4033564           1.3363365e-05           1.6017398e-14   search-48/
               463.84426               3.6284058               2.4851372           1.3194475e-05           1.1975271e-14   search-49/
