label,t,I,D,E
lower_Re_attempt step 1 Re 410.251,4.92682505228618,1.697673881039092,1.6732365540396694,0.040939434944963805
lower_Re_attempt step 1 Re 410.251,4.989189926365752,1.697644408950491,1.6732269703149387,0.0409392773552325
lower_Re_attempt step 1 Re 410.251,5.051554800445324,1.6976141115388406,1.673216495823829,0.04093913674705763
lower_Re_attempt step 1 Re 410.251,5.113919674524896,1.697583039923243,1.673205123092905,0.04093901338780016
lower_Re_attempt step 1 Re 410.251,5.1762845486044675,1.6975512478482875,1.6731928463948462,0.04093890753158334
lower_Re_attempt step 1 Re 410.251,5.2386494226840385,1.6975187910979834,1.6731796617072767,0.040938819416674176
lower_Re_attempt step 1 Re 410.251,5.3010142967636105,1.6974857277197963,1.6731655668122083,0.04093874926630066
lower_Re_attempt step 1 Re 410.251,5.363379170843182,1.6974521177524773,1.6731505613875481,0.040938697287367994
lower_Re_attempt step 1 Re 410.251,5.425744044922754,1.6974180227300883,1.673134647032351,0.04093866366840997
lower_Re_attempt step 1 Re 410.251,5.488108919002326,1.697383505682003,1.67311782735952,0.04093864857952238
lower_Re_attempt step 1 Re 410.251,5.550473793081898,1.6973486311329051,1.6731001080727657,0.040938652172192204
lower_Re_attempt step 1 Re 410.251,5.61283866716147,1.6973134651027906,1.6730814970276398,0.0409386745790223
lower_Re_attempt step 1 Re 410.251,5.675203541241042,1.6972780747627962,1.6730620042118018,0.04093871591276926
lower_Re_attempt step 1 Re 410.251,5.737568415320614,1.6972425277327323,1.6730416416392906,0.040938776264890744
lower_Re_attempt step 1 Re 410.251,5.799933289400186,1.6972068927457626,1.6730204235423707,0.04093885570631663
lower_Re_attempt step 1 Re 410.251,5.862298163479758,1.6971712386388238,1.672998366265561,0.04093895428541154
lower_Re_attempt step 1 Re 410.251,5.92466303755933,1.6971356342933945,1.672975488308662,0.04093907202772984
lower_Re_attempt step 1 Re 410.251,5.987027911638902,1.697100148635494,1.6729518103635335,0.040939208935780125
lower_Re_attempt step 1 Re 410.251,6.0493927857184735,1.6970648506356834,1.6729273553337738,0.04093936498869245
lower_Re_attempt step 1 Re 410.251,6.111757659798045,1.6970298092616791,1.6729021483277235,0.0409395401417937
lower_Re_attempt step 1 Re 410.251,6.174122533877617,1.6969950923991761,1.6728762164293673,0.040939734326205075
lower_Re_attempt step 1 Re 410.251,6.236487407957189,1.6969607675061242,1.672849588827987,0.040939947448263916
lower_Re_attempt step 1 Re 410.251,6.298852282036761,1.6969269010023247,1.6728222967122188,0.040940179389352085
lower_Re_attempt step 1 Re 410.251,6.361217156116333,1.6968935578653475,1.6727943731972932,0.040940430005787586
lower_Re_attempt step 1 Re 410.251,6.423582030195905,1.6968608016305309,1.6727658533168772,0.040940699128591704
lower_Re_attempt step 1 Re 410.251,6.485946904275477,1.6968286943909812,1.6727367739978654,0.040940986563166776
lower_Re_attempt step 1 Re 410.251,6.548311778355049,1.6967972967975742,1.6727071740181696,0.04094129208888608
lower_Re_attempt step 1 Re 410.251,6.610676652434621,1.6967666677119073,1.67267709386498,0.040941615459424784
lower_Re_attempt step 1 Re 410.251,6.673041526514193,1.6967368634891686,1.6726465755133988,0.040941956403547974
lower_Re_attempt step 1 Re 410.251,6.735406400593765,1.696707938686912,1.6726156625454256,0.04094231462319341
lower_Re_attempt step 1 Re 410.251,6.7977712746733365,1.6966799452479944,1.6725843999014323,0.04094268979573651
lower_Re_attempt step 1 Re 410.251,6.8601361487529084,1.6966529324545192,1.6725528338209483,0.04094308157395524
lower_Re_attempt step 1 Re 410.251,6.92250102283248,1.6966269469278323,1.6725210117791545,0.04094348958579466
lower_Re_attempt step 1 Re 410.251,6.984865896912052,1.6966020326285278,1.67248898240773,0.040943913434052265
lower_Re_attempt step 1 Re 410.251,7.047230770991624,1.6965782308524606,1.672456795398739,0.04094435269601607
lower_Re_attempt step 1 Re 410.251,7.109595645071196,1.6965555796962102,1.672424501214689,0.04094480692673488
lower_Re_attempt step 1 Re 410.251,7.171960519150768,1.6965341141646477,1.6723921510629345,0.040945275656695854
lower_Re_attempt step 1 Re 410.251,7.23432539323034,1.696513866194062,1.6723597967732013,0.040945758393076265
lower_Re_attempt step 1 Re 410.251,7.296690267309911,1.6964948643678652,1.6723274906046144,0.040946254622357126
lower_Re_attempt step 1 Re 410.251,7.359055141389483,1.696477133916596,1.672295285159412,0.04094676381024308
lower_Re_attempt step 1 Re 410.251,7.421420015469055,1.6964606967179172,1.6722632332833074,0.04094728540151024
lower_Re_attempt step 1 Re 410.251,7.483784889548627,1.6964455712966178,1.6722313879527047,0.04094781881978222
lower_Re_attempt step 1 Re 410.251,7.546149763628199,1.6964317728156657,1.6721998021304167,0.04094836346789404
lower_Re_attempt step 1 Re 410.251,7.608514637707771,1.6964193129354634,1.6721685284663423,0.04094891873335415
