                     %Lz                     obs                       s                guesserr                   error     directory
               4.2954379                 2.10241                       0                       0           3.9036286e-16  ./initial-2/
               4.3004379                2.090812                       0                       0           2.8934877e-16  ./initial-1/
               4.3054379               2.0793496                       0                       0           6.1295905e-16  ./initial-0/
               4.3525639               1.9705707              0.05877288           1.1708235e-05           4.8748155e-14   search-0/
               4.3816745                1.884063              0.10069811           1.6728921e-05           3.4556154e-15   search-1/
               4.3910329                1.822677              0.13013855           6.7750792e-06           2.8185822e-16   search-3/
                4.391178               1.8182996              0.13223243           1.5529727e-07           1.4846475e-15   search-9/
               4.3912247               1.8157919              0.13343189           9.5181563e-09           1.4967094e-15   search-12/
               4.3912382               1.8110392              0.13570503           4.6667881e-09           2.2333314e-15   search-13/
               4.3909713               1.8017523              0.14014722           2.3824981e-08           2.6030756e-16   search-14/
               4.3892731               1.7837824              0.14875102           1.7890571e-07           5.5642417e-16   search-15/
               4.3812028               1.7497877              0.16511802            1.324588e-06           7.1473797e-15   search-16/
               4.3543471               1.6988023              0.19029042           6.0250085e-06           3.8440508e-14   search-17/
               4.3074632               1.6504034               0.2158776           9.4727766e-06           1.3075784e-14   search-18/
               4.2408334                1.606403              0.24201058           1.0289797e-05           5.0228185e-15   search-19/
                 4.15526               1.5668174              0.26947736           1.1046577e-05           1.3206355e-15   search-20/
                4.053757               1.5320063              0.29836173           1.1839792e-05            7.337629e-15   search-21/
               3.9404513               1.5020792              0.32834621           1.1282598e-05           5.9120303e-15   search-22/
               3.8016074                1.473615              0.36338511            1.209486e-05           1.2546755e-14   search-23/
               3.6558246               1.4505871              0.39902895           1.0555906e-05           5.4251839e-15   search-24/
               3.4779582               1.4297896              0.44156834           1.1620681e-05           3.3860383e-15   search-25/
               3.2958686               1.4156117              0.48444999           1.1066463e-05           2.3258055e-15   search-26/
               3.1109758               1.4083971              0.52758219           1.2267331e-05            7.273189e-15   search-27/
               2.9243385               1.4095429              0.57098525           1.7662236e-05           3.6873895e-15   search-28/
               2.7808179                1.418171               0.6046129           1.9255045e-05           4.6796013e-14   search-29/
                2.668394               1.4320047              0.63157963           1.8827105e-05           4.3206828e-14   search-30/
               2.5779732               1.4502035              0.65433601           1.7945681e-05           5.7513803e-14   search-31/
               2.5043976               1.4724547              0.67448479           1.7204974e-05           2.0526015e-14   search-32/
               2.4369121               1.5025847              0.69579037            1.988894e-05           5.8062559e-15   search-33/
               2.3866431               1.5352679              0.71530942           1.6609941e-05           3.1850402e-15   search-34/
               2.3474261               1.5713269              0.73481841           1.2071184e-05           1.4229404e-14   search-35/
               2.3160599               1.6120136              0.75560013           1.2127936e-05           6.2789645e-14   search-36/
                2.295432               1.6492815              0.77405889           1.2139988e-05            9.473548e-14   search-37/
               2.2800639               1.6875519              0.79270855           1.1930019e-05           3.4929338e-16   search-38/
               2.2689201               1.7271489              0.81182359           1.1522604e-05           2.0341503e-16   search-39/
