                     %Lz                     obs                       s                guesserr                   error     directory
               3.1379932               2.1432954                       0                       0           8.4896804e-14  ./initial-2/
               3.1354932               2.1410169                       0                       0           6.4561449e-15  ./initial-1/
               3.1329932               2.1387232                       0                       0            2.525698e-14  ./initial-0/
               3.0461126                2.048216             0.051880317           1.3271261e-05            9.450325e-15   search-0/
               3.0040709                1.994956             0.080139823           1.7258798e-05           1.2836451e-14   search-1/
               2.9667148               1.9400074              0.10843505           1.7040284e-05           4.4293019e-15   search-2/
               2.9341003               1.8829967              0.13702242            1.488706e-05            1.871664e-14   search-3/
               2.9066395               1.8228739              0.16643789           1.7325218e-05           3.3959501e-14   search-4/
               2.8879054               1.7660959               0.1936218           1.6893009e-05           2.3961725e-16   search-5/
               2.8768088               1.7026889              0.22344787           1.6791781e-05           1.7532102e-16   search-6/
               2.8762714               1.6946877              0.22718889           1.1548628e-06           1.6637636e-16   search-10/
               2.8759245               1.6856035               0.2314333           2.4420543e-07           7.8427552e-14   search-12/
               2.8760686               1.6686453              0.23935404           4.4923075e-07           3.4237527e-14   search-13/
               2.8794492               1.6366649              0.25432993            2.740607e-06           1.8852237e-14   search-14/
               2.8898669               1.5982921                0.272558           7.5888453e-06            8.289316e-14   search-15/
               2.9076349                1.562256              0.29031763           9.7634807e-06           5.4833025e-14   search-16/
               2.9334275               1.5285545              0.30807832           9.7942228e-06           1.6212686e-14   search-17/
               2.9672438               1.4978165              0.32603471           1.0397899e-05           1.9192256e-15   search-18/
                3.008842               1.4702109              0.34453493           1.2605072e-05           3.4579367e-15   search-19/
               3.0572989               1.4458937              0.36371394           1.4682916e-05           4.4524174e-15   search-20/
               3.1111841                 1.42484              0.38351398           1.4970089e-05           8.8608437e-15   search-21/
               3.1689902               1.4068043               0.4037834           1.3327885e-05           1.8324118e-14   search-22/
               3.2294706               1.3914041              0.42436985           1.0755141e-05           1.2860828e-14   search-23/
               3.3041692                1.375859              0.44927526           1.1398348e-05           1.3871331e-14   search-24/
               3.3909577               1.3612714              0.47778086           1.2149742e-05           4.1864112e-15   search-25/
               3.4791249               1.3492468              0.50645535            1.008552e-05           4.4224321e-15   search-26/
               3.5897611               1.3371065              0.54219316           1.0909878e-05           7.7332835e-15   search-27/
                3.719674               1.3259865              0.58395043           1.1779876e-05           1.1122847e-14   search-28/
               3.8679545                1.316406              0.63145262           1.2126874e-05           1.4983508e-15   search-29/
               4.0384064               1.3085339               0.6859389           1.1990325e-05           1.0645438e-14   search-30/
               4.2351798               1.3027451              0.74875387           1.1908546e-05           1.7199235e-14   search-31/
               4.4618838               1.2996877              0.82107048           1.1921506e-05           1.0902857e-14   search-32/
               4.7211533               1.3003406              0.90375962           1.2021169e-05           4.7529759e-15   search-33/
               4.9804748                1.305174               0.9864956           1.0091493e-05              3.8558e-15   search-34/
               5.2831269               1.3161575               1.0831564           1.1788131e-05           7.4079038e-15   search-35/
               5.5854403               1.3331565               1.1798993            1.338197e-05           7.5136387e-15   search-36/
               5.8871577                1.356408               1.2767366           1.5217208e-05           1.5946223e-14   search-37/
               6.1879835               1.3860199               1.3736705           1.6456043e-05           1.9333451e-14   search-38/
               6.4876163                1.422321               1.4707246           1.8955547e-05           2.9870634e-14   search-39/
                6.732758                1.458059               1.5506694           1.7942637e-05           5.0402054e-14   search-40/
               6.9434122               1.4945911               1.6199861            1.690353e-05           2.0936795e-14   search-41/
               7.1283897               1.5330213                1.681651           1.6392996e-05           2.9400417e-14   search-42/
               7.2886232               1.5736366               1.7361615           1.6587137e-05           2.0726467e-14   search-43/
               7.4233791               1.6165765               1.7835884           1.7072337e-05           6.8785719e-14   search-44/
