id,norm,shear
1,0.09171934795163432,1.0751257822432754
2,0.16122924480706163,1.140634570762166
3,0.42976623468146263,1.847708420734988
4,0.44497988489322404,2.0638209586233973
5,0.3125684616172104,2.170722529254309
6,0.12859100344681734,1.1952785071433532
