physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,1,300.02,1.6926419
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,2,300.0,1.6926137
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,3,299.98,1.6925855
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,4,285.69364,1.6802355
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,5,279.74825,1.6793912
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,6,278.00788,1.6810205
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,7,275.34898,1.683558
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,8,253.16284,1.7074667
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,9,240.63067,1.7238813
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,10,229.65684,1.7408646
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,11,218.7868,1.7612331
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,12,209.56943,1.7827333
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,13,201.61909,1.806279
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,14,193.99807,1.8363914
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,15,188.18598,1.8690238
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,16,183.22108,1.9137907
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,17,180.42582,1.9713996
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,18,180.2272,2.0143128
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,19,181.54267,2.0648315
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,20,183.97605,2.1115956
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,21,187.55977,2.160153
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,22,192.13755,2.2088812
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,23,197.55498,2.2568026
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,24,203.68241,2.3033263
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,25,210.41869,2.3481231
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,26,218.67039,2.3964924
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,27,227.51263,2.4423868
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,28,236.86765,2.4858285
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,29,248.26985,2.5332755
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,30,260.17116,2.5777849
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,31,274.05496,2.6247042
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,32,288.35783,2.6686438
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,33,305.15436,2.7157878
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,34,322.29398,2.759937
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,35,339.70454,2.8014367
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,36,359.73206,2.8455779
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,37,379.99492,2.8863816
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,38,400.48073,2.9227571
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,39,421.22544,2.9521401
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,40,439.61928,2.9684792
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,41,455.80881,2.9721192
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,42,470.1929,2.9654485
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,43,484.54207,2.9504974
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,44,498.69658,2.9305189
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,45,514.42017,2.9055534
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,46,530.01443,2.87945
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,47,545.54519,2.8514704
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,48,563.57342,2.8108908
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,49,572.39921,2.777567
re300_lx10_lz6_015,re300_lx10_lz6,G,minus,50,574.49095,2.7612471
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,1,299.98,1.6925855
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,2,300.0,1.6926137
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,3,300.02,1.6926419
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,4,313.86544,1.7206477
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,5,321.52349,1.7414673
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,6,328.92958,1.7626625
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,7,337.48067,1.7872797
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,8,347.47237,1.8164738
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,9,358.79657,1.8528254
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,10,369.85758,1.9036673
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,11,372.82938,1.9303296
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,12,374.02923,1.9530057
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,13,374.30806,1.9832261
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,14,373.17785,2.0367676
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,15,371.56141,2.0925199
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,16,369.99532,2.1395642
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,17,368.50496,2.1814379
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,18,366.92691,2.2282335
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,19,365.43762,2.2831694
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,20,364.32718,2.3580296
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,21,364.22548,2.3793858
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,22,364.30649,2.4209496
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,23,365.08131,2.4811796
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,24,366.63457,2.5407236
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,25,368.96756,2.5990944
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,26,372.087,2.6562869
re300_lx10_lz6_015,re300_lx10_lz6,G,plus,27,375.99279,2.7125367
