step,Re,converged,residual_norm,norm,shear,power,unstable_count,max_real,max_complex_real,max_complex_imag,hopf_period_estimate,state_path
1,300.0,true,4.616723422271161e-13,0.2627265742777425,1.7043012956202852,1.7043012956202852,4,0.05313331442952527,0.05313331442952527,-0.03727856224514271,168.54687865539307,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0001_Re300.00000000.asc
2,301.0,true,4.8836604893808864e-12,0.26256657430752545,1.7042081306126913,1.7042081306126913,4,0.053149891996611576,0.053149891996611576,-0.03692414516530655,170.16467893976287,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0002_Re301.00000000.asc
3,302.0,true,4.816551324497827e-12,0.2624061997976961,1.704119795753115,1.704119795753115,4,0.05316525228476887,0.05316525228476887,-0.03656328070373823,171.84413395751966,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0003_Re302.00000000.asc
4,303.0,true,4.750672946264832e-12,0.2622454713799923,1.7040364475613834,1.7040364475613834,4,0.05317945897310807,0.05317945897310807,-0.03619583856053326,173.58861010145412,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0004_Re303.00000000.asc
5,304.0,true,4.685892928409342e-12,0.26208441042525693,1.703958244297251,1.703958244297251,4,0.0531925754142302,0.0531925754142302,-0.03582168176772977,175.40173987140494,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0005_Re304.00000000.asc
6,305.0,true,4.62226544068222e-12,0.26192303899031844,1.703885345770812,1.703885345770812,4,0.053204664620023365,0.053204664620023365,-0.035440666051845704,177.2874499025496,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0006_Re305.00000000.asc
7,306.0,true,4.559677824069558e-12,0.26176137983157116,1.7038179133089533,1.7038179133089533,4,0.053215789252575196,0.053215789252575196,-0.03505263914908997,179.24999257417423,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0007_Re306.00000000.asc
8,307.0,true,4.498027663551308e-12,0.26159945641748206,1.7037561097156482,1.7037561097156482,4,0.05322601161365793,0.05322601161365793,-0.03465744004124187,181.29398188968037,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0008_Re307.00000000.asc
9,308.0,true,4.437369600919398e-12,0.26143729293999285,1.7037000992261264,1.7037000992261264,4,0.05323539363283021,0.05323539363283021,-0.03425489810140126,183.42443432703018,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0009_Re308.00000000.asc
10,309.0,true,4.377461111197964e-12,0.2612749143247852,1.703650047454859,1.703650047454859,4,0.053243996854213965,0.053243996854213965,-0.03384483213696372,185.64681549468784,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0010_Re309.00000000.asc
11,310.0,true,4.3185956352003475e-12,0.26111234624037377,1.70360612133742,1.70360612133742,4,0.05325188242198439,0.05325188242198439,-0.033427049315099294,187.96709359391215,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0011_Re310.00000000.asc
12,311.0,true,4.260330499909496e-12,0.26094961510598635,1.7035684890662162,1.7035684890662162,4,0.053259111064635406,0.053259111064635406,-0.033001343953397065,190.391800893091,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0012_Re311.00000000.asc
13,312.0,true,4.202698788176552e-12,0.2607867480982179,1.7035373200201644,1.7035373200201644,4,0.05326574307805662,0.05326574307805662,-0.0325674961552596,192.9281046730042,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0013_Re312.00000000.asc
14,313.0,true,4.145903153125433e-12,0.26062377315637725,1.7035127846882334,1.7035127846882334,4,0.0532718383074844,0.0532718383074844,-0.03212527026585173,195.58388941737365,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0014_Re313.00000000.asc
15,314.0,true,4.089582405968169e-12,0.260460718986542,1.7034950545870395,1.7034950545870395,4,0.053277456128360934,0.053277456128360934,-0.031674413119800814,198.36785241813183,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0015_Re314.00000000.asc
16,315.0,true,4.034017793575319e-12,0.26029761506425214,1.7034843021724686,1.7034843021724686,4,0.05328265542616534,0.05328265542616534,-0.031214652046232427,201.28961546242704,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0016_Re315.00000000.asc
17,316.0,true,3.978833469642805e-12,0.26013449163580954,1.7034807007454158,1.7034807007454158,4,0.05328749457524758,0.05328749457524758,-0.030745692589710334,204.35985590002227,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0017_Re316.00000000.asc
18,317.0,true,3.92418197387824e-12,0.2599713797181815,1.7034844243517802,1.7034844243517802,4,0.05329203141673212,0.05329203141673212,-0.03026721589709589,207.5904611954234,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0018_Re317.00000000.asc
19,318.0,true,3.870054959747068e-12,0.2598083110974237,1.7034956476767191,1.7034956476767191,4,0.053296323235523003,0.053296323235523003,-0.029778875709456278,210.99471210675566,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0019_Re318.00000000.asc
20,319.0,true,3.816259552583657e-12,0.25964531832564247,1.703514545933404,1.703514545933404,4,0.053300426736469425,0.053300426736469425,-0.02928029488464399,214.58750097748484,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0020_Re319.00000000.asc
21,320.0,true,3.76281477238811e-12,0.25948243471643445,1.7035412947463007,1.7035412947463007,4,0.053304398019737215,0.053304398019737215,-0.028771061358958367,218.38559338455576,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0021_Re320.00000000.asc
22,321.0,true,3.70976265086171e-12,0.2593196943387963,1.7035760700292322,1.7035760700292322,4,0.05330829255543415,0.05330829255543415,-0.028250723434332117,222.40794370397788,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0022_Re321.00000000.asc
23,322.0,true,3.657014785987687e-12,0.2591571320094706,1.7036190478583106,1.7036190478583106,4,0.05331216515754536,0.05331216515754536,-0.027718784249258232,226.67607823917194,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0023_Re322.00000000.asc
24,323.0,true,3.604629542203248e-12,0.2589947832837165,1.7036704043399922,1.7036704043399922,4,0.05331606995722678,0.05331606995722678,-0.027174695254952995,231.2145637046061,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0024_Re323.00000000.asc
25,324.0,true,3.5524384800095598e-12,0.258832684444479,1.7037303154744237,1.7037303154744237,4,0.0533200603755111,0.0533200603755111,-0.026617848470149936,236.05158449322985,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0025_Re324.00000000.asc
26,325.0,true,3.500458297795095e-12,0.2586708724899487,1.7037989570143262,1.7037989570143262,4,0.05332418909548506,0.05332418909548506,-0.026047567224209877,241.21965990511728,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0026_Re325.00000000.asc
27,326.0,true,3.4487630013254e-12,0.2585093851195121,1.7038765043196995,1.7038765043196995,4,0.05332850803399395,0.05332850803399395,-0.02546309501289576,246.75654330306168,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0027_Re326.00000000.asc
28,327.0,true,3.3973009610633555e-12,0.2583482607180618,1.7039631322085,1.7039631322085,4,0.05333306831293936,0.05333306831293936,-0.024863581975527675,252.70636038539814,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0028_Re327.00000000.asc
29,328.0,true,3.345893702722278e-12,0.25818753833869285,1.7040590148037176,1.7040590148037176,4,0.05333792023022651,0.05333792023022651,-0.02424806834350367,259.12106556986515,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0029_Re328.00000000.asc
30,329.0,true,3.2946865075901963e-12,0.2580272576837795,1.7041643253770888,1.7041643253770888,4,0.05334311323044183,0.05334311323044183,-0.023615463989114654,266.06232721388693,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0030_Re329.00000000.asc
31,330.0,true,3.2435443788756516e-12,0.25786745908442205,1.704279236189691,1.704279236189691,4,0.05334869587532072,0.05334869587532072,-0.02296452289111897,273.6039993937549,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0031_Re330.00000000.asc
32,331.0,true,3.192659067086932e-12,0.257708183478321,1.7044039183299216,1.7044039183299216,4,0.053354715814092735,0.053354715814092735,-0.022293810884001126,281.8354089335456,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0032_Re331.00000000.asc
33,332.0,true,3.1417164557420427e-12,0.2575494723860369,1.7045385415490133,1.7045385415490133,4,0.053361219753778055,0.053361219753778055,-0.02160166439919587,290.8657958510586,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0033_Re332.00000000.asc
34,333.0,true,3.0909707674536633e-12,0.2573913678857179,1.7046832740946611,1.7046832740946611,4,0.05336825342952416,0.05336825342952416,-0.020886136921059874,300.8304183261451,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0034_Re333.00000000.asc
35,334.0,true,3.0402572113029806e-12,0.2572339125862859,1.704838282542962,1.704838282542962,4,0.05337586157507461,0.05337586157507461,-0.020144928370985648,311.89911383498077,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0035_Re334.00000000.asc
36,335.0,true,2.9895177924278706e-12,0.2570771495991185,1.7050037316291002,1.7050037316291002,4,0.05338408789346288,0.05338408789346288,-0.019375290260191167,324.2885769865929,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0036_Re335.00000000.asc
37,336.0,true,2.9390274294037896e-12,0.25692112250828253,1.7051797840773084,1.7051797840773084,4,0.05339297502803115,0.05339297502803115,-0.0185738956087282,338.2804253635951,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0037_Re336.00000000.asc
38,337.0,true,2.8884637565365356e-12,0.2567658753393447,1.7053666004303116,1.7053666004303116,4,0.053402564533883146,0.053402564533883146,-0.017736656189210834,354.24858215392555,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0038_Re337.00000000.asc
39,338.0,true,2.8381186248540604e-12,0.2566114525268197,1.70556433887885,1.70556433887885,4,0.05341289684987584,0.05341289684987584,-0.01685845843198058,372.70224513887655,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0039_Re338.00000000.asc
40,339.0,true,2.7876145555884567e-12,0.25645789888029624,1.7057731550915725,1.7057731550915725,4,0.0534240112712651,0.0534240112712651,-0.015932768849902065,394.3561452734066,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0040_Re339.00000000.asc
41,340.0,true,2.73715226190673e-12,0.2563052595493123,1.7059932020458386,1.7059932020458386,4,0.05343594592312428,0.05343594592312428,-0.014951020365801183,420.2512707127122,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0041_Re340.00000000.asc
42,341.0,true,2.6867871570935755e-12,0.2561535799870313,1.7062246298597903,1.7062246298597903,4,0.05344873773464813,0.05344873773464813,-0.013901609613067788,451.9753814172186,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0042_Re341.00000000.asc
43,342.0,true,2.636485941656106e-12,0.2560029059127947,1.7064675856261642,1.7064675856261642,4,0.05346242241447749,0.05346242241447749,-0.01276815342592668,492.09819913513206,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0043_Re342.00000000.asc
44,343.0,true,2.5862069112695187e-12,0.2558532832736021,1.7067222132481972,1.7067222132481972,4,0.05347703442715557,0.05347703442715557,-0.011526200878338985,545.1219680708048,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0044_Re343.00000000.asc
45,344.0,true,2.536135172277116e-12,0.2557047582046335,1.7069886532782719,1.7069886532782719,4,0.053492606970844084,0.053492606970844084,-0.010136304912831757,619.8694061803106,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0045_Re344.00000000.asc
46,345.0,true,2.4859264431430177e-12,0.2555573769888357,1.7072670427594019,1.7072670427594019,4,0.05350917195642972,0.05350917195642972,-0.008526839441008153,736.871539642443,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0046_Re345.00000000.asc
47,346.0,true,2.4359439052872727e-12,0.25541118601570817,1.7075575150703157,1.7075575150703157,4,0.05352675998813115,0.05352675998813115,-0.006538140421975126,961.0049496736689,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0047_Re346.00000000.asc
48,347.0,true,2.3859612222516746e-12,0.25526623173932533,1.7078601997742278,1.7078601997742278,4,0.05354540034574027,0.05354540034574027,-0.0035878218329510442,1751.2534344581877,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_up/states/xeq_step0048_Re347.00000000.asc
