      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.105248      0.145616      0.015478      0.026663     0.0397559   0.000950487             0             0      0.275995      0.137997     -0.137997      0.275995
     400      0.105251       0.14562     0.0154793     0.0266652     0.0397582    0.00095064             0             0      0.276007      0.138004     -0.138004      0.276007
  399.98      0.105254      0.145623     0.0154806     0.0266673     0.0397605   0.000950793             0             0       0.27602       0.13801      -0.13801      0.276019
 369.199      0.110938      0.152847     0.0178439     0.0305574     0.0439369    0.00125216             0             0      0.300086      0.150043     -0.150043      0.300086
 355.109      0.114781      0.157759     0.0193365      0.032976     0.0465009    0.00146132             0             0      0.316912      0.158456     -0.158456      0.316912
 343.988      0.119472      0.163826     0.0209897     0.0356003     0.0493004    0.00170795             0             0      0.338123      0.169062     -0.169062      0.338123
 342.271      0.120733      0.165483     0.0213838     0.0362093     0.0499665    0.00176838             0             0      0.343992      0.171996     -0.171996      0.343992
 341.513      0.121619      0.166658     0.0216391      0.036596     0.0503995    0.00180751             0             0      0.348174      0.174087     -0.174087      0.348174
 341.356      0.121929      0.167072      0.021723     0.0367208     0.0505422     0.0018203             0             0      0.349652      0.174826     -0.174826      0.349652
 341.294      0.122112      0.167317      0.021771     0.0367916     0.0506241     0.0018276             0             0       0.35053      0.175265     -0.175265       0.35053
 341.252      0.122326      0.167605     0.0218255     0.0368712      0.050717    0.00183583             0             0      0.351559       0.17578      -0.17578      0.351559
 341.265      0.122688      0.168095     0.0219134     0.0369976     0.0508677    0.00184902             0             0      0.353316      0.176658     -0.176658      0.353316
 341.607      0.123346      0.168993     0.0220562     0.0371947     0.0511142    0.00186992             0             0       0.35655      0.178275     -0.178275       0.35655
  343.55      0.124491      0.170595     0.0222331     0.0373998     0.0514297    0.00189306             0             0       0.36237      0.181185     -0.181185       0.36237
 349.651      0.125906      0.172682     0.0222606     0.0372845     0.0515183    0.00188567             0             0      0.370121       0.18506      -0.18506      0.370121
 357.795      0.126965      0.174335     0.0221083     0.0368667     0.0513173    0.00184793             0             0      0.376474      0.188237     -0.188237      0.376474
 368.754      0.128031      0.176052     0.0218397     0.0362292     0.0509453    0.00178953             0             0      0.383329      0.191664     -0.191664      0.383329
 384.809      0.129376      0.178241     0.0214348     0.0353096     0.0503957    0.00170622             0             0      0.392411      0.196205     -0.196205      0.392411
 403.688      0.130851       0.18063     0.0209823        0.0343     0.0498091    0.00161675             0             0      0.402716      0.201358     -0.201358      0.402715
  423.83      0.132341      0.183026     0.0205257      0.033294     0.0492389     0.0015298             0             0      0.413515      0.206757     -0.206757      0.413515
 444.758      0.133918      0.185521     0.0200976     0.0323446     0.0487108    0.00145009             0             0      0.425445      0.212722     -0.212722      0.425444
 460.722      0.137372       0.19049     0.0202348     0.0323438     0.0491434    0.00145557             0             0      0.448323      0.224162     -0.224162      0.448322
 465.563      0.141777      0.196595     0.0209253     0.0333782     0.0505697    0.00155197             0             0      0.474866      0.237433     -0.237433      0.474865
 466.977      0.142921       0.19818     0.0210968     0.0336485     0.0509458     0.0015773             0             0      0.481724      0.240862     -0.240862      0.481723
  471.83      0.145784      0.202162     0.0214738     0.0342781     0.0518475    0.00163612             0             0      0.498921       0.24946      -0.24946       0.49892
 479.298       0.14852      0.205993     0.0217225     0.0348037      0.052622    0.00168316             0             0       0.51532       0.25766      -0.25766      0.515319
