            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.267912      0.361114     0.0604075     0.0974756      0.132841     0.0131506             0             0       1.48759      0.743796     -0.743796       1.50819
      0.246832      0.334656     0.0532161      0.083821      0.118665    0.00985791   9.40683e-12   4.01125e-13       1.26053      0.630265     -0.630265       1.30954
      0.220489      0.300312     0.0432308     0.0719375      0.102225     0.0070439  -8.19837e-11  -1.52884e-13       1.04511      0.522556     -0.522556       1.09022
      0.209565      0.284183     0.0402656     0.0738452     0.0960092    0.00707444  -2.76927e-10   -1.1349e-13       0.93476       0.46738      -0.46738      0.989414
      0.192706      0.260816     0.0355617     0.0705778     0.0852592    0.00624587   1.15936e-11  -2.64588e-14      0.771416      0.385708     -0.385708      0.805104
       0.19246      0.260228     0.0356658     0.0713527     0.0851229    0.00636325  -3.30551e-11    6.4329e-13      0.775749      0.387874     -0.387874      0.779406
      0.192917      0.260792      0.035821     0.0716835     0.0852317    0.00642167  -6.80021e-12   5.48193e-14      0.780124      0.390062     -0.390062      0.780197
      0.192927      0.260802     0.0358255     0.0716942     0.0852362    0.00642353   7.91183e-14  -3.13199e-15      0.780229      0.390115     -0.390115      0.780229
      0.192927      0.260802     0.0358255     0.0716942     0.0852362    0.00642353  -1.29396e-15             0       0.78023      0.390115     -0.390115       0.78023
      0.192927      0.260802     0.0358255     0.0716942     0.0852362    0.00642353             0             0       0.78023      0.390115     -0.390115       0.78023
