                     %Lz                     obs                       s                guesserr                   error     directory
               6.5984213               1.5961099                       0                       0           7.8920311e-15  ./initial-2/
               6.6009213                1.597299                       0                       0           7.4315035e-14  ./initial-1/
               6.6034213               1.5985005                       0                       0           8.8725725e-15  ./initial-0/
               6.7035959               1.6633724             0.021138318           1.1814083e-05           3.8103091e-14   search-0/
               6.7396914               1.7072853              0.03183718           1.7942024e-05           2.1854553e-14   search-1/
               6.7572449               1.7519613             0.041340056           1.7372191e-05            3.156777e-14   search-2/
               6.7600121               1.8024915             0.051413919           1.3313914e-05           5.1557775e-15   search-3/
               6.7465542               1.8643524             0.063591013            1.232485e-05           2.1965128e-14   search-4/
               6.7205321               1.9290054             0.076452461           1.4578049e-05           2.0138922e-14   search-5/
               6.6881801               1.9951848             0.089678259           1.8231834e-05           1.4892783e-14   search-6/
               6.6551171               2.0629708              0.10305255            1.879336e-05           1.9667233e-14   search-7/
               6.6297226               2.1241244              0.11479711           1.6638096e-05           2.3096331e-14   search-8/
               6.6113328               2.1876065              0.12662705           1.9709994e-05           2.1066289e-14   search-9/
                6.604118               2.2406509                0.136338             1.81978e-05           1.0905561e-14   search-10/
                6.604892               2.2880585              0.14504018           1.6474626e-05           1.2885546e-14   search-11/
               6.6126013               2.3354279              0.15391811           1.7989361e-05           9.2784992e-15   search-12/
               6.6233241                2.375629              0.16166552           1.7046939e-05           2.0155895e-14   search-13/
               6.6331478               2.4109252               0.1685955           1.6474605e-05           6.2747337e-14   search-14/
               6.6388288               2.4419379              0.17476876           1.6519122e-05           4.5746635e-14   search-15/
               6.6391591               2.4691029              0.18034832           1.6408762e-05           6.2263042e-14   search-16/
               6.6342595               2.4956293              0.18613547           1.7494536e-05           2.2368892e-14   search-17/
                6.625045                2.521312               0.1921696           1.8021093e-05           3.7225462e-14   search-18/
               6.6133298                2.546298              0.19840406           1.8761326e-05           3.0039572e-14   search-19/
               6.6009472               2.5710308              0.20477819            1.904626e-05           1.4196965e-14   search-20/
               6.5896083               2.5960723              0.21126752           1.9245792e-05           2.5021857e-14   search-21/
               6.5819564                2.618908              0.21712955           1.6355106e-05           2.3332678e-14   search-22/
                6.578219               2.6424008              0.22311705           1.6323274e-05           2.0367068e-14   search-23/
               6.5800237               2.6662528              0.22928569           1.7527207e-05           1.6024804e-14   search-24/
               6.5885626               2.6897776              0.23571181           1.9123179e-05           1.4576791e-14   search-25/
               6.6019164               2.7094002              0.24161442           1.6576405e-05           1.2141042e-14   search-26/
               6.6204371               2.7272941              0.24775855           1.6812953e-05           2.0197676e-14   search-27/
               6.6434808               2.7428017              0.25412624           1.7722532e-05           1.2725752e-14   search-28/
               6.6702102                2.755408               0.2607011           1.8694213e-05           1.6423014e-14   search-29/
               6.6995367               2.7647742              0.26746775           1.9333626e-05           4.8254297e-14   search-30/
               6.7263593                2.770239              0.27359647           1.6442998e-05           2.2491631e-14   search-31/
               6.7519919                2.773077               0.2798586           1.7572884e-05           4.3020885e-14   search-32/
                6.768697               2.7735168              0.28512683           1.7908958e-05           3.9340227e-14   search-33/
               6.7733238               2.7729012              0.28944437           1.8956078e-05           5.2909854e-16   search-34/
               6.7655175               2.7723807              0.29334923           1.7993528e-05           5.4018757e-16   search-35/
               6.7451028               2.7726474              0.29805907           1.5380345e-05           3.0124832e-14   search-36/
               6.7256904               2.7734891              0.30170178            1.669714e-05           9.9282302e-14   search-37/
                6.703861               2.7748211               0.3055107           1.1947458e-05           6.0220464e-14   search-38/
               6.6740751               2.7771087              0.31049049           1.0520974e-05           2.9952318e-14   search-39/
               6.6366435               2.7805714              0.31657552           1.1331569e-05           5.9305823e-14   search-40/
               6.5916059               2.7854216              0.32376756           1.1706182e-05           3.1629526e-14   search-41/
               6.5377622               2.7920047              0.33226764           1.1670372e-05           1.7235787e-14   search-42/
                6.474039               2.8006705              0.34225235           1.1736934e-05           1.5122263e-14   search-43/
               6.3997734               2.8116761              0.35383302           1.1899225e-05           2.1758278e-14   search-44/
               6.3146111                2.825115              0.36707343           1.2089591e-05           2.1678949e-14   search-45/
                6.218658               2.8408092              0.38196643            1.231397e-05           1.6052559e-14   search-46/
               6.1225217               2.8566124              0.39687684           1.0535861e-05           8.2907988e-15   search-47/
                6.009844               2.8746066              0.41435114           1.1719231e-05            1.346317e-14   search-48/
               5.8971094               2.8914033              0.43184265           1.1383003e-05           8.8989918e-15   search-49/
               5.7843795               2.9063903              0.44935081           1.0976786e-05           9.7770417e-15   search-50/
               5.6717085                2.919031                0.466876           1.0790883e-05           6.4841232e-15   search-51/
               5.5591434               2.9289148              0.48441951           1.1299851e-05           6.6894211e-15   search-52/
               5.4467191               2.9358471              0.50198276           1.2360543e-05           1.1192949e-14   search-53/
               5.3344507               2.9399246              0.51956659           1.3626039e-05           9.7037013e-15   search-54/
               5.2223302               2.9415101              0.53717098           1.4552916e-05           1.2803783e-14   search-55/
               5.1103362               2.9410541              0.55479582            1.477224e-05           1.5660464e-14   search-56/
               4.9984552                2.938816              0.57244237           1.4458044e-05           1.2215395e-14   search-57/
               4.8867008               2.9346325              0.59011468           1.4166326e-05           1.4133964e-14   search-58/
               4.7751146               2.9279018              0.60781998           1.4319918e-05           1.1349238e-14   search-59/
               4.6637437               2.9178704              0.62556731           1.5066668e-05           1.9509144e-14   search-60/
               4.5526131               2.9040537              0.64336463           1.6569093e-05           3.4202032e-14   search-61/
               4.4417167               2.8864175               0.6612173           1.9821172e-05           3.7564101e-14   search-62/
               4.3511726               2.8692973              0.67586393           1.8089687e-05           3.4108101e-14   search-63/
               4.2607679                2.849841              0.69055087           1.9301914e-05           2.6251934e-14   search-64/
