            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.299645      0.408232     0.0585428     0.0974339      0.114952     0.0129206  -2.82393e-15             0       1.15827      0.579136     -0.579136       1.30283
      0.289071       0.39371     0.0559701     0.0947828      0.105651     0.0121164  -7.79165e-07   3.59916e-13       1.20316      0.601588     -0.601576       1.23089
      0.271839      0.369344     0.0582506     0.0893548      0.102733     0.0113774   0.000337058   1.49013e-12       1.11301      0.557036     -0.555975       1.17125
        0.2559       0.34762     0.0559458     0.0836646      0.101651     0.0101297    0.00415844   4.62706e-15      0.997363       0.50228     -0.495083       1.13511
       0.25514      0.346602     0.0558589      0.083302      0.100537     0.0100594    0.00472129   -1.3986e-13       1.01195      0.512123     -0.499824       1.13286
      0.254304      0.345998      0.054486     0.0815949     0.0976071    0.00962645    0.00548274  -2.60669e-13       1.00819      0.512888     -0.495307       1.11798
      0.249242      0.339653     0.0526595      0.078141     0.0961208    0.00887904    0.00189906  -1.61625e-13        1.0113      0.514885     -0.496418       1.10696
      0.245931      0.335524     0.0512075     0.0759361     0.0935839    0.00838849   0.000850133   -4.4457e-13      0.965737      0.488167     -0.477569        1.0719
      0.242582       0.33135     0.0496642     0.0737038      0.091807    0.00789878    0.00220844  -2.86401e-13      0.953023      0.479603      -0.47342       1.03319
      0.237165      0.324579     0.0468366     0.0703529     0.0882058     0.0071432    0.00521734  -9.95581e-14      0.908478      0.451679     -0.456799      0.968926
      0.229461      0.314807     0.0432498     0.0658088     0.0855505    0.00620134    0.00808665  -5.84461e-14      0.863586      0.421809     -0.441777      0.908862
      0.217181      0.298198      0.040311     0.0615513     0.0832269    0.00541355     0.0113166  -3.58213e-13      0.798012      0.385513     -0.412499      0.829762
      0.207425      0.285376     0.0364663      0.057283      0.080278    0.00461113     0.0170271  -1.33271e-13      0.740061      0.360202     -0.379859      0.762961
      0.194873      0.268318     0.0329734     0.0535671     0.0758674    0.00395668     0.0204826  -1.63364e-13      0.661878      0.320345     -0.341533       0.68022
      0.209648      0.288678     0.0359004     0.0572756      0.078485    0.00456933      0.030412   2.45644e-13      0.741713      0.365111     -0.376602       0.75427
      0.203741      0.280582     0.0345518     0.0556873     0.0765832     0.0042949     0.0293132   6.26737e-14      0.710908      0.351889     -0.359019       0.71441
      0.197964      0.272618     0.0333298     0.0542926      0.075044    0.00405857     0.0276051   7.98796e-14       0.67889      0.336523     -0.342368      0.681224
      0.204347      0.281487     0.0344692     0.0556037     0.0766148     0.0042799     0.0306129  -9.31871e-14      0.713095      0.353844     -0.359251      0.716096
      0.198472      0.273385     0.0332584      0.054195     0.0750479    0.00404322     0.0286221  -4.35729e-14      0.679549      0.337456     -0.342093      0.683402
      0.195325      0.269028     0.0326666     0.0534833     0.0742075    0.00392757       0.02735  -4.84523e-15       0.66354      0.329224     -0.334316      0.665579
      0.198401      0.273287     0.0332441     0.0541749       0.07497    0.00404009      0.028775   2.04358e-14      0.679877      0.337327      -0.34255      0.681731
