      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02       0.22263      0.302533      0.050163     0.0713186      0.111241    0.00760267             0             0      0.830675      0.415338     -0.415338      0.830675
     300       0.22263      0.302531     0.0501648     0.0713218      0.111245    0.00760331             0             0      0.830666      0.415333     -0.415333      0.830666
  299.98      0.222629      0.302529     0.0501665     0.0713251      0.111248    0.00760395             0             0      0.830657      0.415328     -0.415328      0.830657
 288.231      0.222808      0.302047     0.0514372      0.073541       0.11336    0.00805407             0             0      0.828699       0.41435      -0.41435      0.828699
 281.906      0.223177       0.30211     0.0522698     0.0749233      0.114675    0.00834564             0             0      0.829389      0.414694     -0.414694      0.829389
  275.58      0.223649      0.302277     0.0531632     0.0764165      0.116078     0.0086658             0             0      0.830565      0.415282     -0.415282      0.830565
 270.108      0.224102      0.302456     0.0539649     0.0777931      0.117352    0.00896398             0             0      0.831698      0.415849     -0.415849      0.831698
 265.615      0.224475      0.302583     0.0546269     0.0789768      0.118436    0.00922143             0             0      0.832514      0.416257     -0.416257      0.832514
  262.08      0.224743      0.302636     0.0551375     0.0799345      0.119309    0.00942968             0             0      0.832934      0.416467     -0.416467      0.832934
  259.77      0.224892      0.302631     0.0554601     0.0805684      0.119888    0.00956709             0             0      0.833028      0.416514     -0.416514      0.833028
  258.01      0.224985      0.302596     0.0556973     0.0810533      0.120333    0.00967183             0             0      0.832971      0.416485     -0.416485      0.832971
   257.2      0.225306      0.302943     0.0559133     0.0813922      0.120625    0.00975098             0             0      0.834505      0.417252     -0.417252      0.834505
 256.818      0.225703      0.303427     0.0561106     0.0816534       0.12084    0.00981567             0             0      0.836612      0.418306     -0.418306      0.836612
 256.442        0.2261       0.30391     0.0563079      0.081915      0.121053    0.00988065             0             0       0.83872       0.41936      -0.41936       0.83872
 250.777       0.23298      0.312262     0.0597342     0.0865111      0.124677     0.0110523             0             0      0.875647      0.437824     -0.437824      0.875647
 248.138      0.237264      0.317437     0.0618625      0.089416      0.126824     0.0118222             0             0      0.899075      0.449538     -0.449538      0.899075
 246.222       0.24166      0.322737     0.0640326     0.0924099      0.128906     0.0126398             0             0      0.923627      0.461813     -0.461813      0.923627
  245.03       0.24751      0.329787     0.0668872     0.0963802      0.131458      0.013763             0             0      0.957444      0.478722     -0.478722      0.957444
 244.995      0.249203      0.331828     0.0677044     0.0975205      0.132148     0.0140941             0             0      0.967541       0.48377      -0.48377      0.967541
 245.601      0.253615      0.337157     0.0698108      0.100462      0.133842     0.0149662             0             0      0.994659       0.49733      -0.49733      0.994659
 247.234      0.257912      0.342365     0.0718207      0.103271      0.135351      0.015823             0             0       1.02237      0.511186     -0.511186       1.02237
 249.356      0.261346       0.34655     0.0733861      0.105459      0.136456     0.0165071             0             0        1.0456        0.5228       -0.5228        1.0456
 252.092      0.264578      0.350513     0.0748124      0.107456      0.137411     0.0171438             0             0       1.06845      0.534227     -0.534227       1.06845
 255.321      0.267556      0.354196     0.0760719      0.109226      0.138209     0.0177173             0             0       1.09044      0.545221     -0.545221       1.09044
 258.932      0.270277      0.357597     0.0771621      0.110768      0.138863     0.0182235             0             0       1.11138      0.555688     -0.555688       1.11138
 262.835      0.272762      0.360741     0.0780935      0.112097      0.139386     0.0186643             0             0       1.13122       0.56561      -0.56561       1.13122
  267.87       0.27551      0.364269     0.0790356      0.113462      0.139874     0.0191203             0             0       1.15395      0.576973     -0.576973       1.15395
 273.901      0.278355      0.367984     0.0798988      0.114747      0.140272     0.0195506             0             0       1.17828      0.589138     -0.589138       1.17828
 280.166      0.280973      0.371464     0.0805845      0.115811      0.140543      0.019906             0             0       1.20129      0.600643     -0.600643       1.20129
 288.243      0.284031      0.375596     0.0812566      0.116925      0.140764     0.0202741             0             0       1.22871      0.614356     -0.614356       1.22871
 297.915      0.287415      0.380237     0.0818641       0.11804      0.140936     0.0206352             0             0       1.25957      0.629784     -0.629784       1.25957
  308.94      0.291087      0.385316       0.08241      0.119177      0.141111     0.0209945             0             0       1.29349      0.646743     -0.646743       1.29349
 320.052      0.294702      0.390333     0.0828848      0.120284      0.141341     0.0213381             0             0       1.32739      0.663697     -0.663697       1.32739
 332.901      0.298846      0.396078      0.083401      0.121588      0.141729     0.0217394             0             0       1.36709      0.683547     -0.683547       1.36709
 345.714      0.302967      0.401769     0.0839162      0.122956      0.142271     0.0221602             0             0       1.40769      0.703847     -0.703847       1.40769
  358.46      0.307074        0.4074     0.0844549      0.124426       0.14298     0.0226145             0             0       1.44941      0.724707     -0.724707       1.44941
 372.771      0.311768      0.413754     0.0851451      0.126319       0.14404     0.0232062             0             0        1.4987       0.74935      -0.74935        1.4987
   386.9      0.316789      0.420368     0.0860811      0.128806      0.145608     0.0240009             0             0         1.553      0.776501     -0.776501         1.553
 396.081      0.320946      0.425567     0.0871837      0.131548      0.147469     0.0249058             0             0       1.59821      0.799106     -0.799106       1.59821
 398.517      0.322603      0.427521     0.0877659      0.132924       0.14843     0.0253716             0             0       1.61579      0.807897     -0.807897       1.61579
 399.665      0.323848      0.428925     0.0882804      0.134108      0.149263     0.0257783             0             0       1.62861      0.814303     -0.814303       1.62861
  399.95      0.324407      0.429535     0.0885373      0.134689      0.149673       0.02598             0             0        1.6342      0.817099     -0.817099        1.6342
 400.054      0.324809      0.429963     0.0887334      0.135129      0.149983     0.0261335             0             0       1.63814      0.819072     -0.819072       1.63814
 400.044      0.325387      0.430565     0.0890332      0.135797      0.150454     0.0263677             0             0       1.64369      0.821844     -0.821844       1.64369
 399.486      0.326439      0.431607     0.0896407      0.137132      0.151395     0.0268406             0             0       1.65331      0.826654     -0.826654       1.65331
 397.314      0.327919      0.432931      0.090658       0.13933      0.152935     0.0276317             0             0       1.66549      0.832743     -0.832743       1.66549
 393.609      0.329281      0.433958     0.0918079      0.141786       0.15464     0.0285319             0             0       1.67482      0.837409     -0.837409       1.67482
