                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.8306751                       0                       0            3.599271e-16  ./initial-2/
                     300               1.8306658                       0                       0           3.0094044e-14  ./initial-1/
                  299.98               1.8306565                       0                       0           2.5287534e-16  ./initial-0/
                288.2312               1.8286991             0.039244116           1.4112731e-05           1.0329684e-14   search-0/
               281.90585               1.8293889             0.060331976           1.7497036e-05           4.4766836e-14   search-1/
               275.57956               1.8305649             0.081429393            1.827045e-05           4.4940765e-14   search-2/
                270.1076               1.8316977             0.099679753           1.6827469e-05            9.205413e-14   search-3/
               265.61492               1.8325136              0.11466199           1.8000277e-05            1.669284e-16   search-4/
               262.07986               1.8329336              0.12644777            1.901831e-05           4.7862419e-16   search-5/
               259.76999               1.8330283              0.13414751           1.6724526e-05           6.9712445e-16   search-6/
               258.00959               1.8329705              0.14001559           1.9912041e-05           5.7084641e-14   search-7/
               257.19996                1.834505              0.14284151           1.9816162e-05           1.6444291e-16   search-8/
               256.81827               1.8366116                0.144557           1.9651255e-05           1.5511339e-15   search-9/
               256.44185               1.8387201              0.14626022           1.0775268e-05           6.4857075e-16   search-10/
               250.77687               1.8756473              0.17389111           1.2840554e-05           3.6351308e-14   search-11/
                248.1383               1.8990752              0.18941953           1.7617511e-05           6.0992928e-14   search-12/
               246.22169               1.9236267               0.2042747           1.7578641e-05           2.4852558e-16   search-13/
               245.03031               1.9574437              0.22316928           1.6537092e-05            2.294284e-15   search-14/
               244.99491                1.967541              0.22868618           1.6864928e-05           9.9688942e-15   search-15/
               245.60133               1.9946594              0.24363689           1.0740274e-05           1.1379901e-14   search-16/
               247.23388               2.0223714              0.25972295           1.5491456e-05           2.4700392e-14   search-17/
               249.35555               2.0456008              0.27424976           1.8000319e-05           4.5796902e-14   search-18/
                252.0916               2.0684531              0.28970956           1.7728182e-05           2.6571904e-14   search-19/
               255.32065               2.0904428              0.30583832           1.5700571e-05           1.4923719e-14   search-20/
               258.93225               2.1113764              0.32244216           1.3218472e-05           1.3650806e-14   search-21/
               262.83544               2.1312194              0.33937635            1.038951e-05           8.7173278e-15   search-22/
               267.86953               2.1539452              0.36024939           1.1216775e-05           1.4670894e-14   search-23/
               273.90054               2.1782761              0.38434896           1.2109066e-05           1.3283283e-14   search-24/
               280.16602               2.2012852               0.4087242           1.0009511e-05           6.6924911e-15   search-25/
               288.24292               2.2287123              0.43953507           1.0824775e-05           1.3918727e-14   search-26/
               297.91492               2.2595681              0.47591511           1.1745608e-05           3.1475735e-14   search-27/
               308.93958               2.2934865              0.51707046           1.2325218e-05           3.7799223e-14   search-28/
               320.05245               2.3273935              0.55848576           1.0726375e-05           2.2464332e-14   search-29/
               332.90082               2.3670932              0.60649109           1.1919557e-05           1.1228406e-14   search-30/
               345.71401               2.4076936              0.65461651           1.1439337e-05           5.4535018e-15   search-31/
               358.45977               2.4494138              0.70282872           1.0532539e-05           4.4300581e-15   search-32/
                372.7706               2.4987007              0.75760462           1.2227287e-05           1.4242067e-14   search-33/
               386.90042               2.5530011              0.81326575           1.5532956e-05           1.9129908e-16   search-34/
               396.08057               2.5982113              0.85258858            1.649204e-05           6.2802043e-15   search-35/
               398.51739               2.6157948              0.86516771           6.6156824e-06           3.1805533e-15   search-37/
               399.66547               2.6286062              0.87314395           3.2236322e-06           3.2816239e-15   search-39/
                399.9497               2.6341987              0.87634239           8.7557602e-07           8.6593656e-16   search-42/
               400.05399               2.6381447              0.87852572           2.8877415e-07           1.0232408e-15   search-45/
               400.04419               2.6436877              0.88155378           1.1682208e-06           3.3836191e-16   search-46/
               399.48613               2.6533071               0.8871279           2.8515336e-06           2.9228495e-16   search-47/
               397.31419               2.6654862              0.89696026           6.5838307e-06           1.0444216e-14   search-48/
               393.60866               2.6748182               0.9103226           9.9525067e-06            4.101122e-16   search-49/
