                     %Re                     obs                       s                guesserr                   error     directory
                  300.02                1.191392                       0                       0           1.3178221e-16  ./initial-2/
                     300               1.1914027                       0                       0           2.0611969e-14  ./initial-1/
                  299.98               1.1914135                       0                       0           1.0370247e-16  ./initial-0/
               282.98608               1.2047073             0.057802174           1.4210316e-05           1.8118958e-16   search-0/
                275.9174               1.2146605              0.08280162           1.9479547e-05           7.5533715e-15   search-1/
               273.94966               1.2193145             0.090435878           6.8482509e-06           1.9751045e-16   search-3/
               273.70997               1.2203952             0.091644646           8.4788291e-07           2.1674556e-14   search-7/
               273.65312               1.2209179             0.092122523           1.6227279e-07           4.2955866e-14   search-11/
               273.64752               1.2210491             0.092234212           1.5824483e-08           3.0660372e-16   search-16/
               273.64658               1.2210934             0.092271573            1.328336e-09           1.5194623e-15   search-20/
               273.64628               1.2211173             0.092291651           1.0767132e-10           1.1166084e-14   search-23/
               273.64612               1.2211578              0.09232563           1.3942854e-10           1.8197233e-15   search-24/
               273.64713                1.221236             0.092391356            4.802028e-10           2.1124758e-14   search-25/
                273.6543               1.2213854             0.092518962           3.1125505e-09           4.4749164e-14   search-26/
                273.6893               1.2216589             0.092776535           1.6282623e-08           1.7726191e-16   search-27/
               273.84169                1.222103             0.093406605           5.4961208e-08           9.8282552e-14   search-28/
               274.43081               1.2225627             0.095407875           2.1836783e-06            3.237211e-15   search-29/
               275.38214               1.2225283             0.098579084           7.3740035e-06           3.4697911e-16   search-30/
               276.63515               1.2220618              0.10277411           7.1553118e-06           8.2569543e-15   search-31/
               278.55343               1.2209907              0.10923127           5.9128242e-06           6.6930093e-16   search-32/
               281.37235               1.2191013              0.11876056           6.2886002e-06           2.0187437e-16   search-33/
               285.21547               1.2163188              0.13178209           6.8850034e-06           1.6285992e-16   search-34/
               290.23307               1.2126367              0.14879059           7.2736793e-06           6.0756665e-14   search-35/
               296.53589               1.2081403              0.17013627           7.6386825e-06           4.9977321e-14   search-36/
               304.14709               1.2030073              0.19587016           8.0166755e-06           3.1173068e-14   search-37/
               313.03164                1.197439              0.22585184           8.3500415e-06            1.449341e-14   search-38/
               323.14426               1.1915998              0.25991501           8.6030968e-06           1.2171796e-14   search-39/
               334.46257               1.1855979              0.29797757            8.773757e-06           1.0029935e-14   search-40/
               346.99507               1.1795008              0.34006485           8.8826358e-06           1.3757745e-14   search-41/
               360.77119                 1.17337              0.38627268           8.9564809e-06           5.9670656e-15   search-42/
                375.8243                1.167295              0.43670815           9.0172649e-06            5.147496e-15   search-43/
               392.17457               1.1614128               0.4914322           9.0789875e-06           1.1161771e-14   search-44/
               409.81762               1.1558937              0.55042454           9.1469945e-06           9.1832747e-15   search-45/
               428.72104               1.1508956              0.61357544           9.2208123e-06           7.3798633e-15   search-46/
               448.83057               1.1464994               0.6807087           9.2955384e-06           7.2707448e-15   search-47/
               470.09903               1.1426573              0.75167688           9.3561117e-06           5.8766738e-15   search-48/
               492.54535               1.1391931               0.8265544           9.3758847e-06           6.5595689e-15   search-49/
