            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.477772      0.503846      0.429841      0.133821      0.468807      0.202671             0     0.0324063       1.37373      0.686864     -0.686864       4.50939
      0.457643      0.483782      0.404272      0.146263      0.447124      0.184829  -3.78748e-10     0.0318249       1.60507      0.802535     -0.802535       5.57702
      0.443905      0.472252      0.382164      0.158216      0.428422      0.171082  -3.07613e-10      0.032125       1.87111      0.935555     -0.935555       6.72328
      0.439523      0.472483      0.356987      0.188893      0.415514       0.16312   6.87537e-11     0.0389282       2.18313       1.09156      -1.09156       8.83839
      0.439306      0.482253      0.333843      0.204843      0.401302      0.153411   2.09687e-10     0.0412816       2.48847       1.24424      -1.24424       10.1895
      0.427779      0.477394      0.300484      0.218621      0.377584      0.138086    9.0612e-11     0.0411029        2.6299       1.31495      -1.31495       10.3755
      0.423336      0.482488      0.268742      0.231106      0.362123      0.125632   9.98582e-11     0.0410317       2.65554       1.32777      -1.32777       10.6311
      0.408176      0.480268      0.227221      0.225675       0.32697      0.102559   4.72804e-11     0.0445535        2.6772        1.3386       -1.3386       9.25421
       0.39901      0.478693      0.197232      0.224437      0.304532     0.0892721  -1.01535e-10     0.0508473       2.47355       1.23677      -1.23677       8.10722
      0.372611      0.458988      0.157363      0.205536      0.268678      0.067008  -1.22421e-10     0.0576555       1.94447      0.972235     -0.972235        5.8328
      0.327464      0.407056      0.127615      0.180238      0.229116     0.0487712   4.08796e-10      0.051648       1.54278       0.77139      -0.77139       4.07316
       0.27077      0.344782     0.0855881      0.142943      0.175114     0.0277579   4.08599e-10     0.0414717       1.14582      0.572908     -0.572908       2.43498
      0.238841      0.309586     0.0672698       0.11714      0.150049     0.0182471   5.61369e-11     0.0330186      0.870461       0.43523      -0.43523       1.63388
      0.195795      0.257847     0.0429467     0.0913341      0.122993     0.0101863  -2.56614e-10     0.0276826      0.380722      0.190361     -0.190361       1.31403
      0.176278       0.23502     0.0343999     0.0756965      0.104758    0.00691331   -1.3748e-09     0.0250218      0.307937      0.153968     -0.153968      0.888583
      0.159938      0.216323      0.028089     0.0597976     0.0818172    0.00436475  -1.62907e-10     0.0168662      0.375582      0.187791     -0.187791      0.594906
      0.185373      0.256684     0.0252186     0.0469459     0.0654056     0.0028399  -4.16333e-11     0.0157387       0.34636       0.17318      -0.17318      0.579788
      0.189808      0.262365     0.0271315     0.0498245     0.0730149     0.0032186  -5.13239e-11    0.00795457      0.390288      0.195144     -0.195144      0.686468
      0.200784      0.279413      0.023983     0.0445197     0.0647457    0.00255719   4.58901e-11    0.00814293      0.384839       0.19242      -0.19242      0.654804
      0.220693       0.30859     0.0226726     0.0408591     0.0598289    0.00218351   6.61681e-11     0.0065059      0.412253      0.206126     -0.206126      0.665434
      0.222863      0.311771     0.0219454     0.0406614     0.0579499    0.00213495   4.34019e-11    0.00541761      0.417177      0.208589     -0.208589      0.656237
