                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.6985278                       0                       0            2.619348e-16  ./initial-2/
                     300               1.6985901                       0                       0           1.6764623e-14  ./initial-1/
                  299.98               1.6986525                       0                       0           2.0681281e-16  ./initial-0/
               288.09541               1.7375999             0.045848632           1.3446895e-05           3.0216468e-16   search-0/
                 281.487               1.7630941             0.072503938           1.7298385e-05           1.4789202e-16   search-1/
               275.88386               1.7884285             0.096405631           1.6745806e-05           2.6527246e-14   search-2/
               270.58575               1.8166794              0.12066488           1.4559553e-05           1.9110881e-14   search-3/
               265.67936               1.8477948              0.14522169           1.4159281e-05           8.0974853e-15   search-4/
               261.23247               1.8817449              0.17010561           1.3401958e-05           1.5545931e-14   search-5/
               257.31391               1.9185674              0.19541489           1.2453722e-05            2.938171e-14   search-6/
                254.0048               1.9578088               0.2210154           1.4179678e-05           1.6810434e-14   search-7/
                 251.354               1.9984372              0.24651422           1.9391579e-05           2.2426294e-14   search-8/
               249.59746               2.0337836              0.26813149           1.7098657e-05           3.2974323e-14   search-9/
               248.29126               2.0695905               0.2896568           1.5066861e-05           2.4969546e-14   search-10/
               247.42696               2.1056621              0.31108753           1.3628859e-05           3.0783247e-14   search-11/
               246.99787               2.1408437              0.33184911           1.2887535e-05           2.9322099e-16   search-12/
               246.97053               2.1781605              0.35381859           1.1199469e-05           4.5353178e-14   search-13/
               247.38196                2.216294              0.37631051           1.1795574e-05           6.9238151e-15   search-14/
               248.23798               2.2550698              0.39931638           1.1327218e-05           1.0536436e-14   search-15/
               249.53411               2.2944113              0.42287718           1.0754543e-05           1.3520247e-14   search-16/
               251.25468               2.3341382              0.44695826           1.0912311e-05           3.0344425e-14   search-17/
               253.37542               2.3739594              0.47144455           1.1874399e-05           1.3431964e-14   search-18/
               255.87045               2.4133562               0.4960844           1.4078636e-05           6.9938247e-14   search-19/
               258.36846               2.4462818              0.51718125           1.6447281e-05           3.6952803e-16   search-20/
                260.5445               2.4672678              0.53150804           1.9057587e-05           9.3335921e-16   search-21/
               262.15038               2.4753671              0.53867672           1.6702278e-05           3.6213353e-16   search-22/
               263.82091               2.4779061              0.54444229           1.6826238e-05           4.1171133e-16   search-23/
                265.8293               2.4779118              0.55113693           1.4593824e-05           4.4936181e-16   search-24/
               267.91148                2.477952              0.55807757           1.3471063e-05           2.2285286e-16   search-25/
               269.99365                2.479134              0.56505293           1.1251778e-05           5.6046998e-14   search-26/
               272.65497               2.4824822              0.57414038           1.0395295e-05           7.8082134e-14   search-27/
               275.87316               2.4889281              0.58551913            1.090225e-05           7.1069862e-14   search-28/
                279.5781               2.4988801              0.59918824           1.1318978e-05           5.6110523e-14   search-29/
               283.76362               2.5124294              0.61525934           1.1540205e-05            2.597908e-16   search-30/
               288.38332               2.5291452               0.6335343           1.1974604e-05           5.8833843e-14   search-31/
               292.85426               2.5461888              0.65150047           1.0087632e-05           5.4330344e-14   search-32/
               298.07787               2.5662881              0.67255274            1.163089e-05            3.840888e-14   search-33/
               303.28496               2.5858145              0.69337136           1.1555562e-05           6.3634109e-14   search-34/
               308.53328               2.6045387              0.71404906           1.1150262e-05           3.2466971e-14   search-35/
                313.8578               2.6224792              0.73470243           1.0854044e-05           3.7209404e-14   search-36/
               319.26466               2.6398528              0.75542539           1.0920901e-05             2.33674e-14   search-37/
               324.73602               2.6569354              0.77625234           1.0526638e-05           1.5725228e-14   search-38/
               331.04864               2.6764171              0.80021719           1.2026436e-05           2.3642114e-14   search-39/
               337.37936               2.6959601               0.8242523           1.0951824e-05           1.6916731e-14   search-40/
               344.75047                2.718871              0.85228146           1.1776915e-05           2.6017955e-14   search-41/
               352.10906               2.7420593              0.88035311             1.05956e-05            3.236066e-14   search-42/
               360.44101               2.7691137               0.9123693            1.215869e-05           2.6247704e-14   search-43/
               368.70832               2.7975597              0.94461651           1.2469077e-05           3.9737695e-14   search-44/
               376.85042               2.8279672              0.97712906           1.2633933e-05           3.9955403e-14   search-45/
                384.7985               2.8603619               1.0097731           1.2127035e-05           4.6264686e-14   search-46/
               392.51917               2.8941613               1.0423042           1.0702637e-05           3.0523702e-14   search-47/
               401.32131               2.9345252               1.0800606           1.1673871e-05           4.4360237e-14   search-48/
               409.95297               2.9748179               1.1173506           1.0238911e-05           2.7957111e-14   search-49/
