      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.236068      0.327341     0.0319093     0.0573179     0.0775998    0.00430354             0             0      0.698528      0.349264     -0.349264      0.698528
     300       0.23608      0.327358     0.0319141      0.057325      0.077608    0.00430466             0             0       0.69859      0.349295     -0.349295       0.69859
  299.98      0.236092      0.327374     0.0319188     0.0573321     0.0776161    0.00430578             0             0      0.698652      0.349326     -0.349326      0.698652
 288.095       0.24357      0.337073     0.0349183      0.061762     0.0825274    0.00503383             0             0        0.7376        0.3688       -0.3688        0.7376
 281.487      0.248234      0.343109      0.036838     0.0644953       0.08548    0.00551669             0             0      0.763094      0.381547     -0.381547      0.763094
 275.884      0.252677      0.348857     0.0386893      0.067034     0.0882124    0.00599042             0             0      0.788429      0.394214     -0.394214      0.788429
 270.586      0.257393      0.354952      0.040696      0.069679     0.0910655    0.00651132             0             0      0.816679       0.40834      -0.40834      0.816679
 265.679      0.262292      0.361267     0.0428553     0.0724143      0.094025    0.00708041             0             0      0.847795      0.423897     -0.423897      0.847795
 261.232      0.267273       0.36765     0.0451742     0.0752478     0.0970897    0.00770294             0             0      0.881745      0.440872     -0.440872      0.881745
 257.314      0.272232      0.373942     0.0476666     0.0782042       0.10027      0.008388             0             0      0.918567      0.459284     -0.459284      0.918567
 254.005      0.277028      0.379938     0.0503135     0.0812722      0.103535    0.00913662             0             0      0.957809      0.478904     -0.478904      0.957809
 251.354      0.281532      0.385466     0.0530506      0.084394      0.106808    0.00993672             0             0      0.998437      0.499219     -0.499219      0.998437
 249.597      0.285146      0.389825     0.0554201     0.0870734      0.109572     0.0106532             0             0       1.03378      0.516892     -0.516892       1.03378
 248.291      0.288592      0.393926      0.057787     0.0897408      0.112279     0.0113927             0             0       1.06959      0.534795     -0.534795       1.06959
 247.427      0.291904      0.397836     0.0601084     0.0923537      0.114889     0.0121422             0             0       1.10566      0.552831     -0.552831       1.10566
 246.998      0.295022      0.401509     0.0622857     0.0948021      0.117296     0.0128669             0             0       1.14084      0.570422     -0.570422       1.14084
 246.971      0.298243      0.405313     0.0644821     0.0972683       0.11968     0.0136191             0             0       1.17816       0.58908      -0.58908       1.17816
