                     %Lz                     obs                       s                guesserr                   error     directory
               2.5851895               1.9884752                       0                       0            3.471212e-14  ./initial-2/
               2.5826895               1.9819276                       0                       0           5.0826424e-14  ./initial-1/
               2.5801895               1.9752574                       0                       0           1.6695981e-14  ./initial-0/
               2.5486186               1.8740409             0.056014242           1.2603136e-05           4.9486829e-14   search-0/
               2.5360529               1.8106612             0.088361083           1.7427962e-05           4.4589944e-16   search-1/
               2.5324204               1.7797094               0.1040413           6.1733016e-06           6.8391239e-16   search-3/
                 2.53087               1.7543859              0.11683261            2.072208e-06           1.4598863e-15   search-5/
               2.5311785               1.7182444              0.13506854           5.5443132e-06           5.5075755e-15   search-6/
                 2.53573               1.6772571              0.15582401           7.8258852e-06           1.3371226e-16   search-7/
               2.5453337               1.6375958              0.17617802           9.4359391e-06           2.1734497e-14   search-8/
               2.5606958               1.5994211              0.19633692            9.559493e-06           7.6203776e-14   search-9/
               2.5830942               1.5623963              0.21693305           9.4327329e-06           6.7519921e-15   search-10/
               2.6135486               1.5273102              0.23820374           9.5477308e-06           2.2221911e-15   search-11/
               2.6514435               1.4958965              0.25980262           1.0554313e-05           5.1894962e-15   search-12/
               2.6963623               1.4683752              0.28205829           1.3188056e-05            9.776411e-15   search-13/
               2.7472407               1.4448113              0.30506781           1.5443921e-05           1.5781477e-15   search-14/
               2.8026311                1.425005              0.32872862           1.5545395e-05            8.053604e-15   search-15/
               2.8611361               1.4085302              0.35285838           1.3575925e-05           2.0347785e-15   search-16/
               2.9216779               1.3948686              0.37729222           1.0760145e-05           2.1590813e-15   search-17/
               2.9961575               1.3814712              0.40691189           1.1339238e-05           3.2745549e-15   search-18/
               3.0824913               1.3693743              0.44089242           1.2087853e-05           4.2670956e-15   search-19/
               3.1805037               1.3589085               0.4792078           1.2296197e-05           8.6647973e-15   search-20/
               3.2928008                1.350082              0.52291596           1.2100159e-05            4.574212e-15   search-21/
               3.4222386               1.3430696              0.57315813           1.1974048e-05           1.0460376e-14   search-22/
               3.5716513               1.3382198              0.63106146           1.1923503e-05           8.8757749e-15   search-23/
                3.744246               1.3360592              0.69789787           1.1890584e-05           8.1054527e-15   search-24/
               3.9434653               1.3373756              0.77503711           1.1886507e-05           3.6906479e-15   search-25/
               4.1718962               1.3433181              0.86353479           1.1978502e-05           4.4208985e-15   search-26/
               4.4001958               1.3537673              0.95208797           1.0001894e-05           9.1862085e-16   search-27/
               4.6576766               1.3711593               1.0521683           1.0891237e-05           5.9477018e-15   search-28/
               4.9145875               1.3951985               1.1523792           1.2093271e-05           4.2110794e-15   search-29/
                5.170592               1.4274189               1.2528267           1.4774737e-05           2.2914347e-14   search-30/
               5.3959576               1.4653435               1.3421602           1.6358177e-05           8.6517251e-14   search-31/
               5.5811061               1.5074014               1.4169233           1.7772818e-05           6.5057247e-14   search-32/
                5.724036               1.5527835               1.4768149           1.9089231e-05           1.8576001e-16   search-33/
               5.8162172               1.5952896               1.5184548           1.6598359e-05           1.2878603e-16   search-34/
               5.8862021                1.646747               1.5559832           1.8496855e-05           1.0152071e-15   search-35/
                5.923571               1.7021439               1.5874571           1.7006311e-05           1.2993033e-14   search-36/
               5.9315043               1.7319557               1.6028094           5.8532402e-06           5.9498025e-15   search-38/
               5.9314889               1.7766252               1.6253478           6.9797279e-06           7.5680888e-15   search-39/
               5.9127876               1.8423488               1.6592906           8.0685173e-06           1.4590935e-15   search-40/
               5.8716368               1.9227083                1.702855            1.904208e-05           1.6769773e-15   search-41/
               5.8348753                1.982288                1.736116           1.6903544e-05           5.9143566e-16   search-42/
               5.7934872               2.0475973               1.7727584           1.4721164e-05           2.6088216e-16   search-43/
               5.7511667               2.1197197               1.8126677           1.5353292e-05           5.4182075e-16   search-44/
               5.7173468               2.1901267               1.8505288           1.7102174e-05           4.1847566e-16   search-45/
               5.6946752               2.2579933               1.8858788           1.8479482e-05           5.9376288e-16   search-46/
               5.6831578               2.3333911               1.9241819           1.9675061e-05           1.2441935e-15   search-47/
               5.6826542               2.3480183               1.9315648           2.7999766e-06           1.7104188e-14   search-50/
               5.6833112               2.3796298               1.9475167           4.1822201e-06           4.5837569e-14   search-51/
               5.6874256                2.425613               1.9707726           8.0045425e-06           6.6986593e-16   search-52/
                 5.69323                2.486895               2.0017745           1.3447842e-05           2.5352491e-14   search-53/
               5.6935892               2.4964405               2.0065928           1.3696196e-06            4.375049e-14   search-57/
               5.6936561               2.4995303                2.008152           1.3103025e-07           1.3166353e-14   search-61/
