                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.4536433                       0                       0           3.8339149e-16  ./initial-2/
                     300               1.4537823                       0                       0           3.3320515e-14  ./initial-1/
                   299.9               1.4539215                       0                       0           6.3393557e-16  ./initial-0/
               278.12012               1.4908503              0.07726208           1.4051256e-05           3.0992198e-15   search-0/
               267.95678               1.5146506              0.11488818           1.8365386e-05           2.7984221e-14   search-1/
               259.42252                1.540189              0.14832258           1.7044885e-05           8.6096332e-15   search-2/
               251.35578               1.5719652              0.18297484            1.649758e-05           3.4360842e-14   search-3/
               244.89214               1.6069081              0.21525381           1.6412193e-05           2.1191627e-14   search-4/
               239.44188               1.6498258              0.24991747           1.7210308e-05            8.232078e-15   search-5/
               235.53561               1.7002853              0.28698863           1.5378848e-05           7.4904321e-15   search-6/
                233.6164               1.7486199                0.320846           1.0766589e-05           1.1599096e-15   search-7/
               233.27092               1.7657821              0.33270719           1.0292192e-05           3.3324785e-16   search-8/
               233.39166                1.842172              0.38525439           1.0342704e-05           4.2235454e-16   search-9/
               235.26615               1.9098124              0.43219925           1.9893317e-05           1.2581818e-15   search-10/
               237.86643               1.9675408              0.47284332           1.9764628e-05           1.5590594e-16   search-11/
               241.37378               2.0277096              0.51585065           1.6758569e-05           5.5898999e-14   search-12/
               245.65835               2.0890721              0.56041027           1.5109533e-05           5.7955007e-15   search-13/
               250.60509               2.1509773              0.60607354           1.3905021e-05           4.3063538e-15   search-14/
               256.11468               2.2130064              0.65252555           1.2382633e-05           2.9888389e-15   search-15/
               262.10577               2.2748967              0.69954874           1.0853621e-05           1.1693113e-15   search-16/
               269.45883                2.345246              0.75379258           1.2076082e-05           6.2609818e-15   search-17/
               277.28544               2.4150962              0.80846576           1.1628701e-05           5.3599108e-15   search-18/
               285.52902               2.4843577              0.86346446            1.046579e-05           1.0704665e-14   search-19/
               295.55157               2.5638362              0.92753439           1.1879241e-05           3.4602076e-15   search-20/
                306.0254               2.6423543              0.99184562           1.1595564e-05           4.9043461e-15   search-21/
               316.91352               2.7198333               1.0563248           1.0618969e-05           5.1531401e-15   search-22/
               329.84229               2.8070568               1.1301962           1.2078593e-05           4.4538783e-15   search-23/
               343.25659               2.8926075               1.2041038           1.2190753e-05           5.3523281e-15   search-24/
               357.15018               2.9762072               1.2779389           1.1808971e-05            1.538953e-15   search-25/
                 371.536               3.0574441               1.3515732            1.125484e-05           3.7361446e-15   search-26/
               386.45111               3.1357179               1.4248581           1.0978603e-05           3.2571719e-15   search-27/
               401.96232               3.2101738               1.4976339           1.0839797e-05           4.2839317e-15   search-28/
               418.17084               3.2796406               1.5697611           1.0734742e-05           3.6720937e-15   search-29/
               435.21116               3.3425919               1.6411852           1.0674019e-05           8.8291267e-15   search-30/
               453.23643               3.3972071               1.7120473           1.0801427e-05           1.0212373e-14   search-31/
               472.37631               3.4417481               1.7828222           1.1250506e-05           2.7970303e-14   search-32/
               492.65229                3.475515               1.8542885           1.1970448e-05           1.1500621e-14   search-33/
               513.88199               3.4999663               1.9270254           1.2650033e-05           4.2879275e-14   search-34/
               535.71015               3.5183753               2.0008796           1.2220609e-05            3.640517e-14   search-35/
               557.81275               3.5337899               2.0753141           1.0119724e-05            1.902234e-14   search-36/
               584.53686               3.5505461                2.165137           1.1362195e-05           1.4160438e-14   search-37/
               611.31787               3.5660863               2.2550447           1.1016454e-05           1.4947574e-14   search-38/
               638.13056               3.5804815               2.3449672           1.0222745e-05           9.1650187e-15   search-39/
               667.98018               3.5948147               2.4449532           1.1393806e-05           1.6258151e-14   search-40/
               697.86795               3.6064787               2.5449017           1.1727766e-05           1.6959653e-14   search-41/
               727.80507               3.6139089               2.6448229            1.204301e-05            1.739153e-14   search-42/
               757.79968               3.6148958               2.7448072           1.3490118e-05           3.7452774e-14   search-43/
               787.83288               3.6064483               2.8450864           1.7986146e-05            8.247226e-14   search-44/
               811.72016                3.590383               2.9254738           1.8609379e-05           4.2151573e-16   search-45/
               831.25839               3.5694306               2.9921769           1.7935958e-05           4.0456381e-14   search-46/
               847.77823               3.5460355               3.0495463           1.7068212e-05           5.2668752e-14   search-47/
                862.2555               3.5230533               3.1003272           1.6265676e-05           4.3160679e-14   search-48/
               876.59625               3.5021544               3.1502445           1.6523219e-05           7.1180155e-16   search-49/
