                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               2.9071426                       0                       0           3.5436819e-16  ./initial-2/
                     400               2.9071233                       0                       0           3.7446196e-14  ./initial-1/
                  399.98                2.907104                       0                       0           3.2501468e-16  ./initial-0/
               386.90127               2.8992454             0.032858827           1.4051299e-05           8.4164936e-14   search-0/
               380.80679               2.9000647             0.048097636           1.8704317e-05            3.911666e-16   search-1/
                375.9877               2.9050683              0.06026767           1.9278644e-05           1.4396597e-15   search-2/
               372.86239               2.9181289             0.069280489            1.670865e-05           4.1795105e-15   search-3/
               372.71484               2.9205994             0.070206912           1.3295657e-06           2.4065528e-15   search-7/
                372.6532               2.9224225              0.07085266           2.1825119e-07           7.6114522e-14   search-10/
                372.6315               2.9263894             0.072218294           1.2810722e-07            4.133916e-16   search-11/
               373.03071               2.9358809             0.075632335           1.6572476e-06           4.5778571e-16   search-12/
               374.25837               2.9491946             0.081145322           8.6845106e-06           2.2546495e-15   search-13/
               376.20612               2.9643229             0.088272135           1.6893247e-05           2.3181155e-15   search-14/
               378.56066               2.9796953             0.096184788           1.4323113e-05            3.438313e-16   search-15/
               381.61781               2.9975611              0.10599198           1.1464743e-05           3.3798453e-16   search-16/
               385.62471               3.0190926              0.11844995           1.0940911e-05           7.8239881e-14   search-17/
               390.65638               3.0443927              0.13374617           1.1300204e-05           4.7222957e-14   search-18/
               396.69085               3.0730477              0.15176699           1.1799321e-05           7.3593698e-14   search-19/
                402.8406               3.1006805              0.16984239           1.0383809e-05           2.4244839e-14   search-20/
               410.01357               3.1312446              0.19062955            1.208277e-05           5.8765384e-14   search-21/
               417.29417               3.1626107              0.21178861           1.3760624e-05           5.8102102e-16   search-22/
               423.18271                3.214205              0.23484709           1.8154713e-05           2.0373793e-14   search-23/
               423.47437               3.2291029              0.24002333           8.6029225e-06           9.4761108e-16   search-25/
               423.45763               3.2279484              0.24042268           1.7367355e-05           5.5533995e-15   search-26/
               423.23012               3.2160185               0.2445656           1.3749573e-05           1.0385083e-15   search-27/
                422.6046               3.2003866              0.25016545           1.2655203e-05           5.7961175e-14   search-28/
                421.6135               3.1885555              0.25493007           1.4263245e-05           5.3873828e-15   search-29/
               420.20052               3.1780419              0.25998551           1.2970426e-05           8.1056087e-14   search-30/
               418.41544               3.1680751               0.2656131           1.0355654e-05           6.6015493e-16   search-31/
               415.77178               3.1556796              0.27347826           1.0213886e-05            5.920526e-16   search-32/
               412.10286               3.1399864              0.28412117           1.0384588e-05           4.4630489e-16   search-33/
               407.25198               3.1196379               0.2981234           1.0573643e-05           3.3666735e-16   search-34/
               401.05255               3.0928009              0.31616298            1.071955e-05           2.1284936e-16   search-35/
               393.83971               3.0597097              0.33748725           1.1713739e-05           5.4952937e-14   search-36/
               386.75191               3.0248977              0.35887355           1.3087744e-05           5.8330752e-14   search-37/
               379.81035                2.987206               0.3805359           1.6481982e-05           4.2237745e-16   search-38/
                374.5553               2.9517615              0.39845932           1.9079477e-05           4.4896307e-15   search-39/
               373.25987               2.9389688              0.40392307           6.8365876e-06           2.3393083e-15   search-41/
               372.66057               2.9280395              0.40797011           3.2737884e-06           2.1325192e-15   search-43/
               372.63328               2.9265375              0.40849124           2.2511174e-07           4.2314361e-15   search-48/
