      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.339283        0.4545     0.0962841      0.119936      0.150939     0.0236552             0             0       1.90714      0.953571     -0.953571       1.90714
     400      0.339282      0.454498     0.0962863      0.119939      0.150942     0.0236564             0             0       1.90712      0.953562     -0.953562       1.90712
  399.98      0.339282      0.454497     0.0962885      0.119942      0.150945     0.0236576             0             0        1.9071      0.953552     -0.953552        1.9071
 386.901      0.339442      0.453747     0.0979855      0.122288      0.153314     0.0245555             0             0       1.89925      0.949623     -0.949623       1.89925
 380.807       0.33982      0.453701       0.09903      0.123709      0.154754     0.0251108             0             0       1.90006      0.950032     -0.950032       1.90006
 375.988      0.340421       0.45397      0.100105      0.125151      0.156203     0.0256837             0             0       1.90507      0.952534     -0.952534       1.90507
 372.862      0.341521      0.454924      0.101307      0.126704      0.157743      0.026317             0             0       1.91813      0.959064     -0.959064       1.91813
 372.715      0.341709      0.455123      0.101455      0.126885      0.157923      0.026393             0             0        1.9206        0.9603       -0.9603        1.9206
 372.653      0.341845      0.455272      0.101556      0.127006      0.158042     0.0264442             0             0       1.92242      0.961211     -0.961211       1.92242
 372.632      0.342139      0.455603      0.101753      0.127239      0.158274     0.0265436             0             0       1.92639      0.963195     -0.963195       1.92639
 373.031      0.342823      0.456425      0.102139       0.12767      0.158706      0.026732             0             0       1.93588       0.96794      -0.96794       1.93588
 374.258      0.343765      0.457634      0.102548      0.128077       0.15913     0.0269197             0             0       1.94919      0.974597     -0.974597       1.94919
 376.206      0.344824      0.459067      0.102896      0.128363      0.159459     0.0270648             0             0       1.96432      0.982162     -0.982162       1.96432
 378.561      0.345896      0.460572      0.103168      0.128524      0.159689     0.0271621             0             0        1.9797      0.989848     -0.989848        1.9797
 381.618      0.347137      0.462363      0.103409       0.12859      0.159867     0.0272287             0             0       1.99756      0.998781     -0.998781       1.99756
 385.625      0.348622      0.464562      0.103615      0.128536       0.15999     0.0272577             0             0       2.01909       1.00955      -1.00955       2.01909
 390.656      0.350349      0.467177      0.103761      0.128329      0.160046     0.0272346             0             0       2.04439        1.0222       -1.0222       2.04439
 396.691      0.352273      0.470158      0.103807      0.127937      0.160024     0.0271438             0             0       2.07305       1.03652      -1.03652       2.07305
 402.841      0.354089      0.473039      0.103721      0.127412      0.159927     0.0269918             0             0       2.10068       1.05034      -1.05034       2.10068
 410.014       0.35605      0.476228      0.103454      0.126676      0.159745     0.0267494             0             0       2.13124       1.06562      -1.06562       2.13124
 417.294      0.358054      0.479518      0.103021      0.125914      0.159619     0.0264678             0             0       2.16261       1.08131      -1.08131       2.16261
 423.183      0.361622      0.484669      0.102925      0.126659      0.161054     0.0266361             0             0       2.21421        1.1071       -1.1071       2.21421
 423.474      0.362623       0.48592      0.103163      0.127397      0.161859     0.0268726             0             0        2.2291       1.11455      -1.11455        2.2291
 423.458      0.362547      0.485827      0.103142      0.127337      0.161794     0.0268529             0             0       2.22795       1.11397      -1.11397       2.22795
  423.23      0.361746      0.484828       0.10295      0.126743      0.161148     0.0266625             0             0       2.21602       1.10801      -1.10801       2.21602
 422.605      0.360651      0.483394      0.102792      0.126108      0.160404     0.0264693             0             0       2.20039       1.10019      -1.10019       2.20039
 421.614      0.359812      0.482221      0.102772       0.12582      0.159982     0.0263929             0             0       2.18856       1.09428      -1.09428       2.18856
 420.201      0.359082      0.481137      0.102835      0.125748      0.159746     0.0263875             0             0       2.17804       1.08902      -1.08902       2.17804
 418.415      0.358412      0.480092      0.102947      0.125826       0.15964     0.0264302             0             0       2.16808       1.08404      -1.08404       2.16808
 415.772      0.357605      0.478789      0.103122      0.126057      0.159621     0.0265245             0             0       2.15568       1.07784      -1.07784       2.15568
 412.103      0.356605      0.477142      0.103344      0.126447       0.15969     0.0266689             0             0       2.13999       1.06999      -1.06999       2.13999
 407.252       0.35531      0.475016      0.103577      0.126971       0.15982       0.02685             0             0       2.11964       1.05982      -1.05982       2.11964
 401.053      0.353575      0.472217       0.10376      0.127576      0.159962     0.0270418             0             0        2.0928        1.0464       -1.0464        2.0928
  393.84      0.351382      0.468769      0.103802      0.128139      0.160044     0.0271943             0             0       2.05971       1.02985      -1.02985       2.05971
 386.752      0.349021      0.465159      0.103657      0.128501       0.16001     0.0272574             0             0        2.0249       1.01245      -1.01245        2.0249
  379.81      0.346419       0.46132      0.103278      0.128566      0.159774     0.0271955             0             0       1.98721      0.993603     -0.993603       1.98721
 374.555      0.343945      0.457873      0.102614      0.128136      0.159195     0.0269486             0             0       1.95176      0.975881     -0.975881       1.95176
  373.26      0.343043        0.4567      0.102245      0.127781       0.15882     0.0267821             0             0       1.93897      0.969484     -0.969484       1.93897
 372.661      0.342259      0.455743      0.101828      0.127326       0.15836     0.0265808             0             0       1.92804       0.96402      -0.96402       1.92804
 372.633      0.342149      0.455615       0.10176      0.127247      0.158282      0.026547             0             0       1.92654      0.963269     -0.963269       1.92654
