                     %Lz                     obs                       s                guesserr                   error     directory
               2.5662855               1.5485946                       0                       0           1.6529092e-14  ./initial-2/
               2.5562855               1.5480911                       0                       0           2.1940465e-15  ./initial-1/
               2.5462855               1.5476846                       0                       0            1.326949e-14  ./initial-0/
               2.4006488                1.554484             0.061061787           1.3178619e-05           9.4550628e-15   search-0/
               2.3296368                1.569417              0.09046825           1.7880179e-05           1.3726228e-14   search-1/
               2.2721752               1.5905368              0.11676279           1.7626074e-05           9.7559663e-15   search-2/
               2.2204119               1.6204495              0.14475188             1.63707e-05           5.8712294e-15   search-3/
               2.1783437               1.6571498               0.1736108           1.4693758e-05            1.228632e-14   search-4/
               2.1446555               1.7001957              0.20438152           1.2325614e-05           1.8687284e-14   search-5/
               2.1224922               1.7399547              0.23148811           1.0841401e-05           2.1312733e-16   search-6/
               2.1052378               1.7820424              0.25950033           1.1505312e-05           4.5553239e-16   search-7/
               2.0920376               1.8264304              0.28863431           1.1375533e-05           5.6023232e-16   search-8/
               2.0824951               1.8723224              0.31851268            1.129028e-05           4.2295277e-16   search-9/
               2.0762574               1.9184914              0.34843551           1.0975107e-05           8.8878651e-16   search-10/
               2.0731111               1.9591218              0.37470988           1.0408737e-05           4.8421146e-16   search-11/
               2.0729503               2.0538332              0.43588938           1.2141008e-05           1.1233758e-15   search-12/
               2.0796428               2.1333929              0.48734815           1.9297608e-05           7.0243302e-16   search-13/
               2.0906965               2.2050006              0.53380526           1.6575614e-05           4.3276895e-15   search-14/
               2.1065057                2.275916              0.58002917           1.3134184e-05            1.638549e-15   search-15/
               2.1271138               2.3450138              0.62538557           1.2097591e-05           4.0034376e-15   search-16/
               2.1527694                2.411416              0.66943704            1.221628e-05           2.7948679e-15   search-17/
                2.183983                2.474253              0.71182386           1.3275584e-05           6.3401515e-15   search-18/
               2.2215983               2.5324973              0.75222235           1.5611387e-05           1.5140673e-14   search-19/
