      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.203038      0.278471     0.0344795     0.0609423      0.106793    0.00490279             0             0      0.726253      0.363126     -0.363126      0.725992
     300      0.203045      0.278479     0.0344817     0.0609474      0.106798    0.00490357             0             0      0.726279       0.36314      -0.36314      0.726019
  299.98      0.203051      0.278487     0.0344839     0.0609526      0.106804    0.00490436             0             0      0.726306      0.363153     -0.363153      0.726045
 294.735      0.204646       0.28047     0.0350107     0.0622182       0.10812    0.00509686             0             0      0.732111      0.366055     -0.366055      0.731832
 292.216      0.205131      0.281047     0.0351775     0.0627099      0.108567    0.00516999             0             0      0.733035      0.366518     -0.366518      0.732748
 290.081      0.205253      0.281149     0.0352357     0.0630222      0.108782    0.00521335             0             0      0.731999         0.366        -0.366      0.731704
 288.252      0.205063      0.280838     0.0352004     0.0631864      0.108802    0.00523159             0             0      0.729279      0.364639     -0.364639      0.728977
 286.847      0.204701       0.28031     0.0351093     0.0632351      0.108693    0.00523134             0             0       0.72587      0.362935     -0.362935      0.725564
  285.97      0.204385       0.27986     0.0350245     0.0632305      0.108568    0.00522481             0             0      0.723202      0.361601     -0.361601      0.722893
 285.303      0.204082      0.279435     0.0349413     0.0632028      0.108436    0.00521549             0             0      0.720803      0.360402     -0.360402      0.720492
 284.939      0.203677      0.278877      0.034831      0.063111       0.10825    0.00519619             0             0      0.718032      0.359016     -0.359016      0.717719
  284.87      0.204027      0.279351     0.0349261     0.0632269      0.108416    0.00521747             0             0       0.72013      0.360065     -0.360065      0.719816
 284.918      0.203781      0.279018     0.0348593     0.0631456      0.108299    0.00520254             0             0      0.718657      0.359329     -0.359329      0.718344
 285.801      0.200157      0.274122     0.0338754     0.0619299      0.106546    0.00498285             0             0      0.697251      0.348626     -0.348626      0.696943
 289.716      0.190491      0.261096     0.0312498     0.0585291      0.101581    0.00440221             0             0      0.642555      0.321278     -0.321278      0.642259
 294.429      0.182942      0.250954     0.0292039     0.0557239     0.0974274    0.00395802             0             0      0.602027      0.301014     -0.301014      0.601742
 300.485      0.175736      0.241293     0.0272537     0.0529224     0.0932342    0.00354354             0             0      0.564972      0.282486     -0.282486      0.564697
 306.613      0.169976       0.23359     0.0256933     0.0505909     0.0897163    0.00321959             0             0      0.536439      0.268219     -0.268219      0.536175
 313.427       0.16469      0.226533     0.0242551     0.0483722     0.0863478    0.00292818             0             0      0.511045      0.255522     -0.255522      0.510792
 320.751      0.159902      0.220155     0.0229428     0.0462912     0.0831702    0.00266925             0             0      0.488655      0.244328     -0.244328      0.488415
 328.442      0.155596      0.214429     0.0217502     0.0443552      0.080196    0.00244046             0             0      0.468973      0.234487     -0.234487      0.468745
 336.392       0.15174      0.209312     0.0206673     0.0425625     0.0774224     0.0022387             0             0      0.451676      0.225838     -0.225838       0.45146
 345.632      0.147866      0.204181     0.0195585     0.0406952     0.0745069    0.00203863             0             0      0.434575      0.217288     -0.217288      0.434372
 355.043      0.144476      0.199703     0.0185634     0.0389946     0.0718204    0.00186518             0             0       0.41982       0.20991      -0.20991      0.419629
 366.098      0.141104      0.195262      0.017539     0.0372215     0.0689772    0.00169306             0             0      0.405327      0.202664     -0.202664      0.405149
 377.278      0.138279      0.191558     0.0166391     0.0356479     0.0664072    0.00154763             0             0      0.393352      0.196676     -0.196676      0.393185
 390.353      0.135642      0.188121     0.0157387     0.0340605     0.0637571    0.00140782             0             0      0.382382      0.191191     -0.191191      0.382226
 403.519      0.133661      0.185568     0.0149823     0.0327194     0.0614581    0.00129503             0             0       0.37445      0.187225     -0.187225      0.374302
 418.735      0.132224      0.183767     0.0142913     0.0314894     0.0592779    0.00119582             0             0       0.36936       0.18468      -0.18468       0.36922
 434.013      0.131908      0.183489     0.0138266     0.0306576     0.0577201    0.00113107             0             0      0.370001      0.185001     -0.185001      0.369864
 449.316      0.133842      0.186287     0.0137923     0.0305655     0.0573838    0.00112448             0             0      0.383198      0.191599     -0.191599      0.383057
  453.97      0.135952      0.189225     0.0140695     0.0310135     0.0580871    0.00115979             0             0      0.396221      0.198111     -0.198111      0.396075
  456.21      0.138683      0.192992     0.0145331     0.0317605     0.0593276    0.00121994             0             0      0.412974      0.206487     -0.206487       0.41282
 456.428      0.139396      0.193973     0.0146654     0.0319722      0.059684    0.00123729             0             0      0.417368      0.208684     -0.208684      0.417213
 456.551      0.140216      0.195097     0.0148217     0.0322212     0.0601048    0.00125789             0             0      0.422431      0.211215     -0.211215      0.422273
 456.416      0.142213      0.197834     0.0152191     0.0328497     0.0611714    0.00131073             0             0      0.434859       0.21743      -0.21743      0.434697
 454.292      0.147601      0.205192     0.0163786     0.0346476     0.0642342    0.00146872             0             0      0.469144      0.234572     -0.234572      0.468967
 450.799      0.153655      0.213426     0.0177943     0.0367761     0.0678541    0.00166912             0             0      0.509237      0.254619     -0.254619      0.509043
 447.095      0.159875      0.221858     0.0193506      0.039042     0.0716826    0.00189873             0             0      0.552354      0.276177     -0.276177      0.552141
 443.437        0.1669      0.231354     0.0212198     0.0416713      0.076078    0.00218677             0             0      0.603665      0.301833     -0.301833       0.60343
 442.624      0.169725      0.235166     0.0219992     0.0427319     0.0778364    0.00230998             0             0      0.625331      0.312666     -0.312666      0.625086
