                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.7259921                       0                       0           5.6748957e-16  ./initial-2/
                     300               1.7260187                       0                       0           1.1666256e-15  ./initial-1/
                  299.98               1.7260453                       0                       0           6.4017965e-16  ./initial-0/
               294.73539               1.7318319             0.017869007           1.4114793e-05           8.1692698e-14   search-0/
                292.2156               1.7327477             0.026285068           1.8400058e-05           1.0483569e-16   search-1/
               290.08139               1.7317044             0.033424718           1.7746204e-05           2.1391848e-16   search-2/
               288.25159               1.7289774             0.039725372           1.7020484e-05           2.2562329e-16   search-3/
               286.84672               1.7255638             0.044808767           1.8965146e-05           2.8756866e-16   search-4/
               285.97039               1.7228931             0.048114396           1.6774662e-05           4.8079289e-16   search-5/
               285.30315               1.7204916             0.050737856           1.9165827e-05           6.6257753e-15   search-6/
               284.93927               1.7177189             0.052750775           1.7900141e-05           5.1614493e-14   search-7/
               284.87002               1.7198165             0.053987778           1.9609914e-05           4.6137113e-16   search-8/
               284.91829               1.7183442             0.054855801           1.6750374e-05           2.1195861e-14   search-9/
               285.80129               1.6969432             0.067599441           1.4350464e-05           4.2119951e-16   search-10/
               289.71592               1.6422592              0.10186355           1.2512874e-05           8.6107424e-15   search-11/
               294.42912               1.6017415              0.13011037           1.8330008e-05           1.7769247e-14   search-12/
               300.48531               1.5646974              0.15957479           1.9412945e-05           1.1534577e-14   search-13/
               306.61315               1.5361752              0.18584832            1.712941e-05           1.1011627e-14   search-14/
               313.42685               1.5107925              0.21290592           1.7200098e-05            1.025026e-14   search-15/
               320.75093               1.4884148              0.24054854            1.598543e-05           9.9389848e-15   search-16/
               328.44197                1.468745              0.26860409           1.4170664e-05           2.2749711e-14   search-17/
               336.39245               1.4514596              0.29693477           1.1852394e-05           7.1565773e-15   search-18/
               345.63176               1.4343721              0.32928456           1.2176252e-05           7.2076055e-15   search-19/
               355.04268               1.4196289               0.3617964           1.0838476e-05            5.378597e-15   search-20/
               366.09815               1.4051489              0.39959082           1.1884076e-05           1.4013067e-14   search-21/
               377.27775               1.3931846              0.43749534           1.0694477e-05           3.1970197e-15   search-22/
               390.35275               1.3822261              0.48153873           1.1872843e-05           1.1325246e-14   search-23/
               403.51893               1.3743021              0.52566543           1.0788498e-05           9.1901554e-15   search-24/
               418.73542               1.3692196              0.57647249            1.200177e-05           1.3972716e-14   search-25/
               434.01303                1.369864              0.62739923           1.1579637e-05           2.7967613e-14   search-26/
               449.31594                1.383057              0.67897843           1.3641363e-05           2.9706716e-15   search-27/
               453.96997               1.3960748              0.69622807           5.8031478e-06           4.6650425e-15   search-29/
               456.20982               1.4128201              0.70847006           4.2389134e-06           1.9708457e-16   search-31/
               456.42775               1.4172128              0.71111669           7.7423467e-07           3.0881781e-16   search-35/
               456.55099               1.4222733               0.7140772           3.3122648e-07           1.2237364e-14   search-37/
               456.41566               1.4346965              0.72128896           4.6191419e-07           9.3100918e-16   search-38/
               454.29225               1.4689668              0.74236798           4.1090448e-06           1.1529832e-14   search-39/
               450.79852               1.5090432              0.76834383           1.3280907e-05            3.306354e-14   search-40/
                447.0953               1.5521412              0.79619802           1.7480249e-05           1.2742396e-14   search-41/
               443.43673               1.6034297              0.82831812           1.5280684e-05           5.4064566e-16   search-42/
               442.62449                1.625086              0.84115385           2.1852206e-06           2.2340246e-16   search-45/
