                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               1.1314972                       0                       0           4.4822691e-14  ./initial-2/
                     400               1.1315065                       0                       0           4.5909703e-16  ./initial-1/
                  399.98               1.1315158                       0                       0           8.7914358e-15  ./initial-0/
               361.41552               1.1547827               0.0986303           1.4002644e-05           3.5568361e-14   search-0/
                343.6613               1.1713345              0.14536425           1.8622612e-05           4.9468327e-14   search-1/
               329.18317               1.1906573              0.18538582           1.8043682e-05           8.6809679e-14   search-2/
               317.17903                1.215209              0.22241869           1.6854009e-05           4.1160738e-14   search-3/
               308.42657               1.2462272              0.25749385           1.8259252e-05           2.2841454e-16   search-4/
               303.33871                1.282109              0.29166129           1.8912319e-05           1.3199219e-15   search-5/
               301.66462               1.3024203              0.31009341           1.6220897e-05           9.4514385e-14   search-6/
                300.6216               1.3180556              0.32415538             1.14189e-05           1.5987129e-16   search-7/
               298.62822               1.3491038              0.35204396           1.1155188e-05           4.7510069e-14   search-8/
               296.19737               1.3809915              0.38087342           1.0686565e-05           5.3212137e-16   search-9/
               292.95959               1.4152259              0.41219306           1.2096709e-05           1.7956609e-14   search-10/
               289.10015               1.4501218              0.44450738           1.1969139e-05           6.9581661e-15   search-11/
               284.71376               1.4863801              0.47837602           1.2103787e-05           5.2630601e-14   search-12/
               279.97804                1.524659              0.51421788           1.2164583e-05           9.2559061e-14   search-13/
                275.1459               1.5679464              0.55433632           1.2445592e-05           1.1120194e-16   search-14/
               270.80878               1.6310997              0.61119323           1.3656744e-05           1.5172373e-14   search-15/
               270.30527               1.6501126              0.62804347           2.5548472e-06           2.8772569e-15   search-18/
               270.27073                1.682162              0.65636817           5.0810618e-06           2.4777855e-16   search-19/
               271.73146               1.7270321              0.69619114           7.4750957e-06           1.8132394e-16   search-20/
               274.95612               1.7761154              0.74031265            1.167876e-05            2.570553e-16   search-21/
               279.86929                1.828439              0.78815856           1.3898769e-05           2.1082584e-16   search-22/
               286.25613               1.8824536              0.83849499           1.4278174e-05           2.5506277e-14   search-23/
               293.89179               1.9377582              0.89096741           1.3926307e-05           4.5186995e-14   search-24/
               302.52556               1.9954102              0.94630224           1.3358989e-05           2.9950858e-16   search-25/
               311.75636               2.0586309               1.0067534           1.3663601e-05           3.5138785e-16   search-26/
               319.55416               2.1266376               1.0699388           1.6917922e-05           3.0174433e-15   search-27/
               322.79288               2.1793582               1.1172303            1.880599e-05           2.6652481e-14   search-28/
               323.55869                2.201601                1.136981           1.9602193e-05           2.1601987e-15   search-29/
               324.02847               2.2155312               1.1493481           1.0803689e-05           5.0964134e-14   search-30/
               325.62661               2.2491525               1.1793292           1.1205177e-05            1.780153e-16   search-31/
               328.44194                2.284467               1.2113232           1.1364145e-05           1.8719258e-15   search-32/
                332.4032               2.3193994               1.2437451           1.4898662e-05            8.915109e-15   search-33/
               337.48012               2.3550085               1.2776787           1.3342711e-05           3.9522237e-14   search-34/
               343.50919               2.3908557               1.3127624           1.0540678e-05           2.4408082e-14   search-35/
               351.63713               2.4326947               1.3549542           1.1643789e-05            3.414358e-14   search-36/
               360.72313                2.473147               1.3973109           1.2912344e-05           5.9786672e-14   search-37/
               370.73724               2.5114043               1.4393817           1.8475874e-05           4.6412103e-14   search-38/
                379.6605               2.5414726               1.4740777            1.795097e-05           4.9969517e-14   search-39/
               389.18447               2.5711207               1.5094822           1.2090658e-05           5.7241512e-14   search-40/
               401.34552               2.6068386               1.5533088           1.1353468e-05           4.8054559e-14   search-41/
               413.91754               2.6419538               1.5974784           1.4603258e-05           2.3258286e-14   search-42/
               426.80655               2.6770321               1.6421929            1.863519e-05           2.7501129e-16   search-43/
               436.95362               2.7089542               1.6801328           1.9102932e-05           1.5663554e-15   search-44/
               442.52648               2.7378318               1.7092093           1.7595012e-05            3.987892e-15   search-45/
               445.01069               2.7621768               1.7316033           1.7213135e-05           2.0623035e-16   search-46/
               445.92173               2.7752529                1.743382           1.3962648e-05           1.0389272e-14   search-47/
               446.98682               2.7932241               1.7594861           1.1305302e-05           1.3204827e-14   search-48/
               448.39008               2.8170759               1.7808557           1.2154629e-05           4.5460147e-15   search-49/
