      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02     0.0807146      0.112504    0.00757332     0.0177547     0.0369556   0.000372583             0             0      0.131497     0.0657486    -0.0657486      0.131497
     400     0.0807176      0.112508    0.00757403     0.0177561     0.0369585   0.000372645             0             0      0.131507     0.0657533    -0.0657533      0.131507
  399.98     0.0807206      0.112512    0.00757474     0.0177575     0.0369613   0.000372706             0             0      0.131516     0.0657579    -0.0657579      0.131516
 361.416     0.0879889      0.122287    0.00928706      0.021065     0.0435921   0.000529984             0             0      0.154783     0.0773913    -0.0773913      0.154783
 343.661     0.0928905       0.12889     0.0104334     0.0231475     0.0477884   0.000644663             0             0      0.171335     0.0856673    -0.0856673      0.171335
 329.183     0.0983666      0.136286     0.0116996     0.0253245     0.0522099   0.000778209             0             0      0.190657     0.0953287    -0.0953287      0.190657
 317.179      0.104992      0.145266     0.0132055     0.0277458     0.0571838   0.000944216             0             0      0.215209      0.107604     -0.107604      0.215209
 308.427      0.112918      0.156062     0.0149691     0.0303561       0.06261    0.00114557             0             0      0.246227      0.123114     -0.123114      0.246227
 303.339      0.121606      0.167948     0.0168735     0.0329316     0.0679571     0.0013692             0             0      0.282109      0.141055     -0.141055      0.282109
 301.665      0.126352      0.174456     0.0179177     0.0342598     0.0706522    0.00149478             0             0       0.30242       0.15121      -0.15121       0.30242
 300.622      0.129941      0.179378     0.0187177     0.0352485     0.0726035    0.00159281             0             0      0.318056      0.159028     -0.159028      0.318056
 298.628      0.136936      0.188964     0.0203222     0.0371803     0.0762383    0.00179537             0             0      0.349104      0.174552     -0.174552      0.349104
 296.197      0.143973      0.198586     0.0220207     0.0391779     0.0797298    0.00201981             0             0      0.380992      0.190496     -0.190496      0.380992
  292.96      0.151381      0.208683     0.0239205     0.0413716     0.0832833     0.0022838             0             0      0.415226      0.207613     -0.207613      0.415226
   289.1      0.158776      0.218724     0.0259429      0.043664     0.0867443    0.00257958             0             0      0.450122      0.225061     -0.225061      0.450122
 284.714      0.166283      0.228875      0.028133     0.0460961     0.0902005    0.00291631             0             0       0.48638       0.24319      -0.24319       0.48638
 279.978      0.174003      0.239271     0.0305308      0.048695     0.0937114    0.00330333             0             0      0.524659      0.262329     -0.262329      0.524659
 275.146      0.182449      0.250608     0.0333001     0.0515954     0.0974684    0.00377098             0             0      0.567946      0.283973     -0.283973      0.567946
 270.809      0.194159      0.266324     0.0372625     0.0554882      0.102301    0.00446744             0             0        0.6311       0.31555      -0.31555        0.6311
 270.305      0.197536      0.270867     0.0384061     0.0565454       0.10357    0.00467241             0             0      0.650113      0.325056     -0.325056      0.650113
 270.271      0.203078      0.278338     0.0402693     0.0582007       0.10551    0.00500894             0             0      0.682162      0.341081     -0.341081      0.682162
 271.731      0.210537      0.288431     0.0427413     0.0602718      0.107843    0.00545951             0             0      0.727032      0.363516     -0.363516      0.727032
 274.956      0.218334       0.29902     0.0452766       0.06226      0.109955    0.00592628             0             0      0.776115      0.388058     -0.388058      0.776115
 279.869      0.226262      0.309826      0.047805     0.0641222      0.111794    0.00639698             0             0      0.828439       0.41422      -0.41422      0.828439
