# ODE vs DNS comparison for re300_lx10_lz6
# Box: Lx=10, Lz=6, Re=300
# generated: 2026-03-10 20:20:47

group, sol_id, dns_shear, dns_L2, ode(JKL), ode_shear, ode_norm, delta_shear, delta_L2
A, 1, 0.327932, 0.132183, (2,4,7), 1.1851729772755166, 0.10084381982800544, -0.8572409772755166, 0.03133918017199455
A, 2, 1.75755, 0.337678, (2,4,5), 3.0746640683140334, 0.5311049802364903, -1.3171140683140334, -0.19342698023649035
B, 1, 0.368928, 0.132685, (2,4,9), 1.2412831661408374, 0.1149094779374494, -0.8723551661408375, 0.01777552206255059
B, 2, 0.327932, 0.132183, (2,4,9), 1.1328084769693787, 0.09975527940852326, -0.8048764769693787, 0.032427720591476736
C, 1, 0.327932, 0.132183, (3,5,9), 1.1404443502356574, 0.09946615091031437, -0.8125123502356574, 0.032716849089685626
C, 2, 0.327932, 0.132183, (2,4,9), 1.1328084769693778, 0.09975527940852386, -0.8048764769693778, 0.03242772059147614
C, 3, 1.50822, 0.307106, (2,4,6), 2.809607360477471, 0.41646552099981704, -1.3013873604774713, -0.10935952099981705
C, 4, 0.332424, 0.114986, (2,4,8), 2.4194063284128893, 0.38956536928043567, -2.086982328412889, -0.2745793692804357
C, 5, 0.368928, 0.132685, (1,4,5), 1.1297899228441712, 0.0936741233312927, -0.7608619228441713, 0.0390108766687073
C, 6, 0.504836, 0.155965, (1,3,5), 2.1512268005718793, 0.40436549928694815, -1.6463908005718793, -0.24840049928694816
D, 1, 1.12265, 0.249595, (2,4,8), 2.3473724086462737, 0.30930486204714247, -1.2247224086462738, -0.05970986204714246
D, 2, 0.580333, 0.155926, (2,4,9), 2.1906590005343247, 0.33852930504748, -1.6103260005343247, -0.18260330504748
D, 3, 0.562706, 0.180224, (1,3,5), 2.041854938995738, 0.33944437898558466, -1.479148938995738, -0.15922037898558467
D, 4, 0.191403, 0.093204, (1,3,5), 2.452741211557518, 0.41378891537110385, -2.2613382115575176, -0.32058491537110384
E, 1, 0.5755, 0.33369, (3,5,11), 1.5785625536752699, 0.5984156555793105, -1.00306255367527, -0.26472565557931055
E, 2, 0.5755, 0.33369, (2,4,9), 1.5822641040832717, 0.60342617583198, -1.0067641040832718, -0.26973617583198
E, 3, 0.978733, 0.24704, (2,4,9), 2.4654679567896576, 0.3155718616250618, -1.4867349567896575, -0.06853186162506178
E, 4, 0.69859, 0.23608, (2,4,5), 1.8268315435977207, 0.42512746415162755, -1.1282415435977207, -0.18904746415162754
E, 5, 0.5755, 0.33369, (1,3,5), 1.3896172661161015, 0.49312668664629733, -0.8141172661161015, -0.15943668664629734
F, 1, 0.327932, 0.132183, (3,5,9), 1.1404443502356578, 0.09946615091031448, -0.8125123502356578, 0.032716849089685515
G, 1, 0.211102, 0.102108, (2,4,5), 1.1051133213624451, 0.10926294210758865, -0.8940113213624451, -0.007154942107588644
G, 2, 0.191403, 0.093204, (1,3,5), 1.1206220386394685, 0.1646289399380318, -0.9292190386394685, -0.0714249399380318
G, 3, 0.871758, 0.231991, (1,4,5), 2.1090621585783182, 0.3504282815186228, -1.2373041585783182, -0.11843728151862282
G, 4, 0.130007, 0.0787033, (2,4,5), 1.1784502789962448, 0.12272874463426794, -1.0484432789962448, -0.04402544463426794
G, 6, 0.211102, 0.102108, (1,3,5), 1.1831280426961899, 0.2234432072579114, -0.9720260426961899, -0.12133520725791139
G, 7, 0.269275, 0.11686, (1,3,5), 2.0746550587426116, 0.3842706991140969, -1.8053800587426116, -0.2674106991140969
G, 8, 0.260169, 0.118291, (1,4,5), 1.2334825350586394, 0.2391747759459907, -0.9733135350586394, -0.12088377594599072
G, 11, 0.191403, 0.093204, (1,3,5), 1.2678812295741677, 0.255737360132121, -1.0764782295741677, -0.162533360132121
