# ODE vs DNS comparison for re400_lx10_lz6
# Box: Lx=10, Lz=6, Re=400
# generated: 2026-03-10 20:20:47

group, sol_id, dns_shear, dns_L2, ode(JKL), ode_shear, ode_norm, delta_shear, delta_L2
A, 1, 0.419658, 0.157738, (2,4,6), 1.1510252072032614, 0.18736007393660842, -0.7313672072032614, -0.02962207393660843
A, 2, 0.603132, 0.26902, (2,4,6), 1.5898191836206728, 0.33205247269947497, -0.9866871836206728, -0.06303247269947498
A, 4, 0.261529, 0.0987623, (2,4,5), 1.165512850183381, 0.2182726230593052, -0.9039838501833809, -0.1195103230593052
A, 7, 0.405024, 0.144998, (1,3,5), 1.8931536067331154, 0.3254561229715649, -1.4881296067331153, -0.1804581229715649
B, 1, 0.131507, 0.0807176, (3,5,11), 1.1370229967916914, 0.08716858125569897, -1.0055159967916913, -0.00645098125569897
B, 2, 1.22409, 0.265099, (2,4,9), 2.465442969234636, 0.33854744635401035, -1.2413529692346361, -0.07344844635401038
B, 3, 0.283843, 0.119763, (2,4,5), 1.0976968201135142, 0.11576786881093434, -0.8138538201135141, 0.003995131189065651
B, 4, 0.131507, 0.0807176, (1,4,5), 1.0610619493710929, 0.09494048952942581, -0.9295549493710928, -0.014222889529425811
C, 1, 0.131507, 0.0807176, (3,5,11), 1.1370229967916883, 0.08716858125569826, -1.0055159967916882, -0.006450981255698263
C, 2, 0.207388, 0.0928868, (1,3,5), 1.6323955874549143, 0.2832472199674342, -1.4250075874549144, -0.1903604199674342
C, 3, 0.131507, 0.0807176, (2,4,9), 1.1038274204807708, 0.08889219289212097, -0.9723204204807707, -0.008174592892120969
C, 5, 0.261529, 0.0987623, (2,4,7), 2.0425403602171452, 0.3221821014108819, -1.7810113602171453, -0.22341980141088189
C, 6, 1.41046, 0.309908, (2,4,6), 2.787098694695975, 0.48588712097066944, -1.3766386946959748, -0.17597912097066942
C, 8, 0.830027, 0.212146, (1,3,5), 2.156895142375956, 0.46333307067737645, -1.326868142375956, -0.25118707067737645
C, 9, 1.33606, 0.294634, (1,3,5), 3.8075179347780224, 0.5661981233505599, -2.471457934778022, -0.27156412335055985
D, 1, 0.405024, 0.144998, (1,3,5), 1.6110344610233676, 0.28565465541593393, -1.2060104610233675, -0.14065665541593395
D, 3, 0.131507, 0.0807176, (1,4,5), 1.0610620796975037, 0.09494050882991509, -0.9295550796975036, -0.014222908829915087
D, 4, 0.697371, 0.200136, (1,3,5), 2.0759957961568793, 0.34140501381286914, -1.3786247961568794, -0.14126901381286913
D, 5, 0.173827, 0.0845575, (1,4,5), 2.1286051387835, 0.34158263073658024, -1.9547781387835002, -0.25702513073658023
D, 9, 0.697371, 0.200136, (1,3,5), 3.1099445069188265, 0.46154088136682214, -2.4125735069188265, -0.26140488136682216
E, 1, 1.1023, 0.407408, (3,4,9), 2.3361699562232774, 0.7058240662220211, -1.2338699562232773, -0.2984160662220211
E, 2, 1.1023, 0.407408, (2,4,6), 1.9831928306018278, 0.7173055614207126, -0.8808928306018278, -0.30989756142071256
E, 3, 0.507104, 0.320622, (2,4,8), 1.6729288944209313, 0.6285287133436422, -1.1658248944209313, -0.3079067133436422
E, 4, 7.34014e-14, 2.69968e-14, (2,4,9), 2.876314994555676, 0.4610542836536674, -2.8763149945556026, -0.46105428365364043
E, 6, 0.419658, 0.157738, (2,4,6), 1.1510252025861794, 0.18736008278594385, -0.7313672025861794, -0.02962208278594386
E, 7, 3.72935e-13, 1.61121e-13, (2,4,6), 1.6405402836514713, 0.36321721771766896, -1.6405402836510983, -0.36321721771750787
E, 8, 0.507104, 0.320622, (2,4,6), 1.3828498632319708, 0.5377350369642495, -0.8757458632319708, -0.2171130369642495
E, 9, 0.405024, 0.144998, (1,3,5), 1.8931536101479116, 0.32545612343299657, -1.4881296101479116, -0.18045812343299658
E, 10, 1.17228, 0.233655, (2,4,6), 2.4139605937980892, 0.3065108540286482, -1.2416805937980893, -0.07285585402864819
E, 12, 0.131507, 0.0807176, (1,4,5), 1.0610620769089751, 0.09494050661692689, -0.9295550769089751, -0.014222906616926892
E, 16, 1.1023, 0.407408, (1,3,5), 2.0268811824509334, 0.6039126593063201, -0.9245811824509333, -0.1965046593063201
F, 1, 1.30284, 0.251724, (2,4,8), 2.5989735539255245, 0.46286945315055633, -1.2961335539255245, -0.21114545315055633
F, 2, 0.131507, 0.0807176, (1,4,5), 1.0610620717323487, 0.09494050370891972, -0.9295550717323486, -0.014222903708919724
G, 1, 6.988e-13, 1.01021e-12, (2,4,5), 1.140634570762166, 0.16122924480706163, -1.1406345707614671, -0.1612292448060514
G, 2, 0.111429, 0.0674867, (2,4,5), 1.2482204349476476, 0.2552568364280678, -1.1367914349476476, -0.18777013642806778
G, 3, 0.151885, 0.0843729, (2,4,5), 1.0751257822432754, 0.09171934795163432, -0.9232407822432753, -0.007346447951634319
G, 4, 0.895123, 0.219999, (1,4,5), 2.019194930614992, 0.36678727108328935, -1.124071930614992, -0.14678827108328935
G, 5, 0.219208, 0.0956772, (1,4,5), 1.2986243460683193, 0.2736593984336646, -1.0794163460683193, -0.17798219843366458
G, 8, 0.507104, 0.320622, (1,3,5), 1.1763173558101174, 0.3368556242141463, -0.6692133558101174, -0.01623362421414626
G, 9, 0.111429, 0.0674867, (1,4,5), 1.2651819549855976, 0.2682453036916006, -1.1537529549855976, -0.2007586036916006
