direction,step,Re,period,closure,relative_closure,I_min,I_max,I_span,I_mean,D_min,D_max,D_span,D_mean,E_min,E_max,E_span,E_mean,amplitude_ID,distance_from_Hopf,span_class
natural,1,270.59047173066665,72.15585425222221,6.4342228632814855e-9,2.3868795019564652e-8,1.7078453465847585,1.7393054300419513,0.031460083457192756,1.7234453079923144,1.6800360116309971,1.7138250002177267,0.03378898858672952,1.696762114540702,0.039984263431578806,0.04207362746616192,0.0020893640345831105,0.04103000563899152,0.046167440917248934,0.5,tiny
natural,2,270.6046133969954,72.16494091941678,3.2456244754558956e-9,1.204265835820437e-8,1.7076119966797751,1.7395140661612878,0.03190206948151264,1.723431446469484,1.6797863328920473,1.7140498433070115,0.03426351041496423,1.6967472061049915,0.03996861920990104,0.04208725402079181,0.0021186348108907724,0.041029171904775445,0.04681591805315391,0.5141416663287259,tiny
natural,3,270.5951776606086,72.15887295579363,3.257785863961222e-9,1.2086119852644082e-8,1.7077673782325273,1.7393751806844224,0.031607802451895095,1.723440693998088,1.6799525719755817,1.7139001682995536,0.03394759632397193,1.6967571505832972,0.0399790356294164,0.04207818355886583,0.0020991479294494297,0.041029728055199874,0.0463841834251006,0.504705929941963,tiny
natural,4,270.6259576328281,72.17867049733913,4.813158109535588e-9,1.786436313533788e-8,1.7072653959709372,1.7398233260359208,0.03255793006498364,1.723410565613519,1.6794155414946825,1.7143831447779072,0.03496760328322468,1.696724752050942,0.03994538331649533,0.04210744484703273,0.0021620615305373986,0.041027916678926864,0.047778154940195744,0.5354859021614402,tiny
natural,5,270.6713677080174,72.20790414909621,7.22630364725882e-9,2.683795798519772e-8,1.7065489856988898,1.7404601671222137,0.033911181423323944,1.7233662863614492,1.6786492200820935,1.7150695556530824,0.03642033557098889,1.696677135577972,0.039897351896710995,0.04214899333883885,0.002251641442127854,0.041025257303016635,0.049763531512836086,0.5808959773507354,tiny
natural,6,270.73836175387294,72.25108995694755,2.2676188758558173e-8,8.429331268283718e-8,1.7055383938574025,1.7413531282086332,0.035814734351230726,1.7233012780799857,1.6775684878952748,1.716032096571034,0.038463608675759264,1.6966072357169977,0.03982959315610027,0.04220717996660597,0.002377586810505705,0.041021358723421227,0.05255610705723141,0.647890023206287,tiny
natural,7,270.8371988944736,72.31492765914611,4.565207056838837e-9,1.6991312759847753e-8,1.704132879632084,1.7425844602180336,0.03845158058594955,1.7232058473735494,1.6760656774847411,1.7173595683744187,0.04129389088967761,1.6965046245919573,0.039735339854479176,0.04228727992670985,0.0025519400722306754,0.04101564710801411,0.05642436950792071,0.7467271638069519,tiny
natural,8,270.98063626723723,72.40783999028555,5.588278498977488e-9,2.08343074328767e-8,1.7022387092608553,1.7442245964191199,0.04198588715826457,1.7230681189493282,1.6740412720996727,1.7191280229293895,0.045086750829716804,1.6963566043488112,0.039608321154035946,0.042393717712656924,0.0027853965586209783,0.04100742641045498,0.061608682998807035,0.8901645365705804,tiny
natural,9,271.1887996947289,72.54325195123103,6.9271289115946646e-9,2.5884103113065507e-8,1.6997244891337562,1.7463680364017697,0.04664354726801356,1.722869061695756,1.67135552998689,1.7214388327612702,0.05008330277438011,1.6961428445271585,0.03943974821718249,0.042532321027392093,0.0030925728102096026,0.04099558802882806,0.06843944563286326,1.098327964062264,tiny
natural,10,271.4908967384811,72.74100263325083,8.80372738614034e-9,3.2993870381031414e-8,1.69643467140765,1.7491146996867593,0.05268002827910934,1.7225804910882523,1.6678435396599678,1.7243992355882474,0.05655569592827958,1.6958334161338435,0.039219279614015404,0.04270907702782232,0.003489797413806915,0.0409785086431656,0.07728992250882245,1.4004250078144764,small
