timestamp,case_label,Re,Lx,Lz,status,log_path,out_dir
2026-03-06T04:42:59,re400_lx10_lz6,400,10.0,6.0,ok,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/run.log,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6
2026-03-06T09:50:18,re400_lx2pi_lzpi,400,6.283185307179586,3.141592653589793,ok,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/run.log,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi
2026-03-06T15:03:36,re300_lx10_lz6,300,10.0,6.0,ok,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6/run.log,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx10_lz6
2026-03-06T18:13:28,re300_lx2pi_lzpi,300,6.283185307179586,3.141592653589793,ok,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/run.log,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi
