                     %Lz                     obs                       s                guesserr                   error     directory
               4.8297917               1.6168531                       0                       0           1.5853761e-16  ./initial-2/
               4.8397917               1.6236851                       0                       0             3.92974e-14  ./initial-1/
               4.8497917               1.6310189                       0                       0           2.3310024e-16  ./initial-0/
               4.9182305               1.7121893             0.056919893           1.2523456e-05           2.5996932e-14   search-0/
               4.9274047               1.7393501              0.07375481            1.628468e-05           9.7012322e-15   search-1/
               4.9258827               1.8269084              0.12768137            1.136184e-05           3.7529343e-14   search-2/
               4.8999578               1.9017217              0.17406795           1.6508285e-05           1.3819262e-14   search-3/
               4.8624141               1.9763719              0.22069353           1.8515979e-05           1.2249274e-15   search-4/
               4.8205249               2.0512607              0.26762134           1.6831315e-05           7.5764406e-16   search-5/
                4.780167               2.1260588              0.31443687           1.6465086e-05           7.3295242e-16   search-6/
               4.7462839               2.1993197              0.36009691           1.6771655e-05            5.078006e-16   search-7/
               4.7219161               2.2696757               0.4037195           1.7394571e-05           2.3990309e-16   search-8/
               4.7078187               2.3381691              0.44600387           1.8126879e-05           1.6851191e-15   search-9/
               4.7048852               2.3683597              0.46460765           6.5094244e-06           2.5515274e-16   search-11/
               4.7040543               2.4112941              0.49105078           7.2848064e-06           6.4275159e-16   search-12/
               4.7071526               2.4611261              0.52174808           9.9785135e-06           1.3451391e-16   search-13/
               4.7146165               2.5268897              0.56228014           1.8502113e-05           9.7410221e-16   search-14/
                4.720712               2.5838958               0.5974118           1.7574581e-05           1.6726664e-15   search-15/
               4.7244215               2.6305994              0.62618596           1.6970629e-05           1.2615827e-15   search-16/
               4.7266741               2.6639885              0.64675503           1.7213181e-05           2.1046868e-15   search-17/
               4.7288191               2.6935914               0.6649923           1.2224734e-05           3.7421704e-16   search-18/
               4.7317154               2.7251872              0.68446085            1.089254e-05           2.5427094e-16   search-19/
