                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.4903466                       0                       0            3.184455e-16  ./initial-2/
                     300               1.4906139                       0                       0           8.7357939e-16  ./initial-1/
                   299.9               1.4908818                       0                       0           1.2722707e-15  ./initial-0/
               285.53353               1.5391771             0.058197536           1.3949715e-05           7.1374169e-15   search-0/
               279.18916               1.5706809             0.088095932           1.8255255e-05           5.3343976e-14   search-1/
               274.18293               1.6051055               0.1165883           1.6495734e-05           4.9166221e-14   search-2/
               270.19144               1.6461652              0.14717875           1.3009487e-05           5.3897323e-14   search-3/
               267.63247               1.6923359              0.17930609           1.0384283e-05           1.1106717e-15   search-4/
               266.81027               1.7856554              0.24197074           1.0522048e-05           4.1502329e-16   search-5/
                268.5617               1.8483172              0.28441184           1.8808482e-05           2.1234256e-15   search-6/
               270.85357               1.8969182              0.31789954           1.6637758e-05            5.714634e-14   search-7/
               273.94805               1.9476503              0.35346266           1.2758284e-05           1.5570337e-14   search-8/
               277.72297               1.9994481              0.39042005           1.1485314e-05           5.6752789e-15   search-9/
               282.06775               2.0518151               0.4284193            1.079882e-05           1.6186221e-14   search-10/
               287.54727               2.1113681              0.47234852           1.2208158e-05           6.3863734e-15   search-11/
               293.51658                 2.17104              0.51705267           1.1855388e-05           9.3012378e-15   search-12/
               299.88245               2.2306822              0.56234301           1.0676653e-05           5.1642699e-15   search-13/
               307.63015               2.2993766              0.61517065           1.1921118e-05           2.6127739e-15   search-14/
               315.72504               2.3678006              0.66841716           1.1385982e-05           7.1891131e-15   search-15/
               324.10679               2.4358727              0.72195296           1.0103551e-05           3.1362756e-15   search-16/
               334.31188               2.5156589              0.78537348           1.1628423e-05           7.3109358e-15   search-17/
               344.81602               2.5947591              0.84894954            1.125292e-05             4.70315e-15   search-18/
               355.59452               2.6730992              0.91261222           1.0079228e-05           1.8655876e-15   search-19/
               368.61514               2.7642767              0.98761376           1.1672419e-05            3.471064e-15   search-20/
                381.9845               2.8543258               1.0626834            1.148238e-05           6.7806009e-15   search-21/
               395.69093                2.943314               1.1378591           1.0521232e-05           9.1159467e-15   search-22/
               411.85777               3.0446221               1.2245954           1.1987041e-05           8.9280621e-15   search-23/
                428.4024               3.1451911               1.3117351           1.1919063e-05           4.9428999e-15   search-24/
               445.25031               3.2457925               1.3995349           1.1270939e-05           1.5842975e-14   search-25/
               462.27686               3.3477112               1.4883949            1.064795e-05           1.4794329e-14   search-26/
               479.27846               3.4530041               1.5789562           1.1174148e-05           4.4635423e-14   search-27/
               495.92581               3.5649322               1.6723241           1.4517213e-05           2.8533869e-16   search-28/
               508.93032               3.6669698               1.7533485           1.7883453e-05           4.1622512e-16   search-29/
               516.47769               3.7539014               1.8168627           1.6829309e-05           3.7929314e-14   search-30/
               516.65907                3.759862               1.8209069           6.9650581e-07           3.0257845e-14   search-35/
               516.69881               3.7622684               1.8225267           6.6763365e-08           3.8201211e-16   search-39/
               516.71163               3.7638484               1.8235876           8.9592554e-09           2.7810918e-16   search-42/
               516.70589               3.7663514               1.8252669           3.0444719e-08           3.8501179e-16   search-43/
               516.59869               3.7705647               1.8281159           1.2174869e-07           2.4891156e-14   search-44/
               516.01638               3.7765725               1.8325894           8.2300149e-07           3.0275732e-16   search-45/
               513.33429               3.7790143               1.8416785           5.2315142e-06           1.6053527e-15   search-46/
               506.31928               3.7599095               1.8683441           7.1017696e-06           9.9383893e-15   search-47/
               502.22384               3.7437944               1.8857579           1.9849665e-05           5.2913182e-16   search-48/
               494.99031               3.7112924               1.9182665           1.0784988e-05           2.7277308e-15   search-49/
