                     %Lz                     obs                       s                guesserr                   error     directory
               5.3565384               1.8416103                       0                       0           1.8498143e-16  ./initial-2/
               5.3590384               1.8346752                       0                       0            5.387914e-14  ./initial-1/
               5.3615384               1.8272204                       0                       0           3.4305958e-16  ./initial-0/
               5.3696087               1.7268583             0.021145187           1.3679736e-05           9.9982036e-14   search-0/
               5.3446314               1.6722247              0.03318167           1.7344195e-05           1.9898115e-16   search-1/
               5.2952952                1.623279             0.046965381           1.9177381e-05           3.4865926e-15   search-2/
               5.2521144               1.5952683             0.057030815           1.6766069e-05           3.0585831e-14   search-3/
               5.2042957               1.5711515             0.067411487           1.0942775e-05            1.833952e-14   search-4/
               5.1380287               1.5444924             0.081157395           1.0321517e-05           1.8417175e-14   search-5/
               5.0555052               1.5179054             0.097744456           1.1468571e-05           1.6875218e-14   search-6/
                4.956964               1.4921538              0.11714381           1.1824885e-05           2.5860197e-14   search-7/
               4.8390416               1.4669586              0.14003494           1.1668738e-05           2.1255574e-14   search-8/
               4.6985961               1.4424425              0.16702974           1.1665391e-05           7.8015329e-15   search-9/
               4.5333353               1.4191018              0.19856605           1.1788606e-05           1.4744089e-14   search-10/
               4.3416355               1.3976834              0.23495071             1.19605e-05           6.1231521e-15   search-11/
                4.123495               1.3792596              0.27618549           1.2215176e-05           8.5803478e-15   search-12/
               3.9044734               1.3662973              0.31747071           1.0646574e-05           2.5731842e-15   search-13/
               3.6573729               1.3580233              0.36397441           1.2342273e-05           5.6089105e-15   search-14/
               3.4099611               1.3570198              0.41054237           1.6076261e-05           9.6014715e-15   search-15/
                3.208138               1.3629157              0.44863704           1.7856926e-05           1.2654341e-14   search-16/
               3.0458079               1.3737924              0.47947229           1.8200588e-05           1.7235889e-14   search-17/
               2.9146544               1.3885619               0.5046671           1.8042191e-05           2.6855375e-14   search-18/
               2.8086624               1.4065617              0.52540535           1.7921577e-05           2.2433292e-14   search-19/
               2.7230203               1.4273726              0.54264671           1.7746512e-05           1.4225296e-14   search-20/
               2.6537467               1.4507625              0.55720006           1.7463723e-05            2.841274e-14   search-21/
               2.5976081               1.4766591              0.56974183           1.7071974e-05           2.0429309e-14   search-22/
               2.5520451                1.505145              0.58083358           1.6587694e-05            6.988241e-15   search-23/
               2.5112921               1.5403163              0.59207051            1.944553e-05            1.151901e-14   search-24/
               2.4819454               1.5758775              0.60167817           1.7417324e-05           2.1401343e-15   search-25/
               2.4581789               1.6173432              0.61146021           1.7584345e-05           1.0774022e-14   search-26/
               2.4408706               1.6647976              0.62144584           1.8107576e-05           1.0761214e-14   search-27/
               2.4306571               1.7179982                0.631661           1.8928729e-05           9.6407384e-16   search-28/
               2.4278769               1.7763917              0.64211995           1.9518569e-05           2.4131509e-15   search-29/
               2.4316632               1.8321553              0.65164508            1.626112e-05           2.2779032e-15   search-30/
               2.4410938               1.8907143              0.66134171           1.4872152e-05            3.954691e-16   search-31/
               2.4557315               1.9514146               0.6711899           1.4020823e-05           1.9393841e-15   search-32/
               2.4750586               2.0136778              0.68117154           1.3402968e-05           3.0517296e-15   search-33/
               2.4985629               2.0769621              0.69126823           1.2604647e-05           2.3944627e-15   search-34/
               2.5257962               2.1407282              0.70146389           1.1823964e-05           7.0661579e-16   search-35/
               2.5563965               2.2044032              0.71174585           1.1209542e-05           8.4477578e-16   search-36/
               2.5900777               2.2673638              0.72210478           1.0810921e-05           2.4286536e-15   search-37/
               2.6266021               2.3289506               0.7325339           1.0588711e-05           2.3161218e-15   search-38/
               2.6657487               2.3885122                0.743028           1.0460415e-05           6.5418061e-15   search-39/
               2.7072888               2.4454646              0.75358255           1.0340552e-05           1.1551046e-15   search-40/
               2.7509738               2.4993492              0.76419293           1.0160774e-05           7.7523159e-15   search-41/
               2.8023914               2.5559822              0.77619876           1.2280085e-05           1.0794231e-14   search-42/
               2.8558271               2.6082147              0.78826689           1.2956692e-05            5.626458e-15   search-43/
               2.9109166               2.6561077              0.80039028           1.2768611e-05           3.9601707e-15   search-44/
               2.9673274               2.6998575               0.8125603           1.2049033e-05            3.291967e-15   search-45/
               3.0247843               2.7397029              0.82476974           1.1411831e-05           3.0813192e-15   search-46/
               3.0830741               2.7758301              0.83701323           1.0920776e-05           3.1064798e-15   search-47/
               3.1420425               2.8083059              0.84928733            1.060615e-05           7.1438948e-15   search-48/
               3.2015868               2.8370565               0.8615903           1.0491622e-05           3.1872465e-15   search-49/
               3.2616511               2.8619085              0.87392175           1.0622982e-05           4.6510459e-15   search-50/
               3.3222228               2.8827103              0.88628232           1.1049431e-05           4.8071057e-15   search-51/
               3.3833252               2.8995324              0.89867308           1.1695429e-05           5.9999789e-15   search-52/
               3.4449987               2.9128518              0.91109499            1.214809e-05           9.3842173e-15   search-53/
               3.5072727               2.9235358              0.92354816           1.1815966e-05           7.2620217e-15   search-54/
               3.5701431               2.9325604              0.93603158           1.0974548e-05           1.5319303e-14   search-55/
               3.6335686               2.9406931              0.94854307           1.0747273e-05            7.071674e-15   search-56/
               3.6974829               2.9483722               0.9610792           1.0838194e-05           7.9586451e-15   search-57/
                3.761812               2.9557682              0.97363586            1.025832e-05           4.1880457e-15   search-58/
               3.8369659               2.9640206              0.98824185           1.1831515e-05           5.2256858e-15   search-59/
               3.9125095               2.9718302               1.0028675           1.0978114e-05           3.4891983e-15   search-60/
               3.9998647               2.9801246               1.0197231           1.1945604e-05           3.4145478e-15   search-61/
               4.0875722               2.9874928               1.0365972           1.0754614e-05           3.0593414e-15   search-62/
               4.1882043                2.994486               1.0559084           1.2059265e-05           5.2076588e-15   search-63/
               4.2891564               2.9995512               1.0752374           1.1699534e-05           8.1635041e-15   search-64/
               4.3903782                3.002249               1.0945816           1.0957538e-05           5.8207219e-15   search-65/
               4.4918249               3.0022195               1.1139394           1.0097033e-05           6.4551128e-15   search-66/
                4.607188               2.9986365               1.1359279            1.218619e-05           1.1075406e-14   search-67/
               4.7226935               2.9912732               1.1579349           1.3462654e-05           3.6278386e-15   search-68/
               4.8381978               2.9803337               1.1799621           1.5157204e-05           1.0897394e-14   search-69/
               4.9534251               2.9661096               1.2020128           1.9321123e-05            8.343866e-14   search-70/
               5.0414805               2.9530327               1.2190041           1.9505817e-05           2.1373379e-16   search-71/
               5.1084196               2.9414773               1.2321428           1.9546584e-05           7.0610635e-14   search-72/
               5.1522116               2.9325311               1.2410299           1.6501851e-05           6.1241403e-16   search-73/
               5.1859143               2.9237328               1.2483611           1.8114993e-05           8.0102477e-14   search-74/
                5.205501               2.9162749               1.2533174           1.6543461e-05           8.2754661e-14   search-75/
               5.2175506               2.9082691               1.2575126           1.8022886e-05           6.0072958e-14   search-76/
               5.2226455               2.8997155               1.2611761           1.7869698e-05           4.7222559e-14   search-77/
               5.2222071               2.8889714               1.2651728           1.7216063e-05           1.3823648e-14   search-78/
               5.2165307               2.8759195               1.2695703           1.3244511e-05           1.5772617e-14   search-79/
