                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.2692595                       0                       0           2.6181511e-16  ./initial-2/
                     300               1.2692749                       0                       0           1.4441411e-15  ./initial-1/
                  299.98               1.2692903                       0                       0           3.3338882e-16  ./initial-0/
               286.72739               1.2791397             0.044919498           1.3606483e-05           2.8459028e-14   search-0/
               279.87576               1.2834927             0.068014312           1.7952389e-05           7.7211834e-14   search-1/
               273.00532               1.2873898             0.091120677           1.9705573e-05           6.0433429e-14   search-2/
               266.94687               1.2910471              0.11152003           1.6477175e-05           1.7470608e-14   search-3/
               261.59896               1.2955252               0.1296922           1.6414311e-05           7.4669998e-14   search-4/
               257.00071               1.3018878              0.14581857           1.6798156e-05            6.248002e-16   search-5/
               253.42803               1.3110904              0.15976094           1.8574118e-05           1.5955815e-15   search-6/
               251.49668               1.3248905              0.17239644           1.7406772e-05           4.8483174e-16   search-7/
               251.46475               1.3260758              0.17333626           6.3259157e-07           2.8038747e-15   search-12/
               251.45458               1.3267697              0.17388407           4.3374233e-08           3.4038754e-15   search-15/
               251.45292               1.3281724              0.17498915           1.8689818e-08           1.1420648e-15   search-16/
               251.52517                1.331014              0.17724086           1.2168678e-07           1.5381914e-16   search-17/
               251.97409               1.3367861              0.18202825           1.1710994e-06           1.9852034e-15   search-18/
               253.34908               1.3451945               0.1900838           6.6781529e-06           3.5679174e-14   search-19/
               255.50137               1.3531609              0.19961598           1.4894842e-05           2.1482916e-16   search-20/
               258.22299               1.3602325              0.21026225           1.7847387e-05           3.1774066e-16   search-21/
               261.27995               1.3663094              0.22152081           1.3836684e-05           5.5837749e-14   search-22/
               265.01435               1.3723462              0.23484647           1.1972636e-05           5.4664492e-14   search-23/
               269.56698               1.3788041               0.2508521           1.1666595e-05           3.3392576e-14   search-24/
                274.9906               1.3869474              0.27003547           1.1740734e-05           9.1377513e-14   search-25/
               278.20306               1.3944607              0.28227088           3.4269656e-06           3.3632462e-15   search-27/
               278.70986               1.3966781              0.28470104            3.171897e-07           8.4586687e-14   search-31/
               278.94695               1.3982362              0.28616097            9.690235e-08           1.2870292e-14   search-34/
               279.13346               1.4007484              0.28823558           7.5863527e-08           1.2375157e-14   search-36/
               278.97686               1.4047774               0.2914525           9.3325752e-07           9.2792118e-15   search-37/
               277.03745               1.4138398              0.30108414            3.515526e-06           1.7667844e-16   search-38/
               272.85294               1.4249332              0.31754453           9.9148247e-06            3.787689e-14   search-39/
               267.57062               1.4367245              0.33745263           1.5133886e-05           7.8964634e-15   search-40/
               262.04597                 1.44933              0.35837537           1.2091869e-05           5.5330602e-14   search-41/
               256.54889               1.4639107              0.38000207           1.2394625e-05           4.1360679e-14   search-42/
                251.2688               1.4820267              0.40266221           1.5236443e-05           7.3638909e-14   search-43/
               247.00459               1.5025173              0.42417153           1.6331345e-05           9.4470506e-14   search-44/
               243.84756               1.5250666              0.44481992           1.6406982e-05           9.7767128e-14   search-45/
               241.83534               1.5483722              0.46436803           1.6530282e-05           2.4210691e-16   search-46/
               240.87317               1.5695372              0.48134854           1.7218108e-05           1.5312462e-16   search-47/
               240.62964               1.5817668               0.4910178           1.7291095e-05           1.9279921e-16   search-48/
               240.63471                 1.60508              0.50938516           1.0929754e-05           2.2974237e-14   search-49/
