                     %Lz                     obs                       s                guesserr                   error     directory
                3.142606               1.9490617                       0                       0           2.9304858e-16  ./initial-2/
                3.137606               1.9431461                       0                       0           7.5701615e-15  ./initial-1/
                3.132606               1.9371149                       0                       0           3.6694072e-16  ./initial-0/
               3.0742369               1.8554865             0.049432195           1.2411388e-05           1.1177573e-14   search-0/
               3.0463751               1.8044142             0.077175045           1.6945293e-05           1.7804535e-14   search-1/
               3.0240738               1.7488292              0.10665054            1.945668e-05           1.2409309e-16   search-2/
               3.0109322               1.6902075              0.13710838           1.7021587e-05            4.885312e-14   search-3/
               3.0095379               1.6748705              0.14501373           2.5030618e-06           1.4935499e-15   search-6/
               3.0092427               1.6527762              0.15638451           3.9951952e-06           1.9762239e-16   search-7/
               3.0137846               1.6163534              0.17518453            5.528545e-06           1.1651166e-16   search-8/
               3.0258482               1.5800331              0.19426739           9.0944841e-06           1.3737774e-16   search-9/
               3.0457966               1.5460839              0.21285951           9.8112364e-06           4.2020045e-14   search-10/
               3.0745239                 1.51416              0.23166751           9.7465627e-06             1.26325e-14   search-11/
               3.1118479                1.485042              0.25080009           1.0942209e-05           6.9720321e-16   search-12/
               3.1573419                1.458908              0.27057693           1.3225245e-05           1.2790049e-15   search-13/
               3.2098638               1.4358922              0.29108312           1.4769389e-05            4.388972e-15   search-14/
               3.2678325               1.4159394               0.3122203           1.4401144e-05           1.2278049e-14   search-15/
                 3.32969                1.398794              0.33381963           1.2404401e-05           6.9698126e-15   search-16/
               3.4026342               1.3823578              0.35855895           1.2215536e-05            6.066151e-15   search-17/
               3.4778145               1.3684791              0.38356187           1.0077496e-05           5.6973481e-15   search-18/
                 3.57189               1.3542832              0.41442227            1.108466e-05           8.4476763e-15   search-19/
               3.6819942               1.3409517              0.45017842           1.1937628e-05           4.1439271e-15   search-20/
               3.8075133               1.3289302              0.49065871           1.2229909e-05           8.0245568e-15   search-21/
               3.9516868               1.3182363              0.53693726           1.2063608e-05           1.0924274e-14   search-22/
               4.1180674               1.3090402              0.59017593           1.1959309e-05           1.1940115e-14   search-23/
               4.3100394               1.3016945              0.65147681           1.1933937e-05            6.914267e-15   search-24/
               4.5312159               1.2967422              0.72201499           1.1933285e-05           6.3795955e-15   search-25/
               4.7848423               1.2950199              0.80285422           1.1988215e-05           3.5249081e-15   search-26/
               5.0710816               1.2977374               0.8940935           1.2223041e-05           6.9955889e-15   search-27/
               5.3573035                1.305324              0.98540002           1.1147323e-05           1.0006002e-14   search-28/
               5.6432969               1.3178838               1.0767791            1.100829e-05           3.3326349e-15   search-29/
               5.9288342               1.3354704               1.1682329           1.1594617e-05           3.2562204e-15   search-30/
               6.2136813               1.3579583               1.2597524           1.2133919e-05           9.7046888e-15   search-31/
               6.4976327               1.3851664               1.3513286           1.2671137e-05           6.3254275e-15   search-32/
               6.7805117               1.4172069               1.4429816           1.4635789e-05           1.0980114e-14   search-33/
               7.0620794               1.4547894               1.5347819            1.888481e-05           2.2233999e-14   search-34/
               7.2935934               1.4909681               1.6108814           1.7794754e-05           1.2564543e-14   search-35/
               7.5233876               1.5327374               1.6872095           1.9443346e-05           8.4929284e-15   search-36/
               7.7182338               1.5738139               1.7528091           1.7041497e-05           1.4127293e-14   search-37/
               7.9106313               1.6212705               1.8188135           1.8750791e-05           1.2796614e-14   search-38/
               8.0671178                 1.66789               1.8741586           1.7784533e-05           4.1321272e-14   search-39/
