                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3258872                       0                       0           3.7615963e-16  ./initial-2/
                     300               1.3259411                       0                       0           7.9532083e-15  ./initial-1/
                   299.9                1.325995                       0                       0           2.5033278e-16  ./initial-0/
               270.20997               1.3457067              0.10041289           1.2163706e-05           7.9601094e-15   search-0/
               254.94656               1.3592626              0.15230795           1.7668772e-05            1.279081e-14   search-1/
               241.72811                1.373245              0.19761378           1.6864707e-05           1.2007487e-14   search-2/
               228.60934                1.389314              0.24299124           1.5888716e-05           5.7638238e-15   search-3/
               215.61126               1.4073377              0.28840047           1.9270626e-05              7.3845e-15   search-4/
               204.81918                1.423712              0.32643471           1.7517822e-05           4.2401868e-15   search-5/
               194.11367               1.4409954              0.36442586           1.8937599e-05           8.3069528e-15   search-6/
               185.07446               1.4562887              0.39668867           1.7211113e-05           1.8704762e-14   search-7/
               177.05796               1.4704509              0.42546589           1.6262682e-05           7.5847125e-15   search-8/
               169.08498               1.4854125              0.45433873            1.921325e-05           3.0430392e-15   search-9/
                162.6528               1.4986669              0.47799507           1.8181575e-05            2.920059e-14   search-10/
               157.19658               1.5115116              0.49860148            1.702704e-05           1.1735737e-14   search-11/
               152.50237               1.5248072              0.51718607           1.6488224e-05           1.8463083e-14   search-12/
               148.54842               1.5391594              0.53424095           1.6495494e-05           1.6887756e-14   search-13/
               145.32826               1.5553558              0.55050207           1.6351107e-05           2.2644299e-14   search-14/
               142.64476                1.576972              0.56909738            1.846574e-05           1.9825199e-16   search-15/
               141.02704               1.6070622              0.59242268            1.888219e-05           3.3451097e-15   search-16/
               141.10981               1.6433261              0.61977366           1.9881327e-05           3.0328019e-15   search-17/
               141.90379               1.6664133              0.63738557           1.9966817e-05           7.1450514e-16   search-18/
               143.27802                1.692405              0.65751614           1.8919816e-05           2.0488151e-16   search-19/
               145.15009               1.7198373              0.67912573           1.6135326e-05           5.8579856e-14   search-20/
                147.4331               1.7480974              0.70175682           1.4890205e-05           2.0378431e-14   search-21/
                 150.046               1.7767651              0.72506581           1.2669955e-05           1.0650563e-14   search-22/
               152.92427                1.805586              0.74882525           1.0459496e-05           1.4094959e-14   search-23/
               156.59688               1.8395962               0.7772468           1.1652834e-05           6.3957524e-15   search-24/
               160.51956               1.8735244               0.8059821            1.090065e-05           8.5324493e-15   search-25/
               165.25868               1.9121129              0.83909575           1.2085567e-05           9.0144817e-15   search-26/
               170.23204               1.9504544              0.87242721           1.1073351e-05            1.339148e-14   search-27/
               176.12827               1.9936643              0.91048335           1.2167761e-05           4.2088858e-15   search-28/
               182.25684               2.0364722              0.94868862           1.1292834e-05           2.8632301e-15   search-29/
               189.37763               2.0839678               0.9916594           1.2352124e-05           4.6376848e-15   search-30/
               196.73958               2.1309184               1.0347409           1.1667055e-05           4.7720051e-15   search-31/
               204.32461               2.1773269               1.0779183           1.0625988e-05           1.8222869e-15   search-32/
               213.22475               2.2295957               1.1272548           1.2117244e-05            5.375785e-15   search-33/
               222.37352               2.2812089               1.1767038           1.2233934e-05           6.5910903e-15   search-34/
               231.75089               2.3321902               1.2262557           1.1733775e-05           7.2443968e-15   search-35/
               241.33802               2.3825486               1.2758913           1.0962676e-05           3.3293896e-15   search-36/
               251.11927               2.4322815               1.3255889           1.0460972e-05           6.8671707e-15   search-37/
               261.08276               2.4813839               1.3753322            1.018501e-05           5.1428608e-15   search-38/
               271.21958               2.5298696               1.4251204            1.004543e-05           6.0655158e-15   search-39/
               282.79717               2.5836447               1.4811038           1.2360225e-05           9.1054214e-15   search-40/
               294.56471               2.6368549               1.5372201            1.347314e-05           1.1785543e-14   search-41/
               306.49492                2.689679               1.5935103           1.3810271e-05           1.6677497e-14   search-42/
               318.55152               2.7422842               1.6499829           1.3572018e-05           8.8807599e-15   search-43/
               330.69601               2.7947986               1.7066163           1.3289022e-05           7.6808506e-15   search-44/
               342.89412               2.8472875               1.7633642            1.298731e-05           8.7211731e-15   search-45/
               355.12132               2.8997207               1.8201524           1.2709566e-05           9.5774637e-15   search-46/
               367.36897                2.951915               1.8768643           1.2550268e-05           8.9774154e-15   search-47/
               379.65346               3.0034892               1.9333416           1.2643937e-05           2.1786103e-14   search-48/
               392.02527               3.0539706               1.9894681           1.3073288e-05           3.2079565e-14   search-49/
