                     %Lz                     obs                       s                guesserr                   error     directory
               2.8320086               2.1925298                       0                       0           7.9834185e-16  ./initial-2/
               2.8220086               2.1783309                       0                       0           1.8714827e-15  ./initial-1/
               2.8120086               2.1637188                       0                       0           1.0053056e-15  ./initial-0/
               2.7531098               2.0677959             0.056317221           1.1812836e-05           3.1737489e-15   search-0/
                2.719674               2.0033692             0.088178345           1.6293627e-05           7.2150271e-15   search-1/
               2.6902496               1.9367563              0.12048684           1.8625245e-05           1.0784612e-14   search-2/
               2.6678268               1.8742409              0.15026526           1.6232915e-05           3.6860581e-14   search-3/
               2.6499101               1.8050562              0.18265403           1.9679001e-05           2.9458383e-16   search-4/
               2.6405996               1.7201886              0.22175339           1.9110743e-05           3.6212611e-15   search-5/
               2.6409586               1.7003775              0.23084889           1.9136859e-05           8.4688486e-15   search-6/
               2.6458677               1.6574919                0.250613           1.0766002e-05           2.0174265e-16   search-7/
               2.6585036               1.6123723              0.27180436           1.2153461e-05           7.2076066e-14   search-8/
               2.6787686               1.5713274              0.29196874           1.3869833e-05           1.9524538e-14   search-9/
               2.7070704               1.5340258              0.31181337           1.2290353e-05            5.138835e-15   search-10/
               2.7436637               1.5005083              0.33193546           1.2435149e-05           2.4948984e-15   search-11/
               2.7882075               1.4709905              0.35273855           1.5291549e-05           7.9402198e-15   search-12/
                2.839575               1.4455939              0.37435465           1.8104518e-05           7.3961773e-15   search-13/
                2.896123                1.424162              0.39667792           1.8304772e-05           1.0172022e-14   search-14/
               2.9562271               1.4062662               0.4195058           1.5886053e-05           6.7166204e-15   search-15/
               3.0186346               1.3913541               0.4426557           1.2427149e-05           5.4986973e-15   search-16/
               3.0923161               1.3771774              0.46956417           1.1916497e-05           4.0496766e-15   search-17/
               3.1775743               1.3641339               0.5003637           1.2116103e-05           6.8146842e-15   search-18/
                3.274883               1.3524628              0.53525954           1.2228523e-05           5.6617837e-15   search-19/
