                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               1.6973606                       0                       0           3.5735744e-16  ./initial-2/
                     400               1.6973708                       0                       0           1.9993729e-15  ./initial-1/
                  399.98                1.697381                       0                       0           1.7042317e-16  ./initial-0/
               381.97381               1.7004806             0.045102853           1.1781655e-05           2.5388797e-16   search-0/
               367.62272                1.697083             0.081036385           1.8540924e-05           2.0584103e-15   search-1/
               353.28095               1.6921591              0.11700798           1.7631144e-05           5.1202939e-15   search-2/
               336.14718               1.6872337              0.15994058           1.1491907e-05           3.6424665e-16   search-3/
               318.99527               1.6827521              0.20290155           1.2619048e-05           2.0321396e-16   search-4/
               301.83655               1.6759789              0.24598355           1.9301221e-05             2.53697e-15   search-5/
               292.49895               1.6714657              0.26947849           1.8168259e-05           1.2614462e-16   search-6/
               291.28666               1.6709778              0.27252281           3.0284622e-06           4.6349269e-16   search-9/
               290.82121               1.6708059              0.27369085           6.6545966e-07           8.3603887e-14   search-12/
               290.58841               1.6707238              0.27427486           2.3815531e-07           7.3094692e-15   search-15/
               290.47199               1.6706837              0.27456686           1.1679544e-07           8.6832806e-15   search-18/
