      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.200134      0.276975     0.0342266     0.0471207     0.0889354    0.00339182             0             0      0.697361       0.34868      -0.34868      0.697361
     400      0.200136      0.276978     0.0342276     0.0471222     0.0889379    0.00339203             0             0      0.697371      0.348685     -0.348685      0.697371
  399.98      0.200139      0.276982     0.0342286     0.0471236     0.0889403    0.00339223             0             0      0.697381      0.348691     -0.348691      0.697381
 381.974      0.201466      0.278641     0.0348273     0.0482062     0.0909211    0.00353678             0             0      0.700481       0.35024      -0.35024      0.700481
 367.623      0.201459      0.278482     0.0350378     0.0488989     0.0922855    0.00361875             0             0      0.697083      0.348542     -0.348542      0.697083
 353.281      0.201166      0.277896     0.0352706     0.0496494     0.0936442    0.00370908             0             0      0.692159       0.34608      -0.34608      0.692159
 336.147      0.200971      0.277345     0.0357636     0.0507863     0.0954442    0.00385828             0             0      0.687234      0.343617     -0.343617      0.687234
 318.995      0.200875      0.276862     0.0364434     0.0521629     0.0974607    0.00404908             0             0      0.682752      0.341376     -0.341376      0.682752
 301.837       0.20044      0.275852     0.0371461     0.0536519     0.0995924    0.00425836             0             0      0.675979      0.337989     -0.337989      0.675979
 292.499      0.200092       0.27512     0.0375509     0.0545224      0.100821    0.00438276             0             0      0.671466      0.335733     -0.335733      0.671466
 291.287      0.200066      0.275048     0.0376133     0.0546462      0.100993    0.00440096             0             0      0.670978      0.335489     -0.335489      0.670978
 290.821      0.200058      0.275024     0.0376384     0.0546949       0.10106    0.00440818             0             0      0.670806      0.335403     -0.335403      0.670806
 290.588      0.200055      0.275013     0.0376513     0.0547195      0.101094    0.00441184             0             0      0.670724      0.335362     -0.335362      0.670724
 290.472      0.200054      0.275008     0.0376578     0.0547318      0.101111    0.00441368             0             0      0.670684      0.335342     -0.335342      0.670684
