      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.275129      0.375587     0.0640205     0.0789141      0.116489     0.0103261             0             0       1.33369      0.666847     -0.666847       1.33369
     400      0.275127      0.375584     0.0640218     0.0789159      0.116492     0.0103265             0             0       1.33369      0.666843     -0.666843       1.33369
  399.98      0.275125       0.37558     0.0640232     0.0789178      0.116495      0.010327             0             0       1.33368      0.666839     -0.666839       1.33368
 384.076      0.274016      0.373347     0.0653833     0.0806622      0.119175     0.0107814             0             0       1.33228      0.666139     -0.666139       1.33228
 375.078      0.273435      0.372098     0.0662517     0.0817796      0.120832     0.0110772             0             0       1.33268      0.666341     -0.666341       1.33268
 366.078      0.272772      0.370714     0.0671099     0.0829215      0.122515     0.0113797             0             0       1.33224      0.666122     -0.666122       1.33224
 357.079      0.272009      0.369177     0.0679421     0.0840837      0.124221     0.0116862             0             0       1.33085      0.665423     -0.665423       1.33085
 348.082      0.271149      0.367483     0.0687526     0.0852795      0.125967     0.0119995             0             0       1.32878      0.664392     -0.664392       1.32878
 342.096        0.2705      0.366235     0.0692847     0.0860947      0.127151     0.0122127             0             0       1.32714      0.663572     -0.663572       1.32714
   337.2      0.269897      0.365101     0.0697206     0.0867667      0.128124     0.0123894             0             0       1.32566      0.662831     -0.662831       1.32566
 333.282      0.269334      0.364077     0.0700682     0.0872942      0.128889     0.0125298             0             0       1.32424      0.662121     -0.662121       1.32424
 330.097      0.268779      0.363109      0.070332      0.087691      0.129474     0.0126363             0             0       1.32244       0.66122      -0.66122       1.32244
 327.377      0.268185      0.362124     0.0705152     0.0879766      0.129913     0.0127123             0             0       1.31973      0.659867     -0.659867       1.31973
 324.682      0.267444      0.360954     0.0706279     0.0881844      0.130264     0.0127648             0             0       1.31529      0.657645     -0.657645       1.31529
 322.431      0.266696      0.359813     0.0706555     0.0882914      0.130482     0.0127876             0             0       1.30994      0.654968     -0.654968       1.30994
 320.543      0.265981      0.358747     0.0706302     0.0883358      0.130614     0.0127918             0             0       1.30428      0.652139     -0.652139       1.30428
 319.124      0.265396      0.357887     0.0705837     0.0883448      0.130685     0.0127869             0             0       1.29938      0.649689     -0.649689       1.29938
 318.383      0.265076       0.35742     0.0705507     0.0883422      0.130714     0.0127818             0             0       1.29662      0.648308     -0.648308       1.29662
