            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.323974      0.447414     0.0693084     0.0702542       0.10874     0.0097393             0             0       1.75944      0.879722     -0.879722       1.82994
      0.314987      0.432471     0.0739479     0.0770374      0.105354     0.0114031    1.0816e-10   3.54502e-12       1.73053      0.865266     -0.865266       1.98717
      0.285913      0.394563     0.0601671     0.0647487     0.0886549    0.00781247   1.34151e-10  -1.23643e-12        1.3683       0.68415      -0.68415       1.49259
      0.240978       0.33155     0.0510789     0.0600497      0.079277    0.00621502  -1.58762e-10   5.70529e-12       0.81246       0.40623      -0.40623        1.0048
        0.2271      0.311615     0.0490906     0.0602937     0.0763837    0.00604522  -1.67158e-10   3.37475e-12      0.781013      0.390507     -0.390507      0.861949
      0.212738      0.291848     0.0449395     0.0576224      0.073949     0.0053399  -1.26711e-10   1.49162e-12      0.736273      0.368136     -0.368136       0.76542
      0.207545      0.284573     0.0436642     0.0571083     0.0744097    0.00516793  -3.40655e-11   3.54111e-14      0.723871      0.361936     -0.361936      0.750294
      0.198878      0.272958     0.0404788     0.0544102     0.0730494      0.004599   6.18819e-12  -9.50548e-14      0.690267      0.345134     -0.345134      0.708865
      0.189552      0.260337      0.037262     0.0519215     0.0715515     0.0040843  -3.56786e-11  -1.16488e-13      0.648901       0.32445      -0.32445      0.660101
      0.180869      0.248579     0.0341585     0.0496836      0.069948    0.00363527   4.13275e-11  -2.40896e-13       0.60658       0.30329      -0.30329      0.613835
      0.182566      0.251431      0.032342     0.0489618     0.0692027    0.00344326  -1.87422e-12    2.2741e-14      0.594374      0.297187     -0.297187       0.61678
      0.176541      0.243249     0.0305128     0.0472473      0.068519    0.00316334   4.69979e-11   4.73864e-14      0.570476      0.285238     -0.285238      0.588307
      0.168654      0.232442     0.0285475     0.0452151     0.0670321    0.00285936   5.50228e-11   8.54947e-14      0.535248      0.267624     -0.267624      0.550693
      0.159945      0.220459     0.0265195     0.0431229     0.0652102    0.00256287   3.06683e-11   1.90664e-13      0.493012      0.246506     -0.246506      0.508591
      0.150647      0.207606     0.0245326     0.0410755     0.0631959    0.00228904    4.6589e-11   2.95989e-14      0.447029      0.223515     -0.223515      0.463891
      0.140983      0.194177     0.0226665     0.0391602     0.0610772    0.00204729   9.07922e-11   -4.4742e-14      0.400312      0.200156     -0.200156      0.418483
      0.131304      0.180686     0.0209936     0.0373237     0.0587645    0.00183379   1.10981e-10   1.91101e-13      0.357466      0.178733     -0.178733      0.374619
      0.121988      0.167621     0.0195586     0.0358165     0.0565691    0.00166536   7.23891e-11  -3.21734e-14      0.318438      0.159219     -0.159219      0.335293
      0.113891      0.156204     0.0184612     0.0346668     0.0545276     0.0015426    3.4032e-11    -1.874e-13       0.28799      0.143995     -0.143995      0.303806
      0.104451      0.142934     0.0170541     0.0331499     0.0515676    0.00138976  -6.89195e-11  -4.18491e-13      0.254546      0.127273     -0.127273      0.270554
     0.0999634      0.136885     0.0158186     0.0315837      0.048556    0.00124776  -6.05655e-11  -3.39735e-14      0.242728      0.121364     -0.121364      0.256135
