branch_id,Re_left,Re_right,real_left,real_right,Re_cross_linear,imag_cross_linear,period_cross_linear
11,409.0,410.0,-0.00037343311290979203,0.00012333122899281512,409.75173091425916,0.5044283981672278,12.456049917111502
13,427.0,428.0,-0.0003679271139548704,0.0001645738178944478,427.69094172788976,0.690990291210183,9.09301532468043
