                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               2.1023029                       0                       0           1.9383019e-16  ./initial-2/
                     400               2.1023009                       0                       0           4.5737609e-14  ./initial-1/
                  399.98               2.1022989                       0                       0           5.3763439e-16  ./initial-0/
               359.98721               2.0987185              0.10004648           8.9128016e-06           5.2699382e-15   search-0/
               335.70093               2.0975006              0.16076496           1.7109918e-05           1.3713179e-14   search-1/
               315.24505               2.0978216              0.21190488           1.7488877e-05           1.6340149e-14   search-2/
                294.7884                2.100973              0.26306846           1.8349782e-05           4.5685017e-14   search-3/
               278.18067               2.1089764              0.30476197            1.812378e-05           7.8697517e-14   search-4/
               264.80624               2.1275615              0.33934697           1.8356669e-05           4.8100596e-16   search-5/
                256.5055               2.1734726               0.3694727           1.6885263e-05           9.4722182e-16   search-6/
               255.87141               2.1914657              0.37817704            2.835223e-06           2.1037362e-15   search-9/
               256.32905               2.2267363              0.39499316           6.4013528e-06           2.9440203e-15   search-10/
               259.40522               2.2787386              0.42089698           8.8843376e-06            5.881257e-15   search-11/
               265.35703               2.3426207              0.45473121           1.8610903e-05            5.893499e-15   search-12/
               271.60847               2.4025402              0.48723672           1.8978895e-05           4.8546703e-16   search-13/
               276.04856               2.4580576              0.51588275           1.6593712e-05           9.6211488e-14   search-14/
               276.94709                2.480672              0.52687173           7.3111278e-06           5.5483834e-14   search-16/
                 277.102               2.4884602              0.53059652           1.7422867e-06           5.5912739e-16   search-19/
               277.18451               2.5026507              0.53734966           3.1556008e-06           1.2139723e-14   search-20/
               276.83959               2.5266407              0.54879353           6.7739591e-06           2.9923339e-16   search-21/
                 275.885               2.5640437              0.56674432           1.6295509e-05           9.0042747e-14   search-22/
