      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.407408      0.574451     0.0146256       0.04189     0.0392347    0.00196868             0             0        1.1023      0.551151     -0.551151        1.1023
     400      0.407408       0.57445     0.0146263     0.0418921     0.0392368    0.00196888             0             0        1.1023       0.55115      -0.55115        1.1023
  399.98      0.407407      0.574449      0.014627     0.0418943     0.0392389    0.00196908             0             0        1.1023      0.551149     -0.551149        1.1023
 359.987      0.406202      0.572314     0.0162097     0.0468384     0.0438713    0.00245659             0             0       1.09872      0.549359     -0.549359       1.09872
 335.701       0.40542      0.570857     0.0173765     0.0505093     0.0472954    0.00285314             0             0        1.0975       0.54875      -0.54875        1.0975
 315.245       0.40477      0.569563     0.0185261     0.0541411     0.0506707    0.00327447             0             0       1.09782      0.548911     -0.548911       1.09782
 294.788      0.404218      0.568306     0.0198914     0.0584595     0.0546716    0.00381318             0             0       1.10097      0.550487     -0.550487       1.10097
 278.181      0.404056      0.567567     0.0212553      0.062751      0.058643    0.00438948             0             0       1.10898      0.554488     -0.554488       1.10898
 264.806      0.404662      0.567855     0.0227239     0.0672786     0.0628551    0.00504278             0             0       1.12756      0.563781     -0.563781       1.12756
 256.505      0.407096      0.570644     0.0244457     0.0722671     0.0676315    0.00582012             0             0       1.17347      0.586736     -0.586736       1.17347
 255.871      0.408097      0.571896     0.0249026     0.0734912     0.0688576    0.00602109             0             0       1.19147      0.595733     -0.595733       1.19147
 256.329      0.410003      0.574336     0.0256602     0.0753909     0.0708388    0.00634224             0             0       1.22674      0.613368     -0.613368       1.22674
 259.405      0.412591      0.577711     0.0266086     0.0774894     0.0731883    0.00671262             0             0       1.27874      0.639369     -0.639369       1.27874
 265.357      0.415326      0.581297     0.0276981     0.0794838     0.0756074    0.00708485             0             0       1.34262       0.67131      -0.67131       1.34262
 271.608      0.417379      0.583924     0.0288545      0.081302     0.0778043     0.0074426             0             0       1.40254       0.70127      -0.70127       1.40254
 276.049      0.418714      0.585425     0.0303408     0.0836613      0.080299    0.00791977             0             0       1.45806      0.729029     -0.729029       1.45806
 276.947      0.419049      0.585663     0.0311597     0.0850397     0.0816063    0.00820267             0             0       1.48067      0.740336     -0.740336       1.48067
 277.102      0.419131      0.585683     0.0314793     0.0855908      0.082109    0.00831673             0             0       1.48846       0.74423      -0.74423       1.48846
 277.185      0.419235      0.585634     0.0321149     0.0867038     0.0830978    0.00854892             0             0       1.50265      0.751325     -0.751325       1.50265
  276.84      0.419281      0.585301     0.0333446     0.0889009     0.0849708    0.00901523             0             0       1.52664       0.76332      -0.76332       1.52664
 275.885      0.419115      0.584308     0.0355638     0.0929201      0.088209    0.00989892             0             0       1.56404      0.782022     -0.782022       1.56404
