                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               2.1228778                       0                       0           3.1220375e-16  ./initial-2/
                     300               2.1226533                       0                       0           1.0051597e-15  ./initial-1/
                  299.98               2.1224286                       0                       0           2.8082955e-16  ./initial-0/
                292.6572               2.0274484             0.051095847           1.4155475e-05           2.7525657e-14   search-0/
               289.73713               1.9766469             0.076932479            1.832673e-05           7.6571627e-14   search-1/
               287.65759               1.9276719              0.10102382           1.7213093e-05           2.0505321e-16   search-2/
               286.19883               1.8611577              0.13273423           1.8993212e-05           4.6907097e-15   search-3/
               286.15215               1.8537066              0.13624797           1.1888781e-06           1.1096089e-15   search-7/
               286.13741               1.8493863              0.13828389           1.0496638e-07           1.6274235e-14   search-10/
               286.13502               1.8413205              0.14208376           7.6140982e-08           1.7103458e-14   search-11/
                286.2284               1.8256892              0.14945438           3.7253557e-07           3.8359979e-15   search-12/
               286.80315               1.7954286              0.16383855           2.7100541e-06           9.6078975e-15   search-13/
               287.45402                 1.77535               0.1735434           2.0650746e-06           2.1115507e-15   search-15/
               288.19177               1.7514673              0.18506035           1.4603964e-06           6.5315079e-14   search-17/
               288.20602               1.7496308              0.18592683           3.1477719e-08           5.3582851e-15   search-24/
               288.20672               1.7493774              0.18604622           9.2229796e-10           3.3502413e-14   search-30/
               288.20712               1.7490308              0.18620952           1.0155605e-10           2.4407767e-14   search-32/
               288.20595               1.7483739                0.186519           3.4944506e-10           6.2075083e-14   search-33/
                288.1961               1.7471416              0.18710049           2.3874338e-09           2.3568616e-16   search-34/
               288.14645               1.7449338              0.18815367           1.7690844e-08           1.1952701e-15   search-35/
               287.92414               1.7413953              0.18997799           1.3032704e-07            5.415979e-15   search-36/
                 286.961               1.7373728              0.19370604           9.7407623e-07           1.5335804e-16   search-37/
                283.8308               1.7386048              0.20415617           5.8283264e-06            3.337805e-14   search-38/
               280.06613               1.7460074              0.21718066           1.7416511e-05           4.1089766e-15   search-39/
               275.88321               1.7573126              0.23210628           1.2037229e-05           3.2648409e-16   search-40/
               270.40842               1.7755024              0.25226743           1.0133872e-05           2.0803447e-14   search-41/
               265.13515               1.7963027               0.2723919            1.137025e-05           1.2897568e-14   search-42/
               260.05329               1.8196446              0.29258774            1.444726e-05           7.8326925e-15   search-43/
               255.18191               1.8460214              0.31303488           1.9294592e-05           4.6348271e-14   search-44/
               251.51912                1.870057              0.32968676           1.8742384e-05           2.3189439e-14   search-45/
               248.67644                1.893686               0.3443054            1.767052e-05           3.1549826e-14   search-46/
               246.54864               1.9185024              0.35797983           1.7353352e-05           2.9878056e-16   search-47/
               245.18139               1.9485843              0.37286648           1.7852383e-05           2.8770095e-14   search-48/
