      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.249617      0.336664     0.0649261      0.084018        0.1265     0.0112744             0             0       1.12288      0.561439     -0.561439       1.12288
     300      0.249595      0.336635     0.0649177     0.0840113      0.126493     0.0112722             0             0       1.12265      0.561327     -0.561327       1.12265
  299.98      0.249574      0.336607     0.0649093     0.0840045      0.126487       0.01127             0             0       1.12243      0.561214     -0.561214       1.12243
 292.657      0.239954      0.323861     0.0610793      0.080865      0.123465     0.0102698             0             0       1.02745      0.513724     -0.513724       1.02745
 289.737      0.234452      0.316615     0.0587997     0.0789482      0.121557    0.00969022             0             0      0.976647      0.488323     -0.488323      0.976647
 287.658      0.228907      0.309334     0.0564538     0.0769537      0.119491    0.00910891             0             0      0.927672      0.463836     -0.463836      0.927672
 286.199       0.22098      0.298955     0.0530314     0.0740131      0.116267    0.00829026             0             0      0.861158      0.430579     -0.430579      0.861158
 286.152      0.220061      0.297754     0.0526298     0.0736653      0.115871    0.00819647             0             0      0.853707      0.426853     -0.426853      0.853707
 286.137      0.219525      0.297053     0.0523952     0.0734617      0.115639    0.00814188             0             0      0.849386      0.424693     -0.424693      0.849386
 286.135      0.218519      0.295739     0.0519535     0.0730778      0.115197    0.00803953             0             0      0.841321       0.42066      -0.42066      0.841321
 286.228      0.216544      0.293161     0.0510836     0.0723185      0.114316     0.0078395             0             0      0.825689      0.412845     -0.412845      0.825689
 286.803      0.212628      0.288055     0.0493454      0.070787       0.11251    0.00744576             0             0      0.795429      0.397714     -0.397714      0.795429
 287.454      0.209964      0.284585     0.0481557     0.0697303      0.111247    0.00718129             0             0       0.77535      0.387675     -0.387675       0.77535
 288.192      0.206791      0.280443     0.0467401     0.0684999      0.109737    0.00687688             0             0      0.751467      0.375734     -0.375734      0.751467
 288.206      0.206555      0.280133     0.0466357     0.0684153      0.109628    0.00685555             0             0      0.749631      0.374815     -0.374815      0.749631
 288.207      0.206523      0.280091     0.0466215     0.0684039      0.109613    0.00685266             0             0      0.749377      0.374689     -0.374689      0.749377
 288.207      0.206479      0.280033      0.046602     0.0683885      0.109593    0.00684873             0             0      0.749031      0.374515     -0.374515      0.749031
 288.206      0.206396      0.279923     0.0465654     0.0683596      0.109555    0.00684137             0             0      0.748374      0.374187     -0.374187      0.748374
 288.196      0.206241       0.27972     0.0464974     0.0683072      0.109485    0.00682788             0             0      0.747142      0.373571     -0.373571      0.747142
 288.146      0.205971      0.279362     0.0463791     0.0682203      0.109365    0.00680504             0             0      0.744934      0.372467     -0.372467      0.744934
 287.924      0.205567      0.278821     0.0462051     0.0681128      0.109197    0.00677426             0             0      0.741395      0.370698     -0.370698      0.741395
 286.961      0.205254       0.27837     0.0460853     0.0681487       0.10913     0.0067681             0             0      0.737373      0.368686     -0.368686      0.737373
 283.831      0.206075      0.279323     0.0465082     0.0689179      0.109748    0.00691269             0             0      0.738605      0.369302     -0.369302      0.738605
 280.066      0.207854      0.281499     0.0473726     0.0701511      0.110849    0.00716535             0             0      0.746007      0.373004     -0.373004      0.746007
 275.883      0.210273      0.284479     0.0485406     0.0717274       0.11227      0.007501             0             0      0.757313      0.378656     -0.378656      0.757313
 270.408      0.213953      0.289019      0.050325     0.0740759      0.114367    0.00801984             0             0      0.775502      0.387751     -0.387751      0.775502
 265.135      0.218022      0.294028     0.0523136     0.0766695      0.116638    0.00861493             0             0      0.796303      0.398151     -0.398151      0.796303
 260.053      0.222493      0.299509     0.0545183     0.0795531      0.119098    0.00930093             0             0      0.819645      0.409822     -0.409822      0.819645
 255.182      0.227471      0.305579       0.05699     0.0828219      0.121788     0.0101073             0             0      0.846021      0.423011     -0.423011      0.846021
 251.519      0.231948      0.311012       0.05922     0.0858148      0.124145     0.0108712             0             0      0.870057      0.435028     -0.435028      0.870057
 248.676      0.236286      0.316256     0.0613773     0.0887506      0.126343     0.0116438             0             0      0.893686      0.446843     -0.446843      0.893686
 246.549      0.240752      0.321643     0.0635857     0.0917912      0.128487     0.0124688             0             0      0.918502      0.459251     -0.459251      0.918502
 245.181      0.246003      0.327971     0.0661563     0.0953613      0.130826     0.0134704             0             0      0.948584      0.474292     -0.474292      0.948584
