direction,step,Re,period,closure,relative_closure,I_min,I_max,I_span,I_mean,D_min,D_max,D_span,D_mean,E_min,E_max,E_span,E_mean,amplitude_ID,distance_from_Hopf,span_class
natural,1,357.56214619254877,6.153525382298615,1.97379773087471e-9,5.732953167565127e-9,2.3295021703470713,2.332257859534868,0.0027556891877966727,2.3308616066175953,2.3083199846391738,2.309126579439523,0.0008065948003492807,2.3087232671251545,0.06387433331038297,0.06388103543346663,6.702123083651701e-6,0.0638776945761326,0.002871309469856912,0.5,tiny
natural,2,357.5762883281725,6.153446673414628,4.258929992644844e-9,1.2370935812377628e-8,2.3293660765309743,2.3321582458648704,0.002792169333896144,2.3307430481687565,2.308176445746397,2.308993986282688,0.0008175405362909061,2.30858519069311,0.0638669768596873,0.06387377157422161,6.79471453431113e-6,0.06387038486372343,0.0029093954900681444,0.5141421356237288,tiny
natural,3,357.5968120962843,6.153333275301873,4.308775617793626e-9,1.2516820217046633e-8,2.3291698972146726,2.33201401080321,0.0028441135885373114,2.3305718149351904,2.3079691668781894,2.3088023079925133,0.0008331411143238654,2.3083856974421297,0.06385633861687884,0.0638632653563043,6.926739425455741e-6,0.06385981327707406,0.0029636305810406592,0.5346659037355153,tiny
natural,4,357.62709106838616,6.153169191447191,4.3783400048674595e-9,1.2720540725742714e-8,2.3288835270564094,2.3318021970962546,0.0029186700398451393,2.330321204628829,2.3076658212479684,2.3085213888772658,0.0008555676292973935,2.3080935439804304,0.06384073477708484,0.06384785152630876,7.116749223920471e-6,0.06384430540265218,0.0030414849612962398,0.5649448758373978,tiny
natural,5,357.67176201530856,6.152933985683595,4.52564453945535e-9,1.3150993561113297e-8,2.328467441012875,2.331491949214956,0.003024508202081222,2.3299557891859926,2.3072235130158485,2.3081109878002275,0.0008874747843790054,2.3076671595123806,0.06381790875775922,0.06382529628919222,7.3875314329924224e-6,0.06382161621344054,0.0031520249614121316,0.6096158227597925,tiny
natural,6,357.7376656233545,6.1526015323461625,5.3619771515148395e-9,1.55855808672119e-8,2.3278667983136185,2.3310393988468077,0.0031726005331891294,2.329425861648126,2.3065819671390115,2.307514229399275,0.000932262260263439,2.3070479664103773,0.06378464627718572,0.06379241479056325,7.768513377526265e-6,0.06378854639004115,0.0033067366186473705,0.6755194308057071,tiny
natural,7,357.8348940430363,6.152141498820705,1.0703070044754059e-8,3.1122957356448884e-8,2.327007488817796,2.3303835848124903,0.0033760959946942393,2.3286633665466896,2.3056583669169624,2.3066524453662685,0.0009940784493061017,2.306155220988004,0.06373644154074634,0.0637447376049294,8.29606418305262e-6,0.06374060870561452,0.003519405649930867,0.7727478504875194,tiny
natural,8,357.97833635082117,6.151525766342055,5.154881552521378e-9,1.4998342512092204e-8,2.3257933934516157,2.3294430048737076,0.0036496114220918585,2.3275787427420926,2.304342730537635,2.3054204386119723,0.0010777080743373801,2.304881334154513,0.06366712855612397,0.06367614324164207,9.01468551810225e-6,0.06367165971633525,0.003805406446853653,0.9161901582723999,tiny
natural,9,358.18650700724476,6.150754910766586,5.5483756796846345e-9,1.6156428937634824e-8,2.3241327499877573,2.3281357302458625,0.004002980258105193,2.3260842275613625,2.3025251493420402,2.3037117713900472,0.0011866220480070133,2.303118150885798,0.06357009295085306,0.06358005993253114,9.966981678086184e-6,0.0635751075287272,0.004175155426040602,1.12436081469599,tiny
natural,10,358.48861468237715,6.149868097098671,6.045984240112187e-9,1.7625435670705973e-8,2.3219091429629213,2.3263578062723793,0.004448663309458034,2.3240682713650345,2.3000612617454355,2.3013868948626968,0.0013256331172613045,2.300723845224444,0.06343610302189268,0.06344729915670144,1.1196134808766356e-5,0.06344174333804554,0.004641972468950891,1.4264684898283804,tiny
natural,11,358.9270484586746,6.149002025606463,6.610532921500148e-9,1.930115448276507e-8,2.319015129515863,2.3240141952557813,0.0049990657399181515,2.3214272048288604,2.2968057564953877,2.2983051502770495,0.0014993937816618619,2.2975555905682405,0.06325434621941362,0.06326711367258735,1.2767453173731513e-5,0.0632607861323826,0.005219084209371379,1.8649022661258527,tiny
natural,12,359.56332549163847,6.148473994121884,7.325905964662996e-9,2.1434258115140545e-8,2.3153912854529737,2.3210574416564205,0.005666156203446793,2.318104528030831,2.292650989875412,2.2943630151852035,0.0017120253097915317,2.2935080074749337,0.06301326952929011,0.06302803281202565,1.476328273554428e-5,0.06302072882794328,0.005919151694561085,2.5011792990896993,tiny
natural,13,360.48672255232657,6.148906125015408,8.177952793921727e-9,2.3991645269975354e-8,2.3110966653573124,2.3175601675785176,0.006463502221205175,2.3141629576682585,2.2875987559895865,2.289566691078573,0.0019679350889862945,2.2885855550322716,0.06270229689880476,0.06271960346031781,1.7306561513052987e-5,0.06271105348847748,0.006756450952829283,3.4245763597778023,tiny
