label,t,I,D,E
natural step 1 Re 357.562,0.0,2.3322556379986494,2.308840373050984,0.06387706575278837
natural step 1 Re 357.562,0.06153525382298615,2.3322474910172217,2.30881624974785,0.06387685977203171
natural step 1 Re 357.562,0.1230705076459723,2.3322334855667943,2.3087917860388596,0.06387665693815142
natural step 1 Re 357.562,0.18460576146895846,2.332213717329382,2.3087670748054796,0.06387645806436783
natural step 1 Re 357.562,0.2461410152919446,2.3321883093597093,2.308742209473352,0.06387626395080279
natural step 1 Re 357.562,0.30767626911493073,2.3321574108790193,2.3087172837031282,0.06387607538104616
natural step 1 Re 357.562,0.3692115229379169,2.3321211959547354,2.3086923910927313,0.06387589311885532
natural step 1 Re 357.562,0.43074677676090306,2.3320798619124687,2.3086676248900835,0.06387571790475542
natural step 1 Re 357.562,0.4922820305838892,2.332033627829473,2.308643077682485,0.0638755504528383
natural step 1 Re 357.562,0.5538172844068754,2.3319827326023184,2.3086188411423265,0.06387539144754067
natural step 1 Re 357.562,0.6153525382298615,2.3319274333645748,2.3085950057236397,0.06387524154068933
natural step 1 Re 357.562,0.6768877920528477,2.331868003294244,2.3085716603748203,0.06387510134821286
natural step 1 Re 357.562,0.7384230458758339,2.331804729918996,2.3085488923501476,0.06387497144801936
natural step 1 Re 357.562,0.7999582996988199,2.3317379130660667,2.3085267867716874,0.06387485237622036
natural step 1 Re 357.562,0.8614935535218061,2.3316678627009626,2.3085054266077165,0.06387474462602862
natural step 1 Re 357.562,0.9230288073447923,2.3315948974282237,2.3084848921888854,0.06387464864423832
natural step 1 Re 357.562,0.9845640611677784,2.331519342022041,2.3084652610334553,0.06387456482945464
natural step 1 Re 357.562,1.0460993149907645,2.331441525852375,2.3084466077520274,0.06387449353122603
natural step 1 Re 357.562,1.1076345688137508,2.3313617813515015,2.308429003467131,0.06387443504631012
natural step 1 Re 357.562,1.1691698226367369,2.331280441616432,2.3084125158692617,0.06387438961915429
natural step 1 Re 357.562,1.230705076459723,2.331197839359704,2.30839720895331,0.06387435744043514
natural step 1 Re 357.562,1.2922403302827092,2.3311143055075627,2.3083831424819614,0.06387433864428545
natural step 1 Re 357.562,1.3537755841056953,2.3310301671172082,2.308370372162985,0.06387433331038297
natural step 1 Re 357.562,1.4153108379286814,2.330945746750259,2.308358949284403,0.06387434146227224
natural step 1 Re 357.562,1.4768460917516677,2.3308613614648657,2.308348920218057,0.06387436306563109
natural step 1 Re 357.562,1.5383813455746538,2.3307773210434486,2.308340326676173,0.06387439803170095
natural step 1 Re 357.562,1.5999165993976399,2.3306939277208905,2.308333205340653,0.06387444621596162
natural step 1 Re 357.562,1.6614518532206262,2.3306114757700502,2.3083275873489297,0.06387450741693808
natural step 1 Re 357.562,1.7229871070436122,2.330530249983187,2.3083234986258807,0.06387458138100112
natural step 1 Re 357.562,1.7845223608665983,2.3304505256067047,2.3083209596046537,0.06387466780190502
natural step 1 Re 357.562,1.8460576146895846,2.330372568616231,2.3083199846391738,0.06387476631954422
natural step 1 Re 357.562,1.9075928685125707,2.330296634445817,2.3083205823992863,0.06387487652596771
natural step 1 Re 357.562,1.9691281223355568,2.3302229679000876,2.3083227557758024,0.06387499796629029
natural step 1 Re 357.562,2.030663376158543,2.3301518040399105,2.30832650121987,0.0638751301372364
natural step 1 Re 357.562,2.092198629981529,2.33008336725298,2.308331809129455,0.06387527249335341
natural step 1 Re 357.562,2.1537338838045152,2.330017870930189,2.308338664021778,0.06387542445020171
natural step 1 Re 357.562,2.2152691376275016,2.329955518625849,2.3083470438925167,0.06387558538276121
natural step 1 Re 357.562,2.2768043914504874,2.3298965036819643,2.3083569204412435,0.06387575463038236
natural step 1 Re 357.562,2.3383396452734737,2.3298410085288737,2.308368259577475,0.06387593150292012
natural step 1 Re 357.562,2.39987489909646,2.3297892056158895,2.308381020952325,0.06387611527964239
natural step 1 Re 357.562,2.461410152919446,2.329741257805446,2.308395157878995,0.06387630521157556
natural step 1 Re 357.562,2.522945406742432,2.329697317234207,2.308410618146584,0.06387650053011559
natural step 1 Re 357.562,2.5844806605654185,2.329657525651501,2.3084273438871175,0.06387670044765391
natural step 1 Re 357.562,2.6460159143884043,2.3296220154611436,2.308445271201766,0.06387690415721048
natural step 1 Re 357.562,2.7075511682113906,2.3295909083240565,2.308464331062343,0.06387711084112441
natural step 1 Re 357.562,2.769086422034377,2.32956431484955,2.308484449648285,0.06387731967487338
natural step 1 Re 357.562,2.830621675857363,2.3295423355696228,2.308505547912688,0.06387752982539195
natural step 1 Re 357.562,2.892156929680349,2.3295250599980943,2.3085275421789495,0.06387774045658229
natural step 1 Re 357.562,2.9536921835033354,2.3295125654978257,2.3085503450289497,0.06387795073688748
natural step 1 Re 357.562,3.0152274373263213,2.32950491767855,2.308573865085765,0.06387815983836112
natural step 1 Re 357.562,3.0767626911493076,2.3295021703470713,2.3085980070858403,0.06387836693750246
natural step 1 Re 357.562,3.138297944972294,2.3295043636071857,2.308622673128074,0.0638785712245135
natural step 1 Re 357.562,3.1998331987952797,2.329511523659275,2.3086477629024627,0.0638787719053207
natural step 1 Re 357.562,3.261368452618266,2.3295236631743235,2.308673173419365,0.06387896819904335
natural step 1 Re 357.562,3.3229037064412523,2.329540779528062,2.308698800076193,0.0638791593449264
natural step 1 Re 357.562,3.384438960264238,2.3295628538632416,2.308724537501676,0.06387934460828289
natural step 1 Re 357.562,3.4459742140872245,2.3295898513217286,2.3087502793157,0.06387952327783317
natural step 1 Re 357.562,3.507509467910211,2.3296217203017573,2.3087759185535606,0.06387969466725359
natural step 1 Re 357.562,3.5690447217331966,2.3296583908150548,2.308801349003125,0.06387985812358579
natural step 1 Re 357.562,3.630579975556183,2.329699774438432,2.308826465334099,0.06388001302747924
natural step 1 Re 357.562,3.6921152293791693,2.3297457645021247,2.30885116291197,0.06388015878977081
natural step 1 Re 357.562,3.753650483202155,2.329796234622285,2.3088753390786065,0.06388029485873183
natural step 1 Re 357.562,3.8151857370251414,2.3298510382560935,2.308898893850839,0.06388042072416414
natural step 1 Re 357.562,3.8767209908481277,2.32991000926632,2.308921729578989,0.06388053591299474
natural step 1 Re 357.562,3.9382562446711136,2.3299729615887195,2.308943751530223,0.06388063999124709
natural step 1 Re 357.562,3.9997914984941,2.3300396885664116,2.3089648691088946,0.06388073257111902
natural step 1 Re 357.562,4.061326752317086,2.3301099634592415,2.3089849957937827,0.0638808133092333
natural step 1 Re 357.562,4.122862006140072,2.3301835403591813,2.30900404891461,0.06388088190278136
natural step 1 Re 357.562,4.184397259963058,2.330260154058551,2.309021950899381,0.06388093809647773
natural step 1 Re 357.562,4.245932513786045,2.330339520316587,2.309038629722065,0.06388098168463466
natural step 1 Re 357.562,4.3074677676090305,2.3304213375266807,2.309054018350426,0.06388101250540841
natural step 1 Re 357.562,4.369003021432016,2.3305052876490664,2.3090680553122906,0.06388103044306609
natural step 1 Re 357.562,4.430538275255003,2.330591036793458,2.309080685649978,0.06388103543346663
natural step 1 Re 357.562,4.492073529077989,2.330678236679641,2.3090918605715074,0.06388102746044347
natural step 1 Re 357.562,4.553608782900975,2.3307665268176203,2.3091015371077592,0.06388100655192562
natural step 1 Re 357.562,4.615144036723962,2.330855535949315,2.3091096791514802,0.063880972786116
natural step 1 Re 357.562,4.676679290546947,2.3309448829902597,2.309116257602203,0.06388092629165587
natural step 1 Re 357.562,4.738214544369933,2.3310341800413865,2.3091212495529,0.06388086724098291
natural step 1 Re 357.562,4.79974979819292,2.331123034526691,2.309124638733796,0.06388079585253764
