                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3674325                       0                       0           6.2231436e-16  ./initial-2/
                     300               1.3674776                       0                       0           6.3921117e-15  ./initial-1/
                   299.9               1.3675229                       0                       0           3.8697389e-16  ./initial-0/
               270.13045               1.3853556              0.10042002           1.2927372e-05            5.430053e-15   search-0/
               255.25438                1.398091              0.15087388           1.7901021e-05           2.1258732e-14   search-1/
                242.2874               1.4115982              0.19521142           1.6733691e-05           1.1280041e-14   search-2/
                229.4193               1.4272586              0.23960751           1.5267826e-05            1.156869e-14   search-3/
                216.6673               1.4447942              0.28400631           1.7969578e-05           3.3146476e-15   search-4/
                205.7042               1.4611339              0.32245386            1.678711e-05           4.1596216e-15   search-5/
               194.81498                1.478128              0.36081971           1.8241608e-05           4.9330385e-15   search-6/
               185.47586               1.4930618               0.3938101           1.6917743e-05           6.5072382e-15   search-7/
               176.15928               1.5082255              0.42678569           1.9709098e-05           3.9314143e-15   search-8/
               168.54583               1.5209845              0.45382466           1.8019312e-05           1.0615165e-14   search-9/
               161.93241               1.5327045              0.47747684           1.6735564e-05           1.3542362e-14   search-10/
               156.07306               1.5441562               0.4987276           1.6247042e-05           1.9637513e-14   search-11/
               150.95871               1.5558025              0.51778441           1.6410782e-05           2.2956894e-14   search-12/
               146.58651               1.5681608                0.534933           1.6588799e-05           1.5825288e-14   search-13/
               142.93728               1.5819009              0.55071029           1.6596259e-05            2.695888e-14   search-14/
               139.99571               1.5979999              0.56603153           1.6290385e-05           5.9447727e-14   search-15/
               137.64749               1.6201111              0.58399579           1.7510255e-05           1.6144168e-16   search-16/
               136.48747               1.6483905               0.6050342             1.73482e-05           8.9842566e-14   search-17/
               136.65162               1.6787313              0.62722833           1.7045286e-05            8.810474e-15   search-18/
               137.38063               1.7011314              0.64378821           1.8172333e-05           1.5786997e-15   search-19/
                 138.628               1.7261775              0.66256976           1.6945345e-05           2.4109833e-16   search-20/
               140.32236               1.7526302              0.68272154           1.4918698e-05            9.661545e-14   search-21/
               142.38523               1.7798921              0.70381001           1.3543148e-05            4.436005e-14   search-22/
               144.74444               1.8075577              0.72551584           1.1415932e-05           1.9970481e-14   search-23/
               147.74183               1.8394655              0.75089829           1.2038409e-05           9.1343245e-15   search-24/
               150.99639               1.8714074              0.77665289           1.0904264e-05           6.5270965e-15   search-25/
                155.0063               1.9080629              0.80660583           1.1987031e-05           8.4667122e-15   search-26/
               159.25794               1.9445085              0.83679129           1.0893151e-05           7.5764082e-15   search-27/
               164.39131               1.9859414              0.87158801            1.204117e-05           7.3833959e-15   search-28/
               169.77339               2.0269366               0.9065247           1.1124415e-05            2.040487e-15   search-29/
               176.12397               2.0726366              0.94608417           1.2255058e-05           1.1177704e-15   search-30/
               182.74683               2.1176794              0.98573655            1.156613e-05           8.9438255e-15   search-31/
               189.62734               2.1620431               1.0254669           1.0507663e-05           3.8183651e-15   search-32/
               197.81333               2.2120384               1.0710871           1.2045882e-05           1.6140758e-15   search-33/
               206.30447               2.2611377               1.1168067           1.2149125e-05           8.8383881e-15   search-34/
               215.08326               2.3093652               1.1626335           1.1595192e-05           2.9014662e-15   search-35/
               224.13009               2.3567672               1.2085788           1.0729716e-05           3.0850448e-15   search-36/
               233.42258               2.4034209               1.2546591           1.0095687e-05           3.2142764e-15   search-37/
               244.22651               2.4555652               1.3071088           1.2206845e-05            6.801576e-15   search-38/
               255.27209               2.5070704               1.3597796            1.310355e-05           1.0145838e-14   search-39/
               266.51418               2.5580874               1.4126579           1.3268398e-05            1.147733e-14   search-40/
               277.90959               2.6086661               1.4656755           1.2823126e-05           7.6694203e-15   search-41/
               289.42885               2.6587152               1.5187217           1.2205357e-05           5.5656782e-15   search-42/
               301.06585               2.7080064               1.5716738           1.1336682e-05           8.3813967e-15   search-43/
                312.8409               2.7562601               1.6244538           1.0251126e-05           8.8272732e-15   search-44/
               326.62232               2.8102962               1.6850488           1.1988846e-05           1.1370151e-14   search-45/
               340.68473                2.862655               1.7455736            1.245212e-05           8.7417769e-15   search-46/
               355.04391                2.913588                1.806222           1.2615006e-05           8.8467029e-15   search-47/
               369.67145               2.9634749               1.8671173           1.2369843e-05           1.1909379e-14   search-48/
               384.50928               3.0126495               1.9282677            1.198433e-05           1.4317395e-14   search-49/
