physical_id,case,group,direction,step,Re,input
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,1,400.02,1.4050118
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,2,400.0,1.4050238
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,3,399.98,1.4050359
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,4,367.33447,1.4305158
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,5,351.0813,1.4483446
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,6,336.79628,1.468084
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,7,322.85996,1.49294
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,8,311.10365,1.5214542
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,9,301.65455,1.5549523
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,10,294.70663,1.5956547
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,11,290.68909,1.6493914
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,12,290.78121,1.6938903
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,13,293.8175,1.7385675
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,14,299.84159,1.7828227
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,15,307.33843,1.8205335
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,16,316.62418,1.8578487
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,17,327.16269,1.8947888
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,18,341.14102,1.9390839
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,19,357.92734,1.9847205
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,20,375.80041,2.0190248
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,21,392.01157,2.0319641
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,22,403.22612,2.0297948
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,23,414.65211,2.0199193
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,24,425.74757,2.0049986
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,25,436.39969,1.9875336
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,26,448.91229,1.9666835
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,27,461.38512,1.9498996
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,28,474.25574,1.9381592
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,29,487.57844,1.9309501
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,30,501.17864,1.9276126
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,31,517.43918,1.9280042
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,32,536.23153,1.933909
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,33,554.94374,1.9460041
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,34,573.41645,1.9655677
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,35,591.38287,1.9946305
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,36,608.36564,2.034753
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,37,620.74777,2.0734
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,38,631.91112,2.1140967
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,39,642.22344,2.1558551
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,40,653.4173,2.2187326
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,41,654.92086,2.2355912
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,42,655.39317,2.2446394
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,43,655.54956,2.2497693
re400_lx10_lz6_011,re400_lx10_lz6,A,minus,44,655.59851,2.2524852
re400_lx10_lz6_011,re400_lx10_lz6,A,plus,1,399.98,1.4050359
re400_lx10_lz6_011,re400_lx10_lz6,A,plus,2,400.0,1.4050238
re400_lx10_lz6_011,re400_lx10_lz6,A,plus,3,400.02,1.4050118
re400_lx10_lz6_011,re400_lx10_lz6,A,plus,4,433.42977,1.3906609
re400_lx10_lz6_011,re400_lx10_lz6,A,plus,5,453.19153,1.3883039
re400_lx10_lz6_011,re400_lx10_lz6,A,plus,6,473.05307,1.3916887
re400_lx10_lz6_011,re400_lx10_lz6,A,plus,7,492.90267,1.4009966
re400_lx10_lz6_011,re400_lx10_lz6,A,plus,8,512.59917,1.4139066
