                     %Lz                     obs                       s                guesserr                   error     directory
               3.1729832               1.3922961                       0                       0           8.4409533e-14  ./initial-2/
               3.1629832               1.3946644                       0                       0           1.8647262e-14  ./initial-1/
               3.1529832                1.397108                       0                       0           3.4500944e-14  ./initial-0/
                3.030364               1.4352201             0.051045068           1.2669863e-05           1.4841874e-14   search-0/
               2.9702254               1.4625677             0.078358155           1.7344394e-05           2.8858033e-14   search-1/
               2.9177405               1.4955982              0.10727619           1.9928932e-05           1.5905877e-14   search-2/
               2.8767624               1.5331208              0.13713738           1.8257528e-05           2.7469308e-15   search-3/
               2.8492151               1.5715771              0.16605397           1.7305705e-05           5.5034053e-14   search-4/
               2.8336072               1.6060167                0.191236           1.4238485e-05           2.2179554e-16   search-5/
               2.8253032               1.6365268               0.2132693           1.1987879e-05           4.9991804e-15   search-6/
               2.8220086               1.6581708              0.22882335           1.0098693e-05           3.2573656e-15   search-7/
                2.822688               1.7247225              0.27654267           1.1519903e-05           2.1169041e-15   search-8/
               2.8320194                1.775602              0.31314326           1.6466604e-05           1.0275841e-15   search-9/
               2.8489993               1.8307795              0.35306913           1.9284567e-05           4.7672466e-16   search-10/
               2.8730754               1.8881133              0.39487727           1.8038092e-05           9.7007214e-14   search-11/
               2.9035922               1.9464456              0.43780096           1.7545816e-05           1.9674731e-14   search-12/
               2.9399836               2.0048732              0.48124579           1.6247921e-05           6.7044856e-15   search-13/
               2.9819124               2.0626961              0.52477353           1.4874506e-05           1.0463512e-14   search-14/
               3.0293143               2.1193566              0.56807614           1.3853317e-05           1.2016367e-15   search-15/
               3.0823914                2.174377               0.6109474           1.3415421e-05            1.333084e-15   search-16/
               3.1415851               2.2273081              0.65326327           1.3600479e-05           1.6250337e-15   search-17/
               3.2075387               2.2777099              0.69498641           1.4280036e-05           3.7517311e-15   search-18/
               3.2810278               2.3251891              0.73620271           1.5205352e-05           7.4469627e-15   search-19/
