                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               2.0610158                       0                       0            1.951733e-16  ./initial-2/
                     300               2.0538332                       0                       0           1.7200722e-15  ./initial-1/
                   299.9               2.0454422                       0                       0           6.3447161e-16  ./initial-0/
               300.20793               1.9497668             0.050694258           1.2607887e-05           1.6878728e-15   search-0/
               302.23394                1.885831             0.082548338           1.8895928e-05           2.5225921e-16   search-1/
               305.73431               1.8282548               0.1129131           1.4615957e-05           5.2154082e-16   search-2/
               312.35119               1.7626586              0.15172734           1.0866557e-05            1.844703e-14   search-3/
               321.37225               1.7053419              0.19275203           1.3316821e-05            4.419141e-15   search-4/
               329.98729               1.6662782              0.22719635           1.9148546e-05           4.2635558e-15   search-5/
               338.46121               1.6362803              0.25899554           1.6407398e-05           1.1338962e-14   search-6/
               347.43482               1.6104723              0.29143978           1.2896181e-05           1.2586079e-14   search-7/
               356.73951               1.5882612              0.32428675           1.0379079e-05           7.6744143e-15   search-8/
               368.11655                 1.56564              0.36377726           1.1478906e-05           5.0140212e-15   search-9/
               379.70148               1.5463812              0.40351585           1.0238373e-05           9.5727078e-16   search-10/
                393.7072               1.5268483              0.45116044           1.1456278e-05           3.5255646e-15   search-11/
               409.62302               1.5083487              0.50497238           1.2288072e-05           1.5061459e-14   search-12/
               425.64187               1.4926932              0.55890988           1.0574463e-05           5.9369774e-15   search-13/
               444.96483               1.4767746              0.62378443           1.1371741e-05           3.5160162e-15   search-14/
               466.92473               1.4616452              0.69735379           1.2196364e-05           1.6238747e-15   search-15/
               488.93474               1.4488667              0.77098385           1.0462262e-05            5.256459e-15   search-16/
               515.53237               1.4358347              0.85986937           1.1303041e-05           2.5919849e-15   search-17/
               545.49158               1.4235503              0.95991237           1.1956269e-05           7.5765164e-15   search-18/
               575.47503               1.4131861               1.0599845           1.0178461e-05           4.5944042e-15   search-19/
               605.45236               1.4043164               1.1600022           7.7363283e-06           1.8341298e-15   search-20/
               635.43456               1.3966269                1.260013           5.7620356e-06           2.5259771e-15   search-21/
               665.42048                1.389891               1.3600199           4.3963026e-06            7.375317e-16   search-22/
               695.40924                1.383938               1.4600244           3.4225048e-06           9.1031109e-16   search-23/
               725.40017               1.3786372               1.5600275           2.7097218e-06           5.7930383e-16   search-24/
               755.39278               1.3738859               1.6600296           2.1766739e-06           4.4425813e-16   search-25/
               785.38672               1.3696027               1.7600312           1.7706502e-06           5.2626299e-16   search-26/
                815.3817               1.3657221               1.8600323           1.4564155e-06           3.1592916e-16   search-27/
               845.37751               1.3621904               1.9600331           1.2097974e-06           4.2701477e-16   search-28/
                 875.374               1.3589634               2.0600337           1.0138356e-06           3.7988825e-16   search-29/
               905.37103               1.3560045               2.1600342           8.5639417e-07           4.0115745e-16   search-30/
                935.3685               1.3532825               2.2600346           7.2863643e-07           4.5612681e-16   search-31/
               965.36635               1.3507714               2.3600349           6.2402777e-07            3.718896e-16   search-32/
                995.3645               1.3484488               2.4600351           5.3766818e-07           3.1880858e-16   search-33/
               1025.3629               1.3462954               2.5600353           4.6583684e-07           3.3399053e-16   search-34/
               1055.3615               1.3442947               2.6600354           4.0567594e-07           3.3122818e-16   search-35/
               1085.3603               1.3424322               2.7600355           3.5496746e-07            4.988969e-16   search-36/
               1115.3593               1.3406952               2.8600356           3.1197337e-07           9.4159323e-14   search-37/
               1145.3584               1.3390727               2.9600357           2.7531971e-07           4.8218281e-16   search-38/
               1175.3576               1.3375549               3.0600358           2.4391139e-07           5.2571412e-16   search-39/
               1205.3569                1.336133               3.1600358           2.1686899e-07           7.4143518e-14   search-40/
               1235.3562               1.3347994               3.2600359           1.9348121e-07           9.8127744e-14   search-41/
               1265.3557               1.3335471               3.3600359           1.7316903e-07           6.2648216e-14   search-42/
               1295.3552               1.3323698                3.460036           1.5545809e-07            5.570086e-16   search-43/
               1325.3548               1.3312621                3.560036           1.3995761e-07           6.2275576e-14   search-44/
               1355.3544               1.3302189                3.660036           1.2634382e-07           8.8252437e-14   search-45/
               1385.3541               1.3292356                3.760036           1.1434714e-07           3.7815909e-14   search-46/
               1415.3538                1.328308                3.860036           1.0374197e-07           5.1953393e-14   search-47/
               1445.3535               1.3274325               3.9600361            9.433886e-08           4.2579916e-14   search-48/
               1475.3533               1.3266056               4.0600361            8.597756e-08           5.9684904e-14   search-49/
