                     %Re                     obs                       s                guesserr                   error     directory
                  300.02                1.978865                       0                       0           2.6317352e-16  ./initial-2/
                     300               1.9787328                       0                       0           5.6774711e-16  ./initial-1/
                  299.98               1.9786006                       0                       0           3.5444768e-16  ./initial-0/
               284.71655               1.8703105             0.074818103           1.3899718e-05           6.4850188e-16   search-0/
               278.01662               1.8103446              0.11246347           1.8665677e-05           1.1068581e-15   search-1/
                273.8295               1.7613284              0.14089631           1.6602837e-05           5.8782372e-16   search-2/
               270.73642               1.7026126               0.1723099           1.6310701e-05           4.6547985e-14   search-3/
               270.39541               1.6894356              0.17906554           2.3630112e-06           3.3566444e-16   search-6/
               270.16915               1.6701642              0.18883396           1.0275966e-06           6.4641758e-15   search-8/
               270.62328               1.6366422              0.20584259           5.3233646e-06           4.1486153e-16   search-9/
               272.53266               1.5987837              0.22600616           8.4477448e-06           3.9995965e-14   search-10/
               276.50002               1.5548103              0.25186635           8.6993339e-06           8.8286918e-14   search-11/
               282.17389               1.5068044              0.28262818           1.4376143e-05           4.6952402e-16   search-12/
               287.79089               1.4611889              0.31232665           1.7396663e-05           6.0692076e-16   search-13/
               292.88472               1.4159487               0.3408052           1.6414064e-05           3.6304388e-16   search-14/
                296.9706               1.3716075              0.36702835           1.7374991e-05           9.5299275e-14   search-15/
               299.85312               1.3302698              0.39002302           1.8378903e-05           1.6962492e-16   search-16/
               301.76392               1.3010388               0.4061102           1.7601887e-05           2.8677566e-15   search-17/
               303.92686                1.276357              0.42051748           1.1490309e-05           3.7729786e-15   search-18/
               308.70124               1.2448824              0.44301837           1.2125594e-05           9.1823291e-16   search-19/
                313.9521               1.2245139              0.46332379           1.7893187e-05           8.7903684e-15   search-20/
               319.23036               1.2100823              0.48236977           1.7035286e-05           5.2074063e-14   search-21/
               324.85042               1.1982248               0.5020384            1.061322e-05           6.8446119e-14   search-22/
               332.35517               1.1857509              0.52783631           1.0465076e-05           1.5715675e-14   search-23/
               341.55734               1.1737235              0.55910664           1.1425553e-05           1.9897101e-14   search-24/
               352.36268               1.1625204              0.59556675           1.1879673e-05           4.1111171e-14   search-25/
               365.00333               1.1520339              0.63803421           1.1857907e-05           3.3810142e-14   search-26/
               379.68601               1.1422356              0.68722634           1.1917103e-05           8.6216564e-15   search-27/
               396.55895               1.1331427              0.74365689           1.2040068e-05           1.0751857e-14   search-28/
               415.78842               1.1247474               0.8078954           1.2138687e-05           1.7023831e-14   search-29/
               437.58171               1.1170197               0.8806446           1.2204982e-05           1.3197134e-14   search-30/
               462.18908               1.1099195               0.9627476           1.2248626e-05           7.6889142e-15   search-31/
               489.91249               1.1034014               1.0552176           1.2273017e-05           7.9532405e-15   search-32/
               519.90406               1.0976289               1.1552321           1.1411237e-05           8.6719163e-15   search-33/
               549.89781               1.0928343               1.2552407            8.945335e-06           4.8938248e-15   search-34/
               579.89296               1.0887773               1.3552455           6.6033871e-06           2.9482122e-15   search-35/
               609.88916               1.0852917               1.4552483           4.8616246e-06           2.0170706e-15   search-36/
               639.88616               1.0822582               1.5552501           3.6707285e-06           2.0373546e-15   search-37/
               669.88376                1.079589               1.6552512           2.8297291e-06           6.3591955e-16   search-38/
               699.88183               1.0772181               1.7552519           2.2199965e-06           4.3268127e-16   search-39/
               729.88025               1.0750945               1.8552524            1.768103e-06           6.4269503e-16   search-40/
               759.87895               1.0731787               1.9552528           1.4268347e-06           5.8621464e-16   search-41/
               789.87786               1.0714393                2.055253           1.1648667e-06            2.649958e-16   search-42/
               819.87695                1.069851               2.1552532           9.6086069e-07            3.687357e-16   search-43/
               849.87618               1.0683935               2.2552533           7.9994879e-07            5.041649e-16   search-44/
               879.87551               1.0670498               2.3552534           6.7156529e-07           2.4146968e-16   search-45/
               909.87495               1.0658061               2.4552535           5.6806999e-07           1.6137375e-16   search-46/
               939.87445               1.0646507               2.5552536           4.8385155e-07           1.5884496e-16   search-47/
               969.87402               1.0635737               2.6552536           4.1473062e-07           2.2807081e-16   search-48/
               999.87364               1.0625667               2.7552537           3.5755451e-07           1.8452235e-16   search-49/
