Lx,Lz,id,min_Re
13.75,9.333333333333334,1,111.22607468407007
13.75,9.333333333333334,2,111.22607467629513
13.75,9.333333333333334,3,264.21372486499445
13.75,9.333333333333334,4,228.27050377676144
12.5,8.333333333333334,1,212.32731831426915
12.5,8.333333333333334,2,107.08731789061007
12.5,8.333333333333334,3,212.32731821279492
12.5,8.333333333333334,4,223.75013261676787
12.5,8.333333333333334,5,292.1866538563105
8.75,5.333333333333333,1,177.33041628756635
8.75,5.333333333333333,2,259.96964256050904
8.75,5.333333333333333,3,259.96964236864227
8.75,5.333333333333333,4,106.03854780110716
11.25,7.333333333333333,1,104.20948585988988
11.25,7.333333333333333,2,199.7237620710912
10.0,6.333333333333333,1,103.32910952784886
10.0,6.333333333333333,2,189.58852231258666
10.0,6.333333333333333,3,223.2384027495231
10.0,6.333333333333333,4,189.58852230513207
7.5,4.333333333333333,1,116.33933933166237
7.5,4.333333333333333,2,136.51195714224212
7.5,4.333333333333333,3,129.39260141723892
7.5,4.333333333333333,4,116.33933942315136
6.25,3.3333333333333335,1,145.6578029607443
6.25,3.3333333333333335,2,145.65780292208996
6.25,3.3333333333333335,3,167.27602019864733
6.25,3.3333333333333335,4,144.9437487156481
13.75,9.666666666666666,1,112.30665513126277
13.75,9.666666666666666,2,112.30665516289747
13.75,9.666666666666666,3,295.11800589191574
13.75,9.666666666666666,4,232.98515271332622
12.5,8.666666666666666,1,107.70664547618107
12.5,8.666666666666666,2,107.70664555828156
12.5,8.666666666666666,3,279.13230704996
12.5,8.666666666666666,4,216.04198711398115
12.5,8.666666666666666,5,216.04198745089482
11.25,7.666666666666667,1,104.20776035867293
11.25,7.666666666666667,2,202.97080176544694
10.0,6.666666666666667,1,102.41583236274434
10.0,6.666666666666667,2,102.4158324382622
10.0,6.666666666666667,3,193.47953563387276
10.0,6.666666666666667,4,295.50242980713733
8.75,5.666666666666667,1,250.89610380052474
8.75,5.666666666666667,2,186.22278035442176
8.75,5.666666666666667,3,103.57023224580337
8.75,5.666666666666667,4,186.22278070421925
8.75,5.666666666666667,5,250.89610359788261
7.5,4.666666666666667,1,213.7209083201454
7.5,4.666666666666667,2,173.04295256632048
7.5,4.666666666666667,3,110.58848542244257
7.5,4.666666666666667,4,173.04295248129762
7.5,4.666666666666667,5,213.72090846856378
6.25,3.6666666666666665,1,131.23798764716142
6.25,3.6666666666666665,2,141.9161694719223
6.25,3.6666666666666665,3,239.8123648532064
6.25,3.6666666666666665,4,131.23798764904342
5.0,2.3333333333333335,1,235.95491585504877
5.0,2.3333333333333335,2,235.95491618190897
5.0,2.3333333333333335,3,235.9549159252869
13.75,10.0,1,113.8046062265819
13.75,10.0,2,255.52088130955946
13.75,10.0,3,295.1594591270617
13.75,10.0,4,255.5208813533227
13.75,10.0,5,255.5208813261982
12.5,9.0,1,108.80703430227433
12.5,9.0,2,219.84015047988754
12.5,9.0,3,108.80703418825964
11.25,8.0,1,104.7828303313546
11.25,8.0,2,297.296318816272
11.25,8.0,3,205.95065926680894
10.0,7.0,1,102.24671361846738
10.0,7.0,2,196.24700136271295
10.0,7.0,3,203.76092911443442
8.75,6.0,1,102.20754277740407
8.75,6.0,2,190.59975834940352
8.75,6.0,3,239.85605406979093
8.75,6.0,4,239.85605326643483
7.5,5.0,1,186.78365323335936
7.5,5.0,2,233.58269943060364
7.5,5.0,3,106.91083879445539
6.25,4.0,1,121.97764509475539
6.25,4.0,2,172.14202531072806
6.25,4.0,3,172.1420253315068
5.0,2.6666666666666665,1,188.9351113261582
5.0,2.6666666666666665,2,186.87619890273734
5.0,2.6666666666666665,3,188.9351110779536
5.0,2.6666666666666665,4,188.93511125173777
12.5,9.333333333333334,1,110.41485597985562
12.5,9.333333333333334,2,110.41485592633242
12.5,9.333333333333334,3,257.6378818684399
12.5,9.333333333333334,4,299.9822975942633
12.5,9.333333333333334,5,223.8851026007124
12.5,9.333333333333334,6,274.23292556450804
11.25,8.333333333333334,1,105.95631739674549
11.25,8.333333333333334,2,105.95631739629242
10.0,7.333333333333333,1,198.48836669422244
10.0,7.333333333333333,2,102.82395209707424
10.0,7.333333333333333,3,205.55763078530205
10.0,7.333333333333333,4,205.55763078530788
8.75,6.333333333333333,1,101.87997522844267
8.75,6.333333333333333,2,298.13097886632204
8.75,6.333333333333333,3,229.02659643235734
8.75,6.333333333333333,4,298.1309786249386
8.75,6.333333333333333,5,229.0265963894429
8.75,6.333333333333333,6,192.97334266851607
8.75,6.333333333333333,7,192.97334234700875
7.5,5.333333333333333,1,192.24455617291088
7.5,5.333333333333333,2,192.24455615288693
7.5,5.333333333333333,3,104.96546575344615
7.5,5.333333333333333,4,233.08755179924827
6.25,4.333333333333333,1,192.67709392037966
6.25,4.333333333333333,2,116.47325856130544
6.25,4.333333333333333,3,127.31410830735155
5.0,3.0,1,162.35804619778932
5.0,3.0,2,185.84266751403388
5.0,3.0,3,164.5953144112956
5.0,3.0,4,162.35804660572293
5.0,3.0,5,280.2714446483554
12.5,9.666666666666666,1,281.5981073475138
12.5,9.666666666666666,2,112.57188567563676
12.5,9.666666666666666,3,284.638094338218
12.5,9.666666666666666,4,263.61873517068665
12.5,9.666666666666666,5,248.76478164744617
12.5,9.666666666666666,6,288.1891171215038
12.5,9.666666666666666,7,112.57188575860746
12.5,9.666666666666666,8,284.598847125306
11.25,8.666666666666666,1,107.77202534130323
11.25,8.666666666666666,2,107.77202533518906
11.25,8.666666666666666,3,211.91261732635076
11.25,8.666666666666666,4,273.2001673938103
10.0,7.666666666666667,1,104.1872008660393
10.0,7.666666666666667,2,200.53150076620105
10.0,7.666666666666667,3,249.87670367713244
8.75,6.666666666666667,1,102.59730085173442
8.75,6.666666666666667,2,194.4078748943481
8.75,6.666666666666667,3,298.93530313148875
8.75,6.666666666666667,4,102.59730085211557
7.5,5.666666666666667,1,194.32121830025847
7.5,5.666666666666667,2,104.63349117921986
7.5,5.666666666666667,3,228.55494113157818
7.5,5.666666666666667,4,194.3212185679404
6.25,4.666666666666667,1,199.93227325888952
6.25,4.666666666666667,2,198.95599917924343
6.25,4.666666666666667,3,114.09986172594488
5.0,3.3333333333333335,1,180.3220153538009
5.0,3.3333333333333335,2,147.2806134484487
5.0,3.3333333333333335,3,168.26934410103402
5.0,3.3333333333333335,4,147.2806131813398
5.0,3.3333333333333335,5,180.3220154432708
12.5,10.0,1,277.34597200201483
12.5,10.0,2,277.6643588723205
12.5,10.0,3,233.4623935192027
12.5,10.0,4,115.33830494260644
12.5,10.0,5,271.18361037900746
12.5,10.0,6,115.33830499821129
11.25,9.0,1,285.83011247548103
11.25,9.0,2,110.29970629112344
11.25,9.0,3,289.7224201473496
11.25,9.0,4,263.69824242823233
11.25,9.0,5,285.83011323480173
11.25,9.0,6,110.2997063741865
11.25,9.0,7,110.29970630290923
10.0,8.0,1,202.5794592730025
10.0,8.0,2,106.4169994419722
10.0,8.0,3,254.59442337662702
10.0,8.0,4,106.41699946290387
8.75,7.0,1,195.4527889804989
8.75,7.0,2,104.44688662499401
7.5,6.0,1,194.8360726956865
7.5,6.0,2,283.13107980825436
7.5,6.0,3,224.23377063579244
6.25,5.0,1,201.95345899302637
6.25,5.0,2,205.13115493200854
5.0,3.6666666666666665,1,140.1596500636568
5.0,3.6666666666666665,2,157.85259828023715
5.0,3.6666666666666665,3,206.69851873585284
5.0,3.6666666666666665,4,206.69851867107243
11.25,9.333333333333334,1,113.64078695825725
11.25,9.333333333333334,2,275.4674015802074
11.25,9.333333333333334,3,275.4674017107605
11.25,9.333333333333334,4,113.64078692618321
11.25,9.333333333333334,5,218.94195922889435
11.25,9.333333333333334,6,113.64078694366825
11.25,9.333333333333334,7,218.94195871941307
10.0,8.333333333333334,1,109.64252501291337
10.0,8.333333333333334,2,258.75079136242925
10.0,8.333333333333334,3,109.64252494571461
10.0,8.333333333333334,4,289.14918260591014
10.0,8.333333333333334,5,299.0061678290988
10.0,8.333333333333334,6,204.78043853572535
8.75,7.333333333333333,1,196.41603108459495
8.75,7.333333333333333,2,220.33217480975628
8.75,7.333333333333333,3,107.602381352587
14.166666666666666,3.0,1,292.1764099459324
14.166666666666666,3.0,2,263.47677211394154
14.166666666666666,3.0,3,292.17640997574443
7.5,6.333333333333333,1,284.70694289621724
7.5,6.333333333333333,2,194.68209760970632
7.5,6.333333333333333,3,221.5221088284202
7.5,6.333333333333333,4,194.6820983273028
7.5,6.333333333333333,5,109.28048795075615
6.25,5.333333333333333,1,205.18403186902177
6.25,5.333333333333333,2,201.55970447590053
6.25,5.333333333333333,3,201.55970405016367
6.25,5.333333333333333,4,274.3618071908722
6.25,5.333333333333333,5,274.3618070379421
5.0,4.0,1,217.78593054282746
5.0,4.0,2,217.78593056602548
5.0,4.0,3,140.59685501275567
11.25,9.666666666666666,1,264.3288639134794
11.25,9.666666666666666,2,259.40878649364794
11.25,9.666666666666666,3,117.93573091540496
11.25,9.666666666666666,4,117.93573111288364
11.25,9.666666666666666,5,223.3076144126867
10.0,8.666666666666666,1,114.05224985157902
10.0,8.666666666666666,2,278.2230190921421
10.0,8.666666666666666,3,114.05224985151709
10.0,8.666666666666666,4,273.6749894648689
10.0,8.666666666666666,5,207.26800306865871
8.75,7.666666666666667,1,229.85326911394068
8.75,7.666666666666667,2,197.4829175849826
8.75,7.666666666666667,3,112.33731173632862
14.166666666666666,3.3333333333333335,1,241.63445744950806
14.166666666666666,3.3333333333333335,2,211.83602653261698
7.5,6.666666666666667,1,220.74077843863947
