            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.226398      0.314421     0.0410962     0.0443007     0.0763767    0.00365145             0             0      0.745394      0.372697     -0.372697      0.875771
      0.258492      0.359635     0.0488864     0.0436942     0.0737118    0.00429906   2.80306e-11  -4.76958e-13       1.02673      0.513365     -0.513365       1.17685
      0.291598      0.405258     0.0569446     0.0508158     0.0818637    0.00582493  -3.02937e-11  -2.45399e-14       1.26735      0.633674     -0.633674       1.48087
      0.279326      0.388588     0.0526394     0.0476838     0.0768221    0.00504466  -8.39953e-11   7.95706e-14       1.16394       0.58197      -0.58197       1.36372
      0.291952      0.405563     0.0573233     0.0520022     0.0812933    0.00599019  -7.54729e-11   4.92296e-13        1.2783      0.639151     -0.639151       1.48458
      0.286661      0.398463     0.0552806     0.0501952     0.0789005     0.0055755  -8.74762e-11   6.88855e-13       1.23124      0.615619     -0.615619       1.43167
      0.281437      0.391426     0.0533725      0.048484     0.0765339    0.00519932  -6.91048e-11   8.19487e-13       1.18367      0.591833     -0.591833        1.3812
      0.276241      0.384407      0.051556     0.0468212     0.0741246    0.00485025  -5.45342e-11   5.98981e-13       1.13587      0.567933     -0.567933       1.33171
       0.28147      0.391487     0.0534209     0.0483202     0.0758369    0.00518864  -6.92377e-11   3.89109e-13       1.18136       0.59068      -0.59068       1.38026
      0.279691      0.389087     0.0527772     0.0477456     0.0750486    0.00506507  -7.32386e-11   4.34037e-13       1.16578       0.58289      -0.58289       1.36323
      0.277914      0.386686     0.0521503     0.0471821     0.0742637    0.00494581  -7.23012e-11   4.75261e-13       1.15014      0.575069     -0.575069       1.34641
      0.275275      0.383118     0.0512647     0.0463169     0.0729893    0.00477332  -4.06035e-11   8.08153e-13       1.12567      0.562836     -0.562836       1.32086
      0.277862      0.386627     0.0522148      0.046993     0.0737452    0.00493473  -6.50381e-11   7.61327e-13         1.147      0.573502     -0.573502       1.34366
      0.276712      0.385074     0.0517987     0.0466256     0.0732448    0.00485705  -6.22087e-11   7.38423e-13       1.13688      0.568439     -0.568439       1.33271
      0.275561      0.383519     0.0513906     0.0462642     0.0727464    0.00478137  -5.85678e-11   7.41772e-13       1.12675      0.563373     -0.563373       1.32183
       0.27441      0.381961     0.0509895     0.0459079     0.0722498    0.00470746  -6.12619e-11   7.67012e-13       1.11661      0.558306     -0.558306       1.31102
      0.273257        0.3804      0.050594      0.045556      0.071755    0.00463511  -6.24258e-11   7.72571e-13       1.10648      0.553238     -0.553238       1.30027
      0.270667      0.376883     0.0497819     0.0447448      0.070591    0.00448033  -7.62442e-11   7.17375e-13       1.08295      0.541475     -0.541475       1.27597
      0.273136      0.380238     0.0506753     0.0453566     0.0713537    0.00462521  -8.32253e-11   2.73228e-13       1.10284       0.55142      -0.55142       1.29759
      0.272002      0.378702     0.0502806     0.0450145     0.0708806    0.00455444  -8.28669e-11   2.71405e-13       1.09302      0.546512     -0.546512       1.28701
      0.270866      0.377163     0.0498923     0.0446779     0.0704098    0.00448535  -8.41494e-11   2.25859e-13       1.08319      0.541597     -0.541597       1.27647
