                     %Lz                     obs                       s                guesserr                   error     directory
               7.7261087               1.6781701                       0                       0           2.4776674e-16  ./initial-2/
               7.7361087               1.6830654                       0                       0            3.197359e-14  ./initial-1/
               7.7461087               1.6881346                       0                       0           1.8512019e-16  ./initial-0/
               7.8664533                1.773406             0.056276323           1.2641367e-05           2.9602201e-14   search-0/
               7.9023927                1.821236             0.085071946           1.6431335e-05           3.2866122e-15   search-1/
               7.9175985               1.8534357              0.10430421           1.0549618e-05           1.2213941e-14   search-2/
               7.9268245               1.8831735              0.12201327           1.1758786e-05           1.5416095e-15   search-3/
               7.9305727               1.9007368              0.13245979           1.1724018e-05            3.674452e-16   search-4/
               7.9325024               1.9124414              0.13941863           1.1057746e-05           2.6135539e-15   search-5/
               7.9333355                1.918417              0.14297065           1.1397281e-05           4.0844574e-15   search-6/
               7.9337229               1.9214539              0.14477575           1.1819505e-05           9.6084253e-16   search-7/
                7.933795               1.9220396              0.14512388           1.2600797e-05           1.4074551e-14   search-8/
               7.9337994               1.9220755              0.14514522           1.3099653e-05           2.8406682e-16   search-9/
               7.9337477               1.9216548               0.1453953           1.3470658e-05           6.3299859e-16   search-10/
               7.9282238                1.889144               0.1647249           1.6714756e-05           6.0580012e-16   search-11/
               7.9030022               1.8223088               0.2045689           1.2428777e-05            7.329398e-16   search-12/
               7.8591493               1.7659969              0.23850366           1.9869217e-05           3.6121785e-16   search-13/
               7.7947162               1.7158764              0.26942577           1.5405112e-05           2.7738641e-16   search-14/
               7.7069467               1.6692247              0.29937609            1.084851e-05           7.0458255e-14   search-15/
               7.5776423               1.6193225              0.33341236           1.2234809e-05           1.2093534e-14   search-16/
               7.4168892               1.5720303              0.36836002           1.5251963e-05           6.5198318e-15   search-17/
               7.2277799               1.5275609              0.40435531           1.8497505e-05           8.8159236e-15   search-18/
                7.014786               1.4863586               0.4411973           1.9709375e-05           6.2204226e-15   search-19/
