      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02       0.11498      0.156925     0.0200354     0.0376053     0.0461821    0.00181557  -3.60822e-15             0        0.3324        0.1662       -0.1662        0.3324
     300      0.114986      0.156931     0.0200376     0.0376093     0.0461862    0.00181596             0             0      0.332424      0.166212     -0.166212      0.332424
  299.98      0.114991      0.156938     0.0200399     0.0376133     0.0461904    0.00181635  -3.43917e-15             0      0.332448      0.166224     -0.166224      0.332448
 275.034       0.12287      0.166636     0.0233285     0.0433874     0.0521496    0.00242669  -3.12684e-15             0      0.368852      0.184426     -0.184426      0.368852
 262.917       0.12784      0.172744     0.0253908     0.0469175     0.0557502    0.00284594  -3.56817e-15             0      0.392573      0.196286     -0.196286      0.392573
  251.11      0.133705      0.179943     0.0278247     0.0509953     0.0598732    0.00337473  -3.71609e-15             0       0.42136       0.21068      -0.21068       0.42136
 239.826      0.140576      0.188366     0.0306885      0.055675     0.0645611     0.0040415  -3.60477e-15             0      0.456234      0.228117     -0.228117      0.456234
 229.316      0.148504       0.19807     0.0340234     0.0609725     0.0698169    0.00487524  -2.94631e-15             0       0.49809      0.249045     -0.249045       0.49809
 219.898      0.157377       0.20891     0.0378069     0.0667995      0.075543    0.00589153  -3.47186e-15             0      0.547076      0.273538     -0.273538      0.547076
 211.878      0.166836      0.220442     0.0419111     0.0729211      0.081505    0.00707402  -3.44619e-15             0      0.601913      0.300956     -0.300956      0.601913
 205.411      0.176347      0.232009     0.0461179     0.0790029     0.0873819    0.00836831  -3.02531e-15             0       0.65989      0.329945     -0.329945       0.65989
 200.404      0.185438       0.24304     0.0502165     0.0847612     0.0929101    0.00970615  -2.83746e-15             0      0.718087      0.359043     -0.359043      0.718087
 196.594      0.193879      0.253259     0.0540898     0.0900674     0.0979779     0.0110378  -3.41547e-15             0      0.774653      0.387326     -0.387326      0.774653
 193.695      0.201642      0.262639     0.0577079     0.0949168       0.10259     0.0123394  -3.19326e-15             0      0.828902      0.414451     -0.414451      0.828902
 191.474      0.208785      0.271255      0.061083      0.099355      0.106797     0.0136025  -3.29759e-15             0       0.88077      0.440385     -0.440385       0.88077
 189.452      0.216723      0.280816     0.0648828      0.104261      0.111435     0.0150802  -3.15679e-15             0      0.940681       0.47034      -0.47034      0.940681
 187.825      0.224843      0.290581     0.0688191       0.10925      0.116137     0.0166717   -2.8135e-15             0       1.00451      0.502254     -0.502254       1.00451
 186.619      0.232855      0.300203     0.0727476      0.114142      0.120735     0.0183205   -2.7349e-15             0       1.07009      0.535047     -0.535047       1.07009
 185.796      0.240672      0.309585     0.0766197      0.118882      0.125181     0.0200036  -3.25466e-15             0       1.13669      0.568343     -0.568343       1.13669
 185.336      0.247754      0.318079     0.0801561      0.123146      0.129172       0.02159   -2.8849e-15             0        1.1993      0.599648     -0.599648        1.1993
 185.222      0.262961      0.336321      0.087822      0.132183      0.137604      0.025185  -2.83626e-15             0       1.34143      0.670713     -0.670713       1.34143
 185.806      0.273305      0.348747     0.0930734      0.138216      0.143215     0.0277662  -2.93709e-15             0       1.44442      0.722208     -0.722208       1.44442
 186.949      0.283838      0.361434     0.0984319       0.14424      0.148804      0.030494  -2.74508e-15             0       1.55488      0.777442     -0.777442       1.55488
 188.628      0.294197       0.37396      0.103692      0.150021      0.154155     0.0332582  -2.93735e-15             0       1.66933      0.834665     -0.834665       1.66933
 190.809      0.304251      0.386182      0.108766      0.155467      0.159185         0.036  -2.93072e-15             0       1.78626      0.893131     -0.893131       1.78626
 193.459      0.313931      0.398033      0.113604      0.160529      0.163855     0.0386754  -2.82899e-15             0       1.90469      0.952347     -0.952347       1.90469
 196.549      0.323209      0.409483      0.118176      0.165184      0.168146     0.0412514  -3.09464e-15             0       2.02398       1.01199      -1.01199       2.02398
 200.058      0.332073      0.420526      0.122466      0.169426      0.172057      0.043703  -2.96371e-15             0       2.14368       1.07184      -1.07184       2.14368
 204.399      0.341378      0.432244      0.126867       0.17363      0.175941     0.0462429  -3.26991e-15             0       2.27596       1.13798      -1.13798       2.27596
 209.219      0.350185      0.443471      0.130918      0.177347      0.179384     0.0485917  -3.32821e-15             0       2.40815       1.20408      -1.20408       2.40815
 214.511      0.358502      0.454213      0.134625      0.180595      0.182407     0.0507385  -3.35629e-15             0       2.54006       1.27003      -1.27003       2.54006
 220.239      0.366298      0.464414      0.137979      0.183384      0.185018     0.0526678  -3.43257e-15             0       2.67082       1.33541      -1.33541       2.67082
 226.433       0.37363      0.474138      0.141016      0.185761      0.187256     0.0543924   -3.2028e-15             0       2.80108       1.40054      -1.40054       2.80108
 233.102      0.380514       0.48339      0.143751      0.187755      0.189147     0.0559164  -3.25013e-15             0       2.93083       1.46542      -1.46542       2.93083
 240.257      0.386964      0.492174      0.146203      0.189398      0.190713     0.0572468  -3.43497e-15             0       3.06001       1.53001      -1.53001       3.06001
 247.913      0.392995      0.500498      0.148387      0.190718      0.191976     0.0583921  -3.13472e-15             0       3.18857       1.59429      -1.59429       3.18857
  256.09      0.398623      0.508368      0.150319      0.191745      0.192957     0.0593618  -3.39894e-15             0       3.31643       1.65821      -1.65821       3.31643
 264.813      0.403863      0.515795      0.152014      0.192502      0.193676     0.0601652  -3.31422e-15             0       3.44348       1.72174      -1.72174       3.44348
 274.117      0.408731      0.522792      0.153484      0.193011      0.194152     0.0608108  -4.11652e-15             0       3.56959        1.7848       -1.7848       3.56959
  284.05      0.413243      0.529372       0.15474      0.193289      0.194403     0.0613049  -4.37156e-15             0       3.69458       1.84729      -1.84729       3.69458
 294.682      0.417409      0.535547      0.155784      0.193342      0.194445     0.0616499  -4.03332e-15             0       3.81816       1.90908      -1.90908       3.81816
 306.114      0.421234      0.541327      0.156614      0.193166      0.194288      0.061841  -4.21926e-15             0       3.93987       1.96993      -1.96993       3.93987
 318.379      0.424674       0.54666      0.157203      0.192734       0.19394     0.0618593  -3.57524e-15             0       4.05767       2.02883      -2.02883       4.05767
 331.649      0.427683      0.551512      0.157503       0.19197      0.193394     0.0616596  -3.72386e-15             0       4.16927       2.08464      -2.08464       4.16928
 343.299      0.429698      0.554997      0.157444      0.190971      0.192777     0.0612586  -3.53094e-15             0       4.25126       2.12563      -2.12563       4.25126
 352.988      0.430844       0.55728      0.157092      0.189775      0.192144     0.0606925  -3.75766e-15             0       4.30429       2.15215      -2.15215       4.30429
 359.805      0.431257      0.558459      0.156594      0.188591      0.191604     0.0600882  -3.92639e-15             0       4.32952       2.16476      -2.16476       4.32952
 365.809      0.431206      0.559079       0.15587      0.187118      0.191019     0.0593083  -3.58418e-15             0       4.33859       2.16929      -2.16929       4.33859
 369.959      0.430808      0.559162      0.155099      0.185671      0.190516     0.0585294  -3.84594e-15             0       4.33307       2.16653      -2.16653       4.33307
 373.591      0.430066      0.558881      0.154112      0.183887      0.189967      0.057565  -3.85922e-15             0       4.31526       2.15763      -2.15763       4.31526
 375.499      0.429475      0.558564      0.153423      0.182659      0.189624     0.0569029  -3.80135e-15             0       4.29911       2.14955      -2.14955       4.29911
 376.779      0.428994      0.558286      0.152885      0.181701      0.189373     0.0563892  -3.93854e-15             0       4.28535       2.14268      -2.14268       4.28535
 378.643      0.428202      0.557817      0.152006      0.180134      0.188988     0.0555541  -4.33391e-15             0       4.26186       2.13093      -2.13093       4.26186
