                     %Lz                     obs                       s                guesserr                   error     directory
               7.6298606               2.6972893              0.25048702           1.7721554e-05           3.2295311e-14   search-34/
               7.6031969               2.6958201              0.25506883           1.8782693e-05           3.9053907e-14   search-35/
               7.5715075               2.6951709              0.25995154           1.8042357e-05           7.4590531e-14   search-36/
               7.5370837               2.6952934              0.26497126           1.2552553e-05           2.7892157e-14   search-37/
               7.4942745               2.6962963               0.2710138           1.1527925e-05           2.9599873e-14   search-38/
                7.442434                2.698476              0.27817573           1.1706616e-05           2.0095376e-14   search-39/
               7.3816535               2.7021046              0.28645567           1.2008151e-05           1.6431559e-14   search-40/
               7.3111434               2.7074973              0.29597357           1.2061337e-05           2.3606155e-14   search-41/
               7.2300179               2.7149833              0.30685981           1.2117148e-05           2.5699197e-14   search-42/
               7.1376909               2.7248167              0.31920351           1.2229761e-05           1.8279519e-14   search-43/
               7.0450142               2.7357178              0.33156895           1.0073664e-05           1.0035874e-14   search-44/
               6.9326543               2.7497775              0.34654673           1.1310276e-05           1.1142836e-14   search-45/
               6.8201373               2.7641717              0.36154487           1.0634346e-05           1.4328987e-14   search-46/
               6.6932655                2.780015              0.37846905           1.2264507e-05           1.0019549e-14   search-47/
                6.566412               2.7946891              0.39541702           1.2689994e-05           5.8675403e-15   search-48/
                6.439663               2.8075453              0.41238976           1.3328798e-05           1.1369581e-14   search-49/
                6.313093               2.8181649              0.42938842           1.4339524e-05           1.1226873e-14   search-50/
               6.1867504               2.8264264              0.44641396           1.5957174e-05           1.5044142e-14   search-51/
               6.0606459               2.8324932              0.46346645           1.7673748e-05           1.9311429e-14   search-52/
               5.9347532               2.8366617              0.48054554           1.8829664e-05           1.4752905e-14   search-53/
               5.8090303               2.8390784              0.49765205           1.9079328e-05           2.5167682e-14   search-54/
               5.6834547               2.8394315              0.51479041           1.8758972e-05           1.0682402e-14   search-55/
               5.5580464               2.8367965              0.53197068           1.8795549e-05             2.43417e-14   search-56/
               5.4467295               2.8308957              0.54729185           1.6322299e-05            1.361314e-14   search-57/
               5.3355809               2.8209095              0.56266507           1.6579758e-05           1.5860153e-14   search-58/
               5.2245153               2.8067875              0.57809209           1.6935459e-05           3.6636176e-14   search-59/
               5.1133715               2.7891189              0.59356809           1.6580346e-05            4.460494e-14   search-60/
                5.001989               2.7687016              0.60908616           1.6779031e-05           4.9228609e-14   search-61/
               4.8902702               2.7461241              0.62464331           1.8731486e-05           2.0541319e-14   search-62/
               4.7918122               2.7246991              0.63834744           1.6573736e-05           1.2185944e-14   search-63/
               4.6931499               2.7017769              0.65208316           1.5665879e-05           1.5674866e-14   search-64/
               4.5943876               2.6772722              0.66585324           1.5124444e-05           1.3342736e-14   search-65/
               4.4956556               2.6512108              0.67966278            1.507765e-05           1.0592704e-14   search-66/
               4.3970574               2.6239246              0.69351765           1.5109654e-05           8.7815441e-15   search-67/
               4.2985894               2.5960786              0.70742078           1.5102788e-05           1.5332542e-14   search-68/
               4.2001391               2.5683907              0.72136867           1.4927035e-05           3.2384602e-14   search-69/
               4.1016016               2.5412405              0.73535361           1.4816824e-05           2.6836786e-14   search-70/
               4.0029855               2.5145309              0.74936882           1.4672577e-05           1.4127185e-14   search-71/
                3.904421                2.487831              0.76341022           1.4358473e-05           6.7759556e-15   search-72/
               3.8061188               2.4605579              0.77747643           1.4442132e-05           1.2427749e-14   search-73/
                3.708356               2.4320278               0.7915689           1.5351485e-05           5.5873486e-15   search-74/
               3.6115064               2.4013584              0.80569166           1.7007744e-05           6.1413966e-15   search-75/
               3.5160869                2.367315              0.81985174           1.9309584e-05           1.0722555e-14   search-76/
               3.4356459               2.3341028              0.83207736           1.6935008e-05           1.6260242e-14   search-77/
               3.3573639               2.2961424              0.84435014           1.7213263e-05           5.7706013e-15   search-78/
               3.2819135               2.2525715              0.85668804           1.8825422e-05           2.7448947e-15   search-79/
